route_variant,seq,from_station,to_station,stop_type,distance_miles,avg_elevation_m,run_min,wait_min
GUILDFORD - SOUTHAMPTON CENTRAL,1,EFFINGHAM JUNCTION,GUILDFORD,pass,9.06,36.2,11,0
GUILDFORD - SOUTHAMPTON CENTRAL,2,GUILDFORD,SOUTHAMPTON CENTRAL,stop,49.15,33.5,64,2
GUILDFORD - SURBITON,1,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,30,0
GUILDFORD - SURBITON,2,EFFINGHAM JUNCTION,SURBITON,pass,9.88,17.2,10,0
GUILDFORD - SURBITON (2),1,GUILDFORD,LONDON ROAD GUILDFORD,stop,0.77,36.4,4,0
GUILDFORD - SURBITON (2),2,LONDON ROAD GUILDFORD,CLANDON,stop,3.57,17.8,5,0
GUILDFORD - SURBITON (2),3,CLANDON,HORSLEY,stop,3.65,17.6,4,0
GUILDFORD - SURBITON (2),4,HORSLEY,EFFINGHAM JUNCTION,stop,1.23,17.6,3,0
GUILDFORD - SURBITON (2),5,EFFINGHAM JUNCTION,COBHAM AND STOKE D'ABERNON,stop,2.57,17.4,4,0
GUILDFORD - SURBITON (2),6,COBHAM AND STOKE D'ABERNON,OXSHOTT,stop,2.02,17.4,3,0
GUILDFORD - SURBITON (2),7,OXSHOTT,CLAYGATE,stop,2.03,17.2,3,0
GUILDFORD - SURBITON (2),8,CLAYGATE,HINCHLEY WOOD,stop,1.2,17.1,3,0
GUILDFORD - SURBITON (2),9,HINCHLEY WOOD,SURBITON,stop,2.29,17.1,4,0
GUILDFORD - WEYMOUTH,1,EFFINGHAM JUNCTION,GUILDFORD,pass,9.06,36.2,11,0
GUILDFORD - WEYMOUTH,2,GUILDFORD,HAVANT,stop,36.44,37.4,49,1
GUILDFORD - WEYMOUTH,3,HAVANT,FAREHAM,stop,10.48,24.9,15,1
GUILDFORD - WEYMOUTH,4,FAREHAM,SOUTHAMPTON CENTRAL,stop,11.98,21.0,22,1
GUILDFORD - WEYMOUTH,5,SOUTHAMPTON CENTRAL,BROCKENHURST,stop,10.86,21.0,13,2
GUILDFORD - WEYMOUTH,6,BROCKENHURST,NEW MILTON,stop,10.01,23.0,7,1
GUILDFORD - WEYMOUTH,7,NEW MILTON,BOURNEMOUTH,stop,7.37,14.5,10,0
GUILDFORD - WEYMOUTH,8,BOURNEMOUTH,BRANKSOME,stop,1.93,21.5,5,5
GUILDFORD - WEYMOUTH,9,BRANKSOME,PARKSTONE,stop,1.54,30.0,3,0
GUILDFORD - WEYMOUTH,10,PARKSTONE,POOLE,stop,1.88,21.0,3,0
GUILDFORD - WEYMOUTH,11,POOLE,HAMWORTHY,stop,1.86,21.0,5,1
GUILDFORD - WEYMOUTH,12,HAMWORTHY,WAREHAM,stop,5.52,30.0,6,0
GUILDFORD - WEYMOUTH,13,WAREHAM,WOOL,stop,5.41,30.0,6,1
GUILDFORD - WEYMOUTH,14,WOOL,MORETON (DORSET),stop,4.89,30.0,6,1
GUILDFORD - WEYMOUTH,15,MORETON (DORSET),DORCHESTER SOUTH,stop,6.3,30.0,7,0
GUILDFORD - WEYMOUTH,16,DORCHESTER SOUTH,UPWEY,stop,5.02,30.0,7,1
GUILDFORD - WEYMOUTH,17,UPWEY,WEYMOUTH,stop,2.7,30.0,4,0
HASLEMERE - GUILDFORD,1,HASLEMERE,WITLEY,stop,5.09,18.5,7,0
HASLEMERE - GUILDFORD,2,WITLEY,MILFORD,stop,2.46,18.2,4,0
HASLEMERE - GUILDFORD,3,MILFORD,GODALMING,stop,1.98,18.1,3,0
HASLEMERE - GUILDFORD,4,GODALMING,FARNCOMBE,stop,1.17,18.1,2,1
HASLEMERE - GUILDFORD,5,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,1
HASLEMERE - GUILDFORD,6,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,1
HASLEMERE - HASLEMERE,1,HASLEMERE,EFFINGHAM JUNCTION,stop,21.93,18.1,37,0
HAVANT - GUILDFORD,1,HAVANT,PETERSFIELD,stop,12.3,19.4,13,0
HAVANT - GUILDFORD,2,PETERSFIELD,HASLEMERE,stop,12.87,18.8,11,1
HAVANT - GUILDFORD,3,HASLEMERE,GODALMING,stop,9.17,18.4,9,2
HAVANT - GUILDFORD,4,GODALMING,GUILDFORD,stop,4.46,36.5,7,1
HAVANT - GUILDFORD,5,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,3
HAVANT - GUILDFORD (2),1,HAVANT,PETERSFIELD,stop,12.3,19.4,13,0
HAVANT - GUILDFORD (2),2,PETERSFIELD,LISS,stop,3.81,18.9,5,1
HAVANT - GUILDFORD (2),3,LISS,LIPHOOK,stop,5.07,18.7,7,0
HAVANT - GUILDFORD (2),4,LIPHOOK,HASLEMERE,stop,4.33,18.6,6,0
HAVANT - GUILDFORD (2),5,HASLEMERE,GODALMING,stop,9.17,18.4,9,1
HAVANT - GUILDFORD (2),6,GODALMING,GUILDFORD,stop,4.46,36.5,6,1
HAVANT - GUILDFORD (2),7,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,1
LEATHERHEAD - GUILDFORD,1,LEATHERHEAD,EFFINGHAM JUNCTION,stop,4.4,39.8,7,0
LEATHERHEAD - GUILDFORD,2,EFFINGHAM JUNCTION,GUILDFORD,pass,9.06,36.2,12,0
POOLE - GUILDFORD,1,POOLE,PARKSTONE,stop,1.88,21.0,4,0
POOLE - GUILDFORD,2,PARKSTONE,BRANKSOME,stop,1.54,30.0,3,0
POOLE - GUILDFORD,3,BRANKSOME,BOURNEMOUTH,stop,1.93,21.5,5,0
POOLE - GUILDFORD,4,BOURNEMOUTH,POKESDOWN,stop,2.93,21.5,4,4
POOLE - GUILDFORD,5,POKESDOWN,CHRISTCHURCH,stop,2.14,30.0,3,0
POOLE - GUILDFORD,6,CHRISTCHURCH,HINTON ADMIRAL,stop,3.74,30.0,5,1
POOLE - GUILDFORD,7,HINTON ADMIRAL,NEW MILTON,stop,2.99,23.0,4,0
POOLE - GUILDFORD,8,NEW MILTON,SWAY,stop,3.21,15.5,5,0
POOLE - GUILDFORD,9,SWAY,BROCKENHURST,stop,6.83,22.5,4,0
POOLE - GUILDFORD,10,BROCKENHURST,ASHURST NEW FOREST,stop,6.24,30.0,10,1
POOLE - GUILDFORD,11,ASHURST NEW FOREST,TOTTON,stop,3.16,30.0,4,0
POOLE - GUILDFORD,12,TOTTON,SOUTHAMPTON CENTRAL,stop,3.5,21.0,6,1
POOLE - GUILDFORD,13,SOUTHAMPTON CENTRAL,FAREHAM,stop,11.98,21.0,22,2
POOLE - GUILDFORD,14,FAREHAM,HAVANT,stop,10.48,24.9,16,0
POOLE - GUILDFORD,15,HAVANT,GUILDFORD,stop,36.44,37.4,40,1
POOLE - GUILDFORD,16,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,1
PORTSMOUTH HARBOUR - GUILDFORD,1,PORTSMOUTH HARBOUR,PORTSMOUTH & SOUTHSEA,stop,0.7,6.5,3,0
PORTSMOUTH HARBOUR - GUILDFORD,2,PORTSMOUTH & SOUTHSEA,FRATTON PORTSMOUTH,stop,1.06,19.0,3,3
PORTSMOUTH HARBOUR - GUILDFORD,3,FRATTON PORTSMOUTH,HAVANT,stop,6.51,24.9,8,1
PORTSMOUTH HARBOUR - GUILDFORD,4,HAVANT,PETERSFIELD,stop,12.3,19.4,14,1
PORTSMOUTH HARBOUR - GUILDFORD,5,PETERSFIELD,HASLEMERE,stop,12.87,18.8,13,1
PORTSMOUTH HARBOUR - GUILDFORD,6,HASLEMERE,GODALMING,stop,9.17,18.4,10,1
PORTSMOUTH HARBOUR - GUILDFORD,7,GODALMING,GUILDFORD,stop,4.46,36.5,6,1
PORTSMOUTH HARBOUR - GUILDFORD,8,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,3
PORTSMOUTH HARBOUR - GUILDFORD (2),1,PORTSMOUTH HARBOUR,PORTSMOUTH & SOUTHSEA,stop,0.7,6.5,3,0
PORTSMOUTH HARBOUR - GUILDFORD (2),2,PORTSMOUTH & SOUTHSEA,FRATTON PORTSMOUTH,stop,1.06,19.0,3,1
PORTSMOUTH HARBOUR - GUILDFORD (2),3,FRATTON PORTSMOUTH,HILSEA PORTSMOUTH,stop,2.67,30.0,4,1
PORTSMOUTH HARBOUR - GUILDFORD (2),4,HILSEA PORTSMOUTH,BEDHAMPTON,stop,3.7,24.9,5,0
PORTSMOUTH HARBOUR - GUILDFORD (2),5,BEDHAMPTON,HAVANT,stop,0.72,19.7,2,0
PORTSMOUTH HARBOUR - GUILDFORD (2),6,HAVANT,ROWLANDS CASTLE,stop,3.3,19.6,5,1
PORTSMOUTH HARBOUR - GUILDFORD (2),7,ROWLANDS CASTLE,PETERSFIELD,stop,9.1,19.2,10,0
PORTSMOUTH HARBOUR - GUILDFORD (2),8,PETERSFIELD,LISS,stop,3.81,18.9,5,1
PORTSMOUTH HARBOUR - GUILDFORD (2),9,LISS,LIPHOOK,stop,5.07,18.7,6,0
PORTSMOUTH HARBOUR - GUILDFORD (2),10,LIPHOOK,HASLEMERE,stop,4.33,18.6,6,0
PORTSMOUTH HARBOUR - GUILDFORD (2),11,HASLEMERE,WITLEY,stop,5.09,18.5,7,0
PORTSMOUTH HARBOUR - GUILDFORD (2),12,WITLEY,MILFORD,stop,2.46,18.2,4,0
PORTSMOUTH HARBOUR - GUILDFORD (2),13,MILFORD,GODALMING,stop,1.98,18.1,3,0
PORTSMOUTH HARBOUR - GUILDFORD (2),14,GODALMING,FARNCOMBE,stop,1.17,18.1,2,1
PORTSMOUTH HARBOUR - GUILDFORD (2),15,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,1
PORTSMOUTH HARBOUR - GUILDFORD (2),16,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,1
PORTSMOUTH HARBOUR - SURBITON,1,PORTSMOUTH HARBOUR,PORTSMOUTH & SOUTHSEA,stop,0.7,6.5,3,0
PORTSMOUTH HARBOUR - SURBITON,2,PORTSMOUTH & SOUTHSEA,FRATTON PORTSMOUTH,stop,1.06,19.0,3,2
PORTSMOUTH HARBOUR - SURBITON,3,FRATTON PORTSMOUTH,HAVANT,stop,6.51,24.9,8,3
PORTSMOUTH HARBOUR - SURBITON,4,HAVANT,PETERSFIELD,stop,12.3,19.4,14,0
PORTSMOUTH HARBOUR - SURBITON,5,PETERSFIELD,HASLEMERE,stop,12.87,18.8,12,0
PORTSMOUTH HARBOUR - SURBITON,6,HASLEMERE,GODALMING,stop,9.17,18.4,10,0
PORTSMOUTH HARBOUR - SURBITON,7,GODALMING,GUILDFORD,stop,4.46,36.5,6,0
PORTSMOUTH HARBOUR - SURBITON,8,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,2
PORTSMOUTH HARBOUR - SURBITON,9,EFFINGHAM JUNCTION,SURBITON,pass,9.88,17.2,10,0
PORTSMOUTH HARBOUR - SURBITON (2),1,PORTSMOUTH HARBOUR,PORTSMOUTH & SOUTHSEA,stop,0.7,6.5,3,0
PORTSMOUTH HARBOUR - SURBITON (2),2,PORTSMOUTH & SOUTHSEA,FRATTON PORTSMOUTH,stop,1.06,19.0,3,1
PORTSMOUTH HARBOUR - SURBITON (2),3,FRATTON PORTSMOUTH,BEDHAMPTON,stop,5.99,24.9,8,1
PORTSMOUTH HARBOUR - SURBITON (2),4,BEDHAMPTON,HAVANT,stop,0.72,19.7,3,0
PORTSMOUTH HARBOUR - SURBITON (2),5,HAVANT,ROWLANDS CASTLE,stop,3.3,19.6,5,0
PORTSMOUTH HARBOUR - SURBITON (2),6,ROWLANDS CASTLE,PETERSFIELD,stop,9.1,19.2,11,7
PORTSMOUTH HARBOUR - SURBITON (2),7,PETERSFIELD,LISS,stop,3.81,18.9,5,0
PORTSMOUTH HARBOUR - SURBITON (2),8,LISS,LIPHOOK,stop,5.07,18.7,6,0
PORTSMOUTH HARBOUR - SURBITON (2),9,LIPHOOK,HASLEMERE,stop,4.33,18.6,6,0
PORTSMOUTH HARBOUR - SURBITON (2),10,HASLEMERE,WITLEY,stop,5.09,18.5,6,1
PORTSMOUTH HARBOUR - SURBITON (2),11,WITLEY,MILFORD,stop,2.46,18.2,4,0
PORTSMOUTH HARBOUR - SURBITON (2),12,MILFORD,GODALMING,stop,1.98,18.1,4,0
PORTSMOUTH HARBOUR - SURBITON (2),13,GODALMING,FARNCOMBE,stop,1.17,18.1,3,0
PORTSMOUTH HARBOUR - SURBITON (2),14,FARNCOMBE,GUILDFORD,stop,3.33,36.5,5,0
PORTSMOUTH HARBOUR - SURBITON (2),15,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,12,0
PORTSMOUTH HARBOUR - SURBITON (2),16,EFFINGHAM JUNCTION,SURBITON,pass,9.88,17.2,10,0
RAYNES PARK - GUILDFORD (2),1,RAYNES PARK,NEW MALDEN,stop,6.04,15.0,3,0
RAYNES PARK - GUILDFORD (2),2,NEW MALDEN,BERRYLANDS,stop,6.02,13.5,3,0
RAYNES PARK - GUILDFORD (2),3,BERRYLANDS,SURBITON,stop,1.19,17.0,4,0
RAYNES PARK - GUILDFORD (2),4,SURBITON,HINCHLEY WOOD,stop,2.29,17.1,4,17
RAYNES PARK - GUILDFORD (2),5,HINCHLEY WOOD,CLAYGATE,stop,1.2,17.1,3,0
RAYNES PARK - GUILDFORD (2),6,CLAYGATE,OXSHOTT,stop,2.03,17.2,3,0
RAYNES PARK - GUILDFORD (2),7,OXSHOTT,COBHAM AND STOKE D'ABERNON,stop,2.02,17.4,4,0
RAYNES PARK - GUILDFORD (2),8,COBHAM AND STOKE D'ABERNON,EFFINGHAM JUNCTION,stop,2.57,17.4,4,0
RAYNES PARK - GUILDFORD (2),9,EFFINGHAM JUNCTION,HORSLEY,stop,1.23,17.6,2,2
RAYNES PARK - GUILDFORD (2),10,HORSLEY,CLANDON,stop,3.65,17.6,5,0
RAYNES PARK - GUILDFORD (2),11,CLANDON,LONDON ROAD GUILDFORD,stop,3.57,17.8,5,0
RAYNES PARK - GUILDFORD (2),12,LONDON ROAD GUILDFORD,GUILDFORD,stop,0.77,36.4,4,0
SOUTHAMPTON CENTRAL - GUILDFORD,1,SOUTHAMPTON CENTRAL,FAREHAM,stop,11.98,21.0,23,0
SOUTHAMPTON CENTRAL - GUILDFORD,2,FAREHAM,HAVANT,stop,10.48,24.9,15,1
SOUTHAMPTON CENTRAL - GUILDFORD,3,HAVANT,GUILDFORD,stop,36.44,37.4,40,1
SOUTHAMPTON CENTRAL - GUILDFORD,4,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,1
SURBITON - GUILDFORD,1,SURBITON,HINCHLEY WOOD,stop,2.29,17.1,4,1
SURBITON - GUILDFORD,2,HINCHLEY WOOD,CLAYGATE,stop,1.2,17.1,3,0
SURBITON - GUILDFORD,3,CLAYGATE,OXSHOTT,stop,2.03,17.2,3,0
SURBITON - GUILDFORD,4,OXSHOTT,COBHAM AND STOKE D'ABERNON,stop,2.02,17.4,4,0
SURBITON - GUILDFORD,5,COBHAM AND STOKE D'ABERNON,EFFINGHAM JUNCTION,stop,2.57,17.4,4,0
SURBITON - GUILDFORD,6,EFFINGHAM JUNCTION,HORSLEY,stop,1.23,17.6,3,0
SURBITON - GUILDFORD,7,HORSLEY,CLANDON,stop,3.65,17.6,5,0
SURBITON - GUILDFORD,8,CLANDON,LONDON ROAD GUILDFORD,stop,3.57,17.8,5,0
SURBITON - GUILDFORD,9,LONDON ROAD GUILDFORD,GUILDFORD,stop,0.77,36.4,4,0
SURBITON - PORTSMOUTH HARBOUR,1,SURBITON,EFFINGHAM JUNCTION,stop,9.88,17.2,11,1
SURBITON - PORTSMOUTH HARBOUR,2,EFFINGHAM JUNCTION,GUILDFORD,pass,9.06,36.2,12,0
SURBITON - PORTSMOUTH HARBOUR,3,GUILDFORD,GODALMING,stop,4.46,36.5,6,1
SURBITON - PORTSMOUTH HARBOUR,4,GODALMING,HASLEMERE,stop,9.17,18.4,10,1
SURBITON - PORTSMOUTH HARBOUR,5,HASLEMERE,PETERSFIELD,stop,12.87,18.8,11,1
SURBITON - PORTSMOUTH HARBOUR,6,PETERSFIELD,HAVANT,stop,12.3,19.4,14,0
SURBITON - PORTSMOUTH HARBOUR,7,HAVANT,FRATTON PORTSMOUTH,stop,6.51,24.9,9,0
SURBITON - PORTSMOUTH HARBOUR,8,FRATTON PORTSMOUTH,PORTSMOUTH & SOUTHSEA,stop,1.06,19.0,3,1
SURBITON - PORTSMOUTH HARBOUR,9,PORTSMOUTH & SOUTHSEA,PORTSMOUTH HARBOUR,stop,0.7,6.5,3,1
SURBITON - PORTSMOUTH HARBOUR (2),1,SURBITON,EFFINGHAM JUNCTION,stop,9.88,17.2,12,1
SURBITON - PORTSMOUTH HARBOUR (2),2,EFFINGHAM JUNCTION,GUILDFORD,pass,9.06,36.2,13,0
SURBITON - PORTSMOUTH HARBOUR (2),3,GUILDFORD,FARNCOMBE,stop,3.33,36.5,6,1
SURBITON - PORTSMOUTH HARBOUR (2),4,FARNCOMBE,GODALMING,stop,1.17,18.1,3,0
SURBITON - PORTSMOUTH HARBOUR (2),5,GODALMING,MILFORD,stop,1.98,18.1,4,0
SURBITON - PORTSMOUTH HARBOUR (2),6,MILFORD,WITLEY,stop,2.46,18.2,4,0
SURBITON - PORTSMOUTH HARBOUR (2),7,WITLEY,HASLEMERE,stop,5.09,18.5,7,0
SURBITON - PORTSMOUTH HARBOUR (2),8,HASLEMERE,LIPHOOK,stop,4.33,18.6,5,1
SURBITON - PORTSMOUTH HARBOUR (2),9,LIPHOOK,LISS,stop,5.07,18.7,5,1
SURBITON - PORTSMOUTH HARBOUR (2),10,LISS,PETERSFIELD,stop,3.81,18.9,5,0
SURBITON - PORTSMOUTH HARBOUR (2),11,PETERSFIELD,ROWLANDS CASTLE,stop,9.1,19.2,9,1
SURBITON - PORTSMOUTH HARBOUR (2),12,ROWLANDS CASTLE,HAVANT,stop,3.3,19.6,5,0
SURBITON - PORTSMOUTH HARBOUR (2),13,HAVANT,BEDHAMPTON,stop,0.72,19.7,3,1
SURBITON - PORTSMOUTH HARBOUR (2),14,BEDHAMPTON,FRATTON PORTSMOUTH,stop,5.99,24.9,7,0
SURBITON - PORTSMOUTH HARBOUR (2),15,FRATTON PORTSMOUTH,PORTSMOUTH & SOUTHSEA,stop,1.06,19.0,3,1
SURBITON - PORTSMOUTH HARBOUR (2),16,PORTSMOUTH & SOUTHSEA,PORTSMOUTH HARBOUR,stop,0.7,6.5,4,0
WEYMOUTH - GUILDFORD,1,WEYMOUTH,UPWEY,stop,2.7,30.0,4,0
WEYMOUTH - GUILDFORD,2,UPWEY,DORCHESTER SOUTH,stop,5.02,30.0,7,0
WEYMOUTH - GUILDFORD,3,DORCHESTER SOUTH,MORETON (DORSET),stop,6.3,30.0,7,1
WEYMOUTH - GUILDFORD,4,MORETON (DORSET),WOOL,stop,4.89,30.0,5,0
WEYMOUTH - GUILDFORD,5,WOOL,WAREHAM,stop,5.41,30.0,6,1
WEYMOUTH - GUILDFORD,6,WAREHAM,HAMWORTHY,stop,5.52,30.0,6,1
WEYMOUTH - GUILDFORD,7,HAMWORTHY,POOLE,stop,1.86,21.0,4,1
WEYMOUTH - GUILDFORD,8,POOLE,PARKSTONE,stop,1.88,21.0,4,1
WEYMOUTH - GUILDFORD,9,PARKSTONE,BRANKSOME,stop,1.54,30.0,3,1
WEYMOUTH - GUILDFORD,10,BRANKSOME,BOURNEMOUTH,stop,1.93,21.5,6,1
WEYMOUTH - GUILDFORD,11,BOURNEMOUTH,NEW MILTON,stop,7.37,14.5,11,3
WEYMOUTH - GUILDFORD,12,NEW MILTON,BROCKENHURST,stop,10.01,23.0,7,0
WEYMOUTH - GUILDFORD,13,BROCKENHURST,SOUTHAMPTON CENTRAL,stop,10.86,21.0,15,1
WEYMOUTH - GUILDFORD,14,SOUTHAMPTON CENTRAL,FAREHAM,stop,11.98,21.0,22,1
WEYMOUTH - GUILDFORD,15,FAREHAM,HAVANT,stop,10.48,24.9,16,1
WEYMOUTH - GUILDFORD,16,HAVANT,GUILDFORD,stop,36.44,37.4,40,1
WEYMOUTH - GUILDFORD,17,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,1
WEYMOUTH - GUILDFORD (2),1,WEYMOUTH,UPWEY,stop,2.7,30.0,4,0
WEYMOUTH - GUILDFORD (2),2,UPWEY,DORCHESTER SOUTH,stop,5.02,30.0,7,0
WEYMOUTH - GUILDFORD (2),3,DORCHESTER SOUTH,MORETON (DORSET),stop,6.3,30.0,7,1
WEYMOUTH - GUILDFORD (2),4,MORETON (DORSET),WOOL,stop,4.89,30.0,5,0
WEYMOUTH - GUILDFORD (2),5,WOOL,WAREHAM,stop,5.41,30.0,6,1
WEYMOUTH - GUILDFORD (2),6,WAREHAM,HAMWORTHY,stop,5.52,30.0,6,1
WEYMOUTH - GUILDFORD (2),7,HAMWORTHY,POOLE,stop,1.86,21.0,6,1
WEYMOUTH - GUILDFORD (2),8,POOLE,PARKSTONE,stop,1.88,21.0,4,6
WEYMOUTH - GUILDFORD (2),9,PARKSTONE,BRANKSOME,stop,1.54,30.0,3,0
WEYMOUTH - GUILDFORD (2),10,BRANKSOME,BOURNEMOUTH,stop,1.93,21.5,6,0
WEYMOUTH - GUILDFORD (2),11,BOURNEMOUTH,POKESDOWN,stop,2.93,21.5,4,4
WEYMOUTH - GUILDFORD (2),12,POKESDOWN,CHRISTCHURCH,stop,2.14,30.0,3,0
WEYMOUTH - GUILDFORD (2),13,CHRISTCHURCH,HINTON ADMIRAL,stop,3.74,30.0,5,1
WEYMOUTH - GUILDFORD (2),14,HINTON ADMIRAL,NEW MILTON,stop,2.99,23.0,4,0
WEYMOUTH - GUILDFORD (2),15,NEW MILTON,SWAY,stop,3.21,15.5,5,0
WEYMOUTH - GUILDFORD (2),16,SWAY,BROCKENHURST,stop,6.83,22.5,4,0
WEYMOUTH - GUILDFORD (2),17,BROCKENHURST,BEAULIEU ROAD,stop,1.55,22.5,6,1
WEYMOUTH - GUILDFORD (2),18,BEAULIEU ROAD,ASHURST NEW FOREST,stop,4.72,22.5,4,0
WEYMOUTH - GUILDFORD (2),19,ASHURST NEW FOREST,TOTTON,stop,3.16,30.0,4,0
WEYMOUTH - GUILDFORD (2),20,TOTTON,SOUTHAMPTON CENTRAL,stop,3.5,21.0,5,1
WEYMOUTH - GUILDFORD (2),21,SOUTHAMPTON CENTRAL,FAREHAM,stop,11.98,21.0,22,2
WEYMOUTH - GUILDFORD (2),22,FAREHAM,HAVANT,stop,10.48,24.9,16,1
WEYMOUTH - GUILDFORD (2),23,HAVANT,GUILDFORD,stop,36.44,37.4,40,1
WEYMOUTH - GUILDFORD (2),24,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,1
WEYMOUTH - GUILDFORD (3),1,WEYMOUTH,UPWEY,stop,2.7,30.0,4,0
WEYMOUTH - GUILDFORD (3),2,UPWEY,DORCHESTER SOUTH,stop,5.02,30.0,7,0
WEYMOUTH - GUILDFORD (3),3,DORCHESTER SOUTH,MORETON (DORSET),stop,6.3,30.0,7,1
WEYMOUTH - GUILDFORD (3),4,MORETON (DORSET),WOOL,stop,4.89,30.0,5,0
WEYMOUTH - GUILDFORD (3),5,WOOL,WAREHAM,stop,5.41,30.0,6,1
WEYMOUTH - GUILDFORD (3),6,WAREHAM,HAMWORTHY,stop,5.52,30.0,6,1
WEYMOUTH - GUILDFORD (3),7,HAMWORTHY,POOLE,stop,1.86,21.0,6,1
WEYMOUTH - GUILDFORD (3),8,POOLE,PARKSTONE,stop,1.88,21.0,4,7
WEYMOUTH - GUILDFORD (3),9,PARKSTONE,BRANKSOME,stop,1.54,30.0,3,0
WEYMOUTH - GUILDFORD (3),10,BRANKSOME,BOURNEMOUTH,stop,1.93,21.5,6,0
WEYMOUTH - GUILDFORD (3),11,BOURNEMOUTH,POKESDOWN,stop,2.93,21.5,4,3
WEYMOUTH - GUILDFORD (3),12,POKESDOWN,CHRISTCHURCH,stop,2.14,30.0,3,0
WEYMOUTH - GUILDFORD (3),13,CHRISTCHURCH,HINTON ADMIRAL,stop,3.74,30.0,5,1
WEYMOUTH - GUILDFORD (3),14,HINTON ADMIRAL,NEW MILTON,stop,2.99,23.0,4,0
WEYMOUTH - GUILDFORD (3),15,NEW MILTON,SWAY,stop,3.21,15.5,5,0
WEYMOUTH - GUILDFORD (3),16,SWAY,BROCKENHURST,stop,6.83,22.5,4,0
WEYMOUTH - GUILDFORD (3),17,BROCKENHURST,ASHURST NEW FOREST,stop,6.24,30.0,8,1
WEYMOUTH - GUILDFORD (3),18,ASHURST NEW FOREST,TOTTON,stop,3.16,30.0,4,0
WEYMOUTH - GUILDFORD (3),19,TOTTON,SOUTHAMPTON CENTRAL,stop,3.5,21.0,5,1
WEYMOUTH - GUILDFORD (3),20,SOUTHAMPTON CENTRAL,FAREHAM,stop,11.98,21.0,22,2
WEYMOUTH - GUILDFORD (3),21,FAREHAM,HAVANT,stop,10.48,24.9,16,1
WEYMOUTH - GUILDFORD (3),22,HAVANT,GUILDFORD,stop,36.44,37.4,42,1
WEYMOUTH - GUILDFORD (3),23,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,1
