route_variant,seq,from_station,to_station,stop_type,distance_miles,avg_elevation_m,run_min,wait_min
WOKING - POOLE (10),2,WOKING,BASINGSTOKE,stop,26.55,77.5,19,1
WOKING - POOLE (10),3,BASINGSTOKE,WINCHESTER,stop,19.61,95.0,16,1
WOKING - POOLE (10),4,WINCHESTER,EASTLEIGH,stop,7.7,62.5,8,1
WOKING - POOLE (10),5,EASTLEIGH,SOUTHAMPTON AIRPORT (PARKWAY),stop,1.91,30.0,4,1
WOKING - POOLE (10),6,SOUTHAMPTON AIRPORT (PARKWAY),ST DENYS,stop,63.74,45.0,4,1
WOKING - POOLE (10),7,ST DENYS,SOUTHAMPTON CENTRAL,stop,67.63,36.0,5,0
WOKING - POOLE (10),8,SOUTHAMPTON CENTRAL,TOTTON,stop,3.5,21.0,5,3
WOKING - POOLE (10),9,TOTTON,BROCKENHURST,stop,9.27,30.0,10,1
WOKING - POOLE (10),10,BROCKENHURST,NEW MILTON,stop,10.01,23.0,6,2
WOKING - POOLE (10),11,NEW MILTON,CHRISTCHURCH,stop,3.11,23.0,6,1
WOKING - POOLE (10),12,CHRISTCHURCH,POKESDOWN,stop,2.14,30.0,3,1
WOKING - POOLE (10),13,POKESDOWN,BOURNEMOUTH,stop,2.93,21.5,4,0
WOKING - POOLE (10),14,BOURNEMOUTH,BRANKSOME,stop,1.93,21.5,5,1
WOKING - POOLE (10),15,BRANKSOME,PARKSTONE,stop,1.54,30.0,2,1
WOKING - POOLE (10),16,PARKSTONE,POOLE,stop,1.88,21.0,3,1
WOKING - POOLE (11),1,SURBITON,WOKING,pass,13.92,38.5,12,0
WOKING - POOLE (11),2,WOKING,BASINGSTOKE,stop,26.55,77.5,19,1
WOKING - POOLE (11),3,BASINGSTOKE,WINCHESTER,stop,19.61,95.0,16,1
WOKING - POOLE (11),4,WINCHESTER,EASTLEIGH,stop,7.7,62.5,8,1
WOKING - POOLE (11),5,EASTLEIGH,SOUTHAMPTON AIRPORT (PARKWAY),stop,1.91,30.0,3,1
WOKING - POOLE (11),6,SOUTHAMPTON AIRPORT (PARKWAY),SOUTHAMPTON CENTRAL,stop,4.18,21.0,7,1
WOKING - POOLE (11),7,SOUTHAMPTON CENTRAL,TOTTON,stop,3.5,21.0,5,2
WOKING - POOLE (11),8,TOTTON,ASHURST NEW FOREST,stop,3.16,30.0,5,0
WOKING - POOLE (11),9,ASHURST NEW FOREST,BROCKENHURST,stop,6.24,30.0,8,0
WOKING - POOLE (11),10,BROCKENHURST,SWAY,stop,6.83,22.5,4,1
WOKING - POOLE (11),11,SWAY,NEW MILTON,stop,3.21,15.5,5,0
WOKING - POOLE (11),12,NEW MILTON,HINTON ADMIRAL,stop,2.99,23.0,4,0
WOKING - POOLE (11),13,HINTON ADMIRAL,CHRISTCHURCH,stop,3.74,30.0,5,0
WOKING - POOLE (11),14,CHRISTCHURCH,POKESDOWN,stop,2.14,30.0,4,0
WOKING - POOLE (11),15,POKESDOWN,BOURNEMOUTH,stop,2.93,21.5,4,0
WOKING - POOLE (11),16,BOURNEMOUTH,BRANKSOME,stop,1.93,21.5,5,1
WOKING - POOLE (11),17,BRANKSOME,PARKSTONE,stop,1.54,30.0,3,0
WOKING - POOLE (11),18,PARKSTONE,POOLE,stop,1.88,21.0,4,0
WOKING - POOLE (12),1,SURBITON,WOKING,pass,13.92,38.5,10,0
WOKING - POOLE (12),2,WOKING,BASINGSTOKE,stop,26.55,77.5,19,1
WOKING - POOLE (12),3,BASINGSTOKE,MICHELDEVER,stop,10.98,62.5,10,1
WOKING - POOLE (12),4,MICHELDEVER,WINCHESTER,stop,9.51,62.5,8,0
WOKING - POOLE (12),5,WINCHESTER,SHAWFORD,stop,3.74,62.5,5,1
WOKING - POOLE (12),6,SHAWFORD,EASTLEIGH,stop,3.99,30.0,6,0
WOKING - POOLE (12),7,EASTLEIGH,SOUTHAMPTON AIRPORT (PARKWAY),stop,1.91,30.0,4,0
WOKING - POOLE (12),8,SOUTHAMPTON AIRPORT (PARKWAY),ST DENYS,stop,63.74,45.0,4,0
WOKING - POOLE (12),9,ST DENYS,SOUTHAMPTON CENTRAL,stop,67.63,36.0,4,1
WOKING - POOLE (12),10,SOUTHAMPTON CENTRAL,TOTTON,stop,3.5,21.0,5,2
WOKING - POOLE (12),11,TOTTON,BROCKENHURST,stop,9.27,30.0,10,1
WOKING - POOLE (12),12,BROCKENHURST,NEW MILTON,stop,10.01,23.0,6,1
WOKING - POOLE (12),13,NEW MILTON,CHRISTCHURCH,stop,3.11,23.0,6,1
WOKING - POOLE (12),14,CHRISTCHURCH,POKESDOWN,stop,2.14,30.0,3,1
WOKING - POOLE (12),15,POKESDOWN,BOURNEMOUTH,stop,2.93,21.5,3,1
WOKING - POOLE (12),16,BOURNEMOUTH,BRANKSOME,stop,1.93,21.5,5,2
WOKING - POOLE (12),17,BRANKSOME,PARKSTONE,stop,1.54,30.0,3,0
WOKING - POOLE (12),18,PARKSTONE,POOLE,stop,1.88,21.0,3,0
WOKING - POOLE (2),1,SURBITON,WOKING,pass,13.92,38.5,9,0
WOKING - POOLE (2),2,WOKING,BASINGSTOKE,stop,26.55,77.5,18,2
WOKING - POOLE (2),3,BASINGSTOKE,WINCHESTER,stop,19.61,95.0,16,1
WOKING - POOLE (2),4,WINCHESTER,SOUTHAMPTON AIRPORT (PARKWAY),stop,9.6,62.5,8,1
WOKING - POOLE (2),5,SOUTHAMPTON AIRPORT (PARKWAY),SOUTHAMPTON CENTRAL,stop,4.18,21.0,7,1
WOKING - POOLE (2),6,SOUTHAMPTON CENTRAL,BROCKENHURST,stop,10.86,21.0,14,1
WOKING - POOLE (2),7,BROCKENHURST,BOURNEMOUTH,stop,17.22,21.5,15,1
WOKING - POOLE (2),8,BOURNEMOUTH,BRANKSOME,stop,1.93,21.5,5,1
WOKING - POOLE (2),9,BRANKSOME,PARKSTONE,stop,1.54,30.0,3,0
WOKING - POOLE (2),10,PARKSTONE,POOLE,stop,1.88,21.0,4,0
WOKING - POOLE (3),1,SURBITON,WOKING,pass,13.92,38.5,9,0
WOKING - POOLE (3),2,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - POOLE (3),3,GUILDFORD,HAVANT,stop,36.44,37.4,35,1
WOKING - POOLE (3),4,HAVANT,COSHAM,stop,4.41,24.9,8,1
WOKING - POOLE (3),5,COSHAM,PORTCHESTER,stop,2.96,30.0,4,1
WOKING - POOLE (3),6,PORTCHESTER,FAREHAM,stop,3.3,30.0,8,1
WOKING - POOLE (3),7,FAREHAM,ST DENYS,stop,61.34,45.0,17,2
WOKING - POOLE (3),8,ST DENYS,SOUTHAMPTON CENTRAL,stop,67.63,36.0,5,1
WOKING - POOLE (3),9,SOUTHAMPTON CENTRAL,TOTTON,stop,3.5,21.0,5,4
WOKING - POOLE (3),10,TOTTON,ASHURST NEW FOREST,stop,3.16,30.0,4,1
WOKING - POOLE (3),11,ASHURST NEW FOREST,BROCKENHURST,stop,6.24,30.0,8,0
WOKING - POOLE (3),12,BROCKENHURST,SWAY,stop,6.83,22.5,4,1
WOKING - POOLE (3),13,SWAY,NEW MILTON,stop,3.21,15.5,4,1
WOKING - POOLE (3),14,NEW MILTON,HINTON ADMIRAL,stop,2.99,23.0,3,1
WOKING - POOLE (3),15,HINTON ADMIRAL,CHRISTCHURCH,stop,3.74,30.0,4,1
WOKING - POOLE (3),16,CHRISTCHURCH,POKESDOWN,stop,2.14,30.0,3,1
WOKING - POOLE (3),17,POKESDOWN,BOURNEMOUTH,stop,2.93,21.5,4,0
WOKING - POOLE (3),18,BOURNEMOUTH,BRANKSOME,stop,1.93,21.5,5,1
WOKING - POOLE (3),19,BRANKSOME,PARKSTONE,stop,1.54,30.0,2,1
WOKING - POOLE (3),20,PARKSTONE,POOLE,stop,1.88,21.0,3,1
WOKING - POOLE (4),1,SURBITON,WOKING,pass,13.92,38.5,9,0
WOKING - POOLE (4),2,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - POOLE (4),3,GUILDFORD,HAVANT,stop,36.44,37.4,36,1
WOKING - POOLE (4),4,HAVANT,FAREHAM,stop,10.48,24.9,15,1
WOKING - POOLE (4),5,FAREHAM,SOUTHAMPTON CENTRAL,stop,11.98,21.0,21,2
WOKING - POOLE (4),6,SOUTHAMPTON CENTRAL,TOTTON,stop,3.5,21.0,5,6
WOKING - POOLE (4),7,TOTTON,ASHURST NEW FOREST,stop,3.16,30.0,5,0
WOKING - POOLE (4),8,ASHURST NEW FOREST,BROCKENHURST,stop,6.24,30.0,8,0
WOKING - POOLE (4),9,BROCKENHURST,SWAY,stop,6.83,22.5,4,1
WOKING - POOLE (4),10,SWAY,NEW MILTON,stop,3.21,15.5,5,0
WOKING - POOLE (4),11,NEW MILTON,HINTON ADMIRAL,stop,2.99,23.0,4,0
WOKING - POOLE (4),12,HINTON ADMIRAL,CHRISTCHURCH,stop,3.74,30.0,5,0
WOKING - POOLE (4),13,CHRISTCHURCH,POKESDOWN,stop,2.14,30.0,3,1
WOKING - POOLE (4),14,POKESDOWN,BOURNEMOUTH,stop,2.93,21.5,4,0
WOKING - POOLE (4),15,BOURNEMOUTH,BRANKSOME,stop,1.93,21.5,5,2
WOKING - POOLE (4),16,BRANKSOME,PARKSTONE,stop,1.54,30.0,3,0
WOKING - POOLE (4),17,PARKSTONE,POOLE,stop,1.88,21.0,4,0
WOKING - POOLE (5),1,SURBITON,WOKING,pass,13.92,38.5,11,0
WOKING - POOLE (5),2,WOKING,GUILDFORD,stop,6.69,57.5,9,1
WOKING - POOLE (5),3,GUILDFORD,HAVANT,stop,36.44,37.4,34,1
WOKING - POOLE (5),4,HAVANT,COSHAM,stop,4.41,24.9,6,1
WOKING - POOLE (5),5,COSHAM,PORTCHESTER,stop,2.96,30.0,4,1
WOKING - POOLE (5),6,PORTCHESTER,FAREHAM,stop,3.3,30.0,5,1
WOKING - POOLE (5),7,FAREHAM,ST DENYS,stop,61.34,45.0,17,1
WOKING - POOLE (5),8,ST DENYS,SOUTHAMPTON CENTRAL,stop,67.63,36.0,6,1
WOKING - POOLE (5),9,SOUTHAMPTON CENTRAL,TOTTON,stop,3.5,21.0,5,7
WOKING - POOLE (5),10,TOTTON,BROCKENHURST,stop,9.27,30.0,10,1
WOKING - POOLE (5),11,BROCKENHURST,NEW MILTON,stop,10.01,23.0,6,1
WOKING - POOLE (5),12,NEW MILTON,CHRISTCHURCH,stop,3.11,23.0,6,1
WOKING - POOLE (5),13,CHRISTCHURCH,POKESDOWN,stop,2.14,30.0,3,1
WOKING - POOLE (5),14,POKESDOWN,BOURNEMOUTH,stop,2.93,21.5,4,0
WOKING - POOLE (5),15,BOURNEMOUTH,BRANKSOME,stop,1.93,21.5,5,2
WOKING - POOLE (5),16,BRANKSOME,PARKSTONE,stop,1.54,30.0,3,0
WOKING - POOLE (5),17,PARKSTONE,POOLE,stop,1.88,21.0,4,0
WOKING - POOLE (6),1,SURBITON,WOKING,pass,13.92,38.5,9,0
WOKING - POOLE (6),2,WOKING,BASINGSTOKE,stop,26.55,77.5,18,2
WOKING - POOLE (6),3,BASINGSTOKE,WINCHESTER,stop,19.61,95.0,16,1
WOKING - POOLE (6),4,WINCHESTER,SOUTHAMPTON AIRPORT (PARKWAY),stop,9.6,62.5,8,1
WOKING - POOLE (6),5,SOUTHAMPTON AIRPORT (PARKWAY),SOUTHAMPTON CENTRAL,stop,4.18,21.0,7,1
WOKING - POOLE (6),6,SOUTHAMPTON CENTRAL,BROCKENHURST,stop,10.86,21.0,14,1
WOKING - POOLE (6),7,BROCKENHURST,NEW MILTON,stop,10.01,23.0,6,1
WOKING - POOLE (6),8,NEW MILTON,CHRISTCHURCH,stop,3.11,23.0,6,1
WOKING - POOLE (6),9,CHRISTCHURCH,POKESDOWN,stop,2.14,30.0,3,1
WOKING - POOLE (6),10,POKESDOWN,BOURNEMOUTH,stop,2.93,21.5,4,1
WOKING - POOLE (6),11,BOURNEMOUTH,BRANKSOME,stop,1.93,21.5,5,1
WOKING - POOLE (6),12,BRANKSOME,PARKSTONE,stop,1.54,30.0,3,0
WOKING - POOLE (6),13,PARKSTONE,POOLE,stop,1.88,21.0,4,0
WOKING - POOLE (7),1,SURBITON,WOKING,pass,13.92,38.5,11,0
WOKING - POOLE (7),2,WOKING,BASINGSTOKE,stop,26.55,77.5,18,2
WOKING - POOLE (7),3,BASINGSTOKE,MICHELDEVER,stop,10.98,62.5,10,2
WOKING - POOLE (7),4,MICHELDEVER,WINCHESTER,stop,9.51,62.5,9,0
WOKING - POOLE (7),5,WINCHESTER,SHAWFORD,stop,3.74,62.5,4,1
WOKING - POOLE (7),6,SHAWFORD,EASTLEIGH,stop,3.99,30.0,6,0
WOKING - POOLE (7),7,EASTLEIGH,SOUTHAMPTON AIRPORT (PARKWAY),stop,1.91,30.0,4,4
WOKING - POOLE (7),8,SOUTHAMPTON AIRPORT (PARKWAY),SOUTHAMPTON CENTRAL,stop,4.18,21.0,7,1
WOKING - POOLE (7),9,SOUTHAMPTON CENTRAL,TOTTON,stop,3.5,21.0,5,1
WOKING - POOLE (7),10,TOTTON,ASHURST NEW FOREST,stop,3.16,30.0,4,1
WOKING - POOLE (7),11,ASHURST NEW FOREST,BEAULIEU ROAD,stop,4.72,22.5,5,0
WOKING - POOLE (7),12,BEAULIEU ROAD,BROCKENHURST,stop,1.55,22.5,6,0
WOKING - POOLE (7),13,BROCKENHURST,SWAY,stop,6.83,22.5,4,1
WOKING - POOLE (7),14,SWAY,NEW MILTON,stop,3.21,15.5,5,0
WOKING - POOLE (7),15,NEW MILTON,HINTON ADMIRAL,stop,2.99,23.0,4,0
WOKING - POOLE (7),16,HINTON ADMIRAL,CHRISTCHURCH,stop,3.74,30.0,5,0
WOKING - POOLE (7),17,CHRISTCHURCH,POKESDOWN,stop,2.14,30.0,4,0
WOKING - POOLE (7),18,POKESDOWN,BOURNEMOUTH,stop,2.93,21.5,4,0
WOKING - POOLE (7),19,BOURNEMOUTH,POOLE,stop,5.18,12.5,9,1
WOKING - POOLE (8),1,SURBITON,WOKING,pass,13.92,38.5,12,0
WOKING - POOLE (8),2,WOKING,BASINGSTOKE,stop,26.55,77.5,19,1
WOKING - POOLE (8),3,BASINGSTOKE,WINCHESTER,stop,19.61,95.0,16,1
WOKING - POOLE (8),4,WINCHESTER,EASTLEIGH,stop,7.7,62.5,8,1
WOKING - POOLE (8),5,EASTLEIGH,SOUTHAMPTON AIRPORT (PARKWAY),stop,1.91,30.0,3,1
WOKING - POOLE (8),6,SOUTHAMPTON AIRPORT (PARKWAY),SOUTHAMPTON CENTRAL,stop,4.18,21.0,7,1
WOKING - POOLE (8),7,SOUTHAMPTON CENTRAL,TOTTON,stop,3.5,21.0,5,2
WOKING - POOLE (8),8,TOTTON,ASHURST NEW FOREST,stop,3.16,30.0,5,0
WOKING - POOLE (8),9,ASHURST NEW FOREST,BEAULIEU ROAD,stop,4.72,22.5,4,0
WOKING - POOLE (8),10,BEAULIEU ROAD,BROCKENHURST,stop,1.55,22.5,6,0
WOKING - POOLE (8),11,BROCKENHURST,SWAY,stop,6.83,22.5,4,1
WOKING - POOLE (8),12,SWAY,NEW MILTON,stop,3.21,15.5,5,0
WOKING - POOLE (8),13,NEW MILTON,HINTON ADMIRAL,stop,2.99,23.0,4,0
WOKING - POOLE (8),14,HINTON ADMIRAL,CHRISTCHURCH,stop,3.74,30.0,5,0
WOKING - POOLE (8),15,CHRISTCHURCH,POKESDOWN,stop,2.14,30.0,4,0
WOKING - POOLE (8),16,POKESDOWN,BOURNEMOUTH,stop,2.93,21.5,4,0
WOKING - POOLE (8),17,BOURNEMOUTH,POOLE,stop,5.18,12.5,9,1
WOKING - POOLE (9),1,SURBITON,WOKING,pass,13.92,38.5,12,0
WOKING - POOLE (9),2,WOKING,BASINGSTOKE,stop,26.55,77.5,19,1
WOKING - POOLE (9),3,BASINGSTOKE,WINCHESTER,stop,19.61,95.0,16,1
WOKING - POOLE (9),4,WINCHESTER,EASTLEIGH,stop,7.7,62.5,8,1
WOKING - POOLE (9),5,EASTLEIGH,SOUTHAMPTON AIRPORT (PARKWAY),stop,1.91,30.0,3,1
WOKING - POOLE (9),6,SOUTHAMPTON AIRPORT (PARKWAY),SOUTHAMPTON CENTRAL,stop,4.18,21.0,7,1
WOKING - POOLE (9),7,SOUTHAMPTON CENTRAL,TOTTON,stop,3.5,21.0,5,2
WOKING - POOLE (9),8,TOTTON,ASHURST NEW FOREST,stop,3.16,30.0,5,0
WOKING - POOLE (9),9,ASHURST NEW FOREST,BROCKENHURST,stop,6.24,30.0,8,0
WOKING - POOLE (9),10,BROCKENHURST,SWAY,stop,6.83,22.5,4,3
WOKING - POOLE (9),11,SWAY,NEW MILTON,stop,3.21,15.5,5,0
WOKING - POOLE (9),12,NEW MILTON,HINTON ADMIRAL,stop,2.99,23.0,4,0
WOKING - POOLE (9),13,HINTON ADMIRAL,CHRISTCHURCH,stop,3.74,30.0,5,0
WOKING - POOLE (9),14,CHRISTCHURCH,POKESDOWN,stop,2.14,30.0,4,0
WOKING - POOLE (9),15,POKESDOWN,BOURNEMOUTH,stop,2.93,21.5,4,0
WOKING - POOLE (9),16,BOURNEMOUTH,POOLE,stop,5.18,12.5,9,1
WOKING - PORTSMOUTH & SOUTHSEA,1,SURBITON,WOKING,pass,13.92,38.5,10,0
WOKING - PORTSMOUTH & SOUTHSEA,2,WOKING,WORPLESDON,stop,2.73,38.8,4,2
WOKING - PORTSMOUTH & SOUTHSEA,3,WORPLESDON,GUILDFORD,stop,4.13,36.3,6,1
WOKING - PORTSMOUTH & SOUTHSEA,4,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,2
WOKING - PORTSMOUTH & SOUTHSEA,5,FARNCOMBE,GODALMING,stop,1.17,18.1,2,1
WOKING - PORTSMOUTH & SOUTHSEA,6,GODALMING,MILFORD,stop,1.98,18.1,4,1
WOKING - PORTSMOUTH & SOUTHSEA,7,MILFORD,WITLEY,stop,2.46,18.2,4,0
WOKING - PORTSMOUTH & SOUTHSEA,8,WITLEY,HASLEMERE,stop,5.09,18.5,7,0
WOKING - PORTSMOUTH & SOUTHSEA,9,HASLEMERE,LIPHOOK,stop,4.33,18.6,5,7
WOKING - PORTSMOUTH & SOUTHSEA,10,LIPHOOK,LISS,stop,5.07,18.7,6,0
WOKING - PORTSMOUTH & SOUTHSEA,11,LISS,PETERSFIELD,stop,3.81,18.9,5,0
WOKING - PORTSMOUTH & SOUTHSEA,12,PETERSFIELD,ROWLANDS CASTLE,stop,9.1,19.2,9,1
WOKING - PORTSMOUTH & SOUTHSEA,13,ROWLANDS CASTLE,HAVANT,stop,3.3,19.6,5,0
WOKING - PORTSMOUTH & SOUTHSEA,14,HAVANT,BEDHAMPTON,stop,0.72,19.7,3,1
WOKING - PORTSMOUTH & SOUTHSEA,15,BEDHAMPTON,HILSEA PORTSMOUTH,stop,3.7,24.9,5,0
WOKING - PORTSMOUTH & SOUTHSEA,16,HILSEA PORTSMOUTH,FRATTON PORTSMOUTH,stop,2.67,30.0,4,0
WOKING - PORTSMOUTH & SOUTHSEA,17,FRATTON PORTSMOUTH,PORTSMOUTH & SOUTHSEA,stop,1.06,19.0,3,1
WOKING - PORTSMOUTH HARBOUR,1,SURBITON,WOKING,pass,13.92,38.5,10,0
WOKING - PORTSMOUTH HARBOUR,2,WOKING,GUILDFORD,stop,6.69,57.5,7,1
WOKING - PORTSMOUTH HARBOUR,3,GUILDFORD,GODALMING,stop,4.46,36.5,6,2
WOKING - PORTSMOUTH HARBOUR,4,GODALMING,HASLEMERE,stop,9.17,18.4,12,1
WOKING - PORTSMOUTH HARBOUR,5,HASLEMERE,PETERSFIELD,stop,12.87,18.8,11,1
WOKING - PORTSMOUTH HARBOUR,6,PETERSFIELD,HAVANT,stop,12.3,19.4,15,1
WOKING - PORTSMOUTH HARBOUR,7,HAVANT,FRATTON PORTSMOUTH,stop,6.51,24.9,9,0
WOKING - PORTSMOUTH HARBOUR,8,FRATTON PORTSMOUTH,PORTSMOUTH & SOUTHSEA,stop,1.06,19.0,3,1
WOKING - PORTSMOUTH HARBOUR,9,PORTSMOUTH & SOUTHSEA,PORTSMOUTH HARBOUR,stop,0.7,6.5,3,1
WOKING - PORTSMOUTH HARBOUR (10),1,SURBITON,WOKING,pass,13.92,38.5,10,0
WOKING - PORTSMOUTH HARBOUR (10),2,WOKING,GUILDFORD,stop,6.69,57.5,9,1
WOKING - PORTSMOUTH HARBOUR (10),3,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,5
WOKING - PORTSMOUTH HARBOUR (10),4,FARNCOMBE,GODALMING,stop,1.17,18.1,2,1
WOKING - PORTSMOUTH HARBOUR (10),5,GODALMING,MILFORD,stop,1.98,18.1,4,1
WOKING - PORTSMOUTH HARBOUR (10),6,MILFORD,WITLEY,stop,2.46,18.2,4,0
WOKING - PORTSMOUTH HARBOUR (10),7,WITLEY,HASLEMERE,stop,5.09,18.5,7,0
WOKING - PORTSMOUTH HARBOUR (10),8,HASLEMERE,LIPHOOK,stop,4.33,18.6,5,0
WOKING - PORTSMOUTH HARBOUR (10),9,LIPHOOK,LISS,stop,5.07,18.7,5,1
WOKING - PORTSMOUTH HARBOUR (10),10,LISS,PETERSFIELD,stop,3.81,18.9,5,0
WOKING - PORTSMOUTH HARBOUR (10),11,PETERSFIELD,ROWLANDS CASTLE,stop,9.1,19.2,9,1
WOKING - PORTSMOUTH HARBOUR (10),12,ROWLANDS CASTLE,HAVANT,stop,3.3,19.6,5,0
WOKING - PORTSMOUTH HARBOUR (10),13,HAVANT,BEDHAMPTON,stop,0.72,19.7,2,1
WOKING - PORTSMOUTH HARBOUR (10),14,BEDHAMPTON,FRATTON PORTSMOUTH,stop,5.99,24.9,8,0
WOKING - PORTSMOUTH HARBOUR (10),15,FRATTON PORTSMOUTH,PORTSMOUTH & SOUTHSEA,stop,1.06,19.0,3,0
WOKING - PORTSMOUTH HARBOUR (10),16,PORTSMOUTH & SOUTHSEA,PORTSMOUTH HARBOUR,stop,0.7,6.5,3,1
WOKING - PORTSMOUTH HARBOUR (11),1,SURBITON,WOKING,pass,13.92,38.5,10,0
WOKING - PORTSMOUTH HARBOUR (11),2,WOKING,FARNBOROUGH (MAIN),stop,10.04,67.5,10,2
WOKING - PORTSMOUTH HARBOUR (11),3,FARNBOROUGH (MAIN),BASINGSTOKE,stop,16.52,85.0,13,1
WOKING - PORTSMOUTH HARBOUR (11),4,BASINGSTOKE,MICHELDEVER,stop,10.98,62.5,10,2
WOKING - PORTSMOUTH HARBOUR (11),5,MICHELDEVER,WINCHESTER,stop,9.51,62.5,9,0
WOKING - PORTSMOUTH HARBOUR (11),6,WINCHESTER,SHAWFORD,stop,3.74,62.5,5,1
WOKING - PORTSMOUTH HARBOUR (11),7,SHAWFORD,EASTLEIGH,stop,3.99,30.0,6,0
WOKING - PORTSMOUTH HARBOUR (11),8,EASTLEIGH,HEDGE END,stop,4.51,30.0,6,8
WOKING - PORTSMOUTH HARBOUR (11),9,HEDGE END,BOTLEY,stop,2.11,30.0,4,0
WOKING - PORTSMOUTH HARBOUR (11),10,BOTLEY,FAREHAM,stop,6.06,30.0,8,4
WOKING - PORTSMOUTH HARBOUR (11),11,FAREHAM,PORTCHESTER,stop,3.3,30.0,5,1
WOKING - PORTSMOUTH HARBOUR (11),12,PORTCHESTER,COSHAM,stop,2.96,30.0,5,0
WOKING - PORTSMOUTH HARBOUR (11),13,COSHAM,HILSEA PORTSMOUTH,stop,1.18,30.0,1,0
WOKING - PORTSMOUTH HARBOUR (11),14,HILSEA PORTSMOUTH,FRATTON PORTSMOUTH,stop,2.67,30.0,9,0
WOKING - PORTSMOUTH HARBOUR (11),15,FRATTON PORTSMOUTH,PORTSMOUTH & SOUTHSEA,stop,1.06,19.0,3,1
WOKING - PORTSMOUTH HARBOUR (11),16,PORTSMOUTH & SOUTHSEA,PORTSMOUTH HARBOUR,stop,0.7,6.5,6,1
WOKING - PORTSMOUTH HARBOUR (12),1,SURBITON,WOKING,pass,13.92,38.5,10,0
WOKING - PORTSMOUTH HARBOUR (12),2,WOKING,FARNBOROUGH (MAIN),stop,10.04,67.5,10,2
WOKING - PORTSMOUTH HARBOUR (12),3,FARNBOROUGH (MAIN),BASINGSTOKE,stop,16.52,85.0,13,1
WOKING - PORTSMOUTH HARBOUR (12),4,BASINGSTOKE,MICHELDEVER,stop,10.98,62.5,10,2
WOKING - PORTSMOUTH HARBOUR (12),5,MICHELDEVER,WINCHESTER,stop,9.51,62.5,9,0
WOKING - PORTSMOUTH HARBOUR (12),6,WINCHESTER,SHAWFORD,stop,3.74,62.5,5,1
WOKING - PORTSMOUTH HARBOUR (12),7,SHAWFORD,EASTLEIGH,stop,3.99,30.0,5,0
WOKING - PORTSMOUTH HARBOUR (12),8,EASTLEIGH,HEDGE END,stop,4.51,30.0,6,13
WOKING - PORTSMOUTH HARBOUR (12),9,HEDGE END,BOTLEY,stop,2.11,30.0,3,1
WOKING - PORTSMOUTH HARBOUR (12),10,BOTLEY,FAREHAM,stop,6.06,30.0,7,1
WOKING - PORTSMOUTH HARBOUR (12),11,FAREHAM,PORTCHESTER,stop,3.3,30.0,5,1
WOKING - PORTSMOUTH HARBOUR (12),12,PORTCHESTER,COSHAM,stop,2.96,30.0,4,1
WOKING - PORTSMOUTH HARBOUR (12),13,COSHAM,FRATTON PORTSMOUTH,stop,3.65,30.0,6,1
WOKING - PORTSMOUTH HARBOUR (12),14,FRATTON PORTSMOUTH,PORTSMOUTH & SOUTHSEA,stop,1.06,19.0,3,1
WOKING - PORTSMOUTH HARBOUR (12),15,PORTSMOUTH & SOUTHSEA,PORTSMOUTH HARBOUR,stop,0.7,6.5,3,1
WOKING - PORTSMOUTH HARBOUR (13),1,SURBITON,WOKING,pass,13.92,38.5,11,0
WOKING - PORTSMOUTH HARBOUR (13),2,WOKING,BASINGSTOKE,stop,26.55,77.5,18,2
WOKING - PORTSMOUTH HARBOUR (13),3,BASINGSTOKE,MICHELDEVER,stop,10.98,62.5,10,2
WOKING - PORTSMOUTH HARBOUR (13),4,MICHELDEVER,WINCHESTER,stop,9.51,62.5,9,0
WOKING - PORTSMOUTH HARBOUR (13),5,WINCHESTER,SHAWFORD,stop,3.74,62.5,4,1
WOKING - PORTSMOUTH HARBOUR (13),6,SHAWFORD,EASTLEIGH,stop,3.99,30.0,6,0
WOKING - PORTSMOUTH HARBOUR (13),7,EASTLEIGH,HEDGE END,stop,4.51,30.0,6,8
WOKING - PORTSMOUTH HARBOUR (13),8,HEDGE END,BOTLEY,stop,2.11,30.0,4,0
WOKING - PORTSMOUTH HARBOUR (13),9,BOTLEY,FAREHAM,stop,6.06,30.0,8,4
WOKING - PORTSMOUTH HARBOUR (13),10,FAREHAM,PORTCHESTER,stop,3.3,30.0,5,1
WOKING - PORTSMOUTH HARBOUR (13),11,PORTCHESTER,COSHAM,stop,2.96,30.0,5,0
WOKING - PORTSMOUTH HARBOUR (13),12,COSHAM,HILSEA PORTSMOUTH,stop,1.18,30.0,1,0
WOKING - PORTSMOUTH HARBOUR (13),13,HILSEA PORTSMOUTH,FRATTON PORTSMOUTH,stop,2.67,30.0,9,0
WOKING - PORTSMOUTH HARBOUR (13),14,FRATTON PORTSMOUTH,PORTSMOUTH & SOUTHSEA,stop,1.06,19.0,3,1
WOKING - PORTSMOUTH HARBOUR (13),15,PORTSMOUTH & SOUTHSEA,PORTSMOUTH HARBOUR,stop,0.7,6.5,6,1
WOKING - PORTSMOUTH HARBOUR (2),1,SURBITON,WOKING,pass,13.92,38.5,10,0
WOKING - PORTSMOUTH HARBOUR (2),2,WOKING,GUILDFORD,stop,6.69,57.5,7,1
