Date,Day,Total Units,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,24:00:00
01/11/2025,Saturday,3358.2744966320265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9369899229696,24.9369899229696,41.6548368770688,54.0957710178816,74.81096976890882,74.81096976890882,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,95.52616851993604,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088
01/12/2025,Monday,12.4684949614848,4.2493519926144,8.2191429688704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/11/2025,Sunday,1961.803060945728,16.717846954099198,24.9369899229696,24.9369899229696,8.2191429688704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4684949614848,31.039856272723203,35.5519705273152,64.1959891645632,60.4889604502848,64.1959891645632,60.4889604502848,64.1959891645632,60.4889604502848,64.1959891645632,60.4889604502848,64.1959891645632,60.4889604502848,64.1959891645632,60.4889604502848,64.1959891645632,60.4889604502848,64.1959891645632,60.4889604502848,64.1959891645632,60.4889604502848,64.1959891645632,60.4889604502848,74.8109697689088,62.342474807424004,49.8739798459392,49.8739798459392,49.8739798459392,49.8739798459392,49.8739798459392,49.8739798459392,49.8739798459392,49.8739798459392,24.9369899229696
03/11/2025,Monday,3358.2744966320265,4.2493519926144,8.2191429688704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9369899229696,24.9369899229696,41.6548368770688,54.0957710178816,74.81096976890882,74.81096976890882,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,95.52616851993604,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,62.342474807424004
04/11/2025,Tuesday,3383.211486554996,4.2493519926144,24.9369899229696,8.2191429688704,0.0,0.0,0.0,0.0,0.0,0.0,24.9369899229696,24.9369899229696,41.6548368770688,54.0957710178816,74.81096976890882,74.81096976890882,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,95.52616851993604,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,62.342474807424004
05/11/2025,Wednesday,3383.211486554996,4.2493519926144,24.9369899229696,8.2191429688704,0.0,0.0,0.0,0.0,0.0,0.0,24.9369899229696,24.9369899229696,41.6548368770688,54.0957710178816,74.81096976890882,74.81096976890882,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,95.52616851993604,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,62.342474807424004
06/11/2025,Thursday,3383.211486554996,4.2493519926144,24.9369899229696,8.2191429688704,0.0,0.0,0.0,0.0,0.0,0.0,24.9369899229696,24.9369899229696,41.6548368770688,54.0957710178816,74.81096976890882,74.81096976890882,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,95.52616851993604,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,62.342474807424004
07/11/2025,Friday,3383.211486554996,4.2493519926144,24.9369899229696,8.2191429688704,0.0,0.0,0.0,0.0,0.0,0.0,24.9369899229696,24.9369899229696,41.6548368770688,54.0957710178816,74.81096976890882,74.81096976890882,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,95.52616851993604,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,62.342474807424004
08/11/2025,Saturday,3395.679981516481,4.2493519926144,24.9369899229696,8.2191429688704,0.0,0.0,0.0,0.0,0.0,0.0,24.9369899229696,24.9369899229696,41.6548368770688,54.0957710178816,74.81096976890882,74.81096976890882,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,99.74795969187844,95.52616851993604,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088,74.8109697689088
09/11/2025,Sunday,1961.803060945728,16.717846954099198,24.9369899229696,24.9369899229696,8.2191429688704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4684949614848,31.039856272723203,35.5519705273152,64.1959891645632,60.4889604502848,64.1959891645632,60.4889604502848,64.1959891645632,60.4889604502848,64.1959891645632,60.4889604502848,64.1959891645632,60.4889604502848,64.1959891645632,60.4889604502848,64.1959891645632,60.4889604502848,64.1959891645632,60.4889604502848,64.1959891645632,60.4889604502848,64.1959891645632,60.4889604502848,74.8109697689088,62.342474807424004,49.8739798459392,49.8739798459392,49.8739798459392,49.8739798459392,49.8739798459392,49.8739798459392,49.8739798459392,49.8739798459392,24.9369899229696
