Date,Day,Total Units,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,24:00:00
01/11/2025,Saturday,2213.619214309272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9696378154032,37.292850420537604,37.292850420537604,45.041063025672,66.99971359956001,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,60.537488235940806,38.578837662052806,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604
01/12/2025,Monday,9.3232126051344,9.3232126051344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/11/2025,Sunday,1482.3908042163698,18.6464252102688,27.9696378154032,9.3232126051344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8951870881648,48.18686471135041,45.0452613399936,48.18686471135041,45.0452613399936,48.18686471135041,45.0452613399936,48.18686471135041,45.0452613399936,48.18686471135041,45.0452613399936,48.18686471135041,45.0452613399936,48.18686471135041,45.0452613399936,48.18686471135041,45.0452613399936,48.18686471135041,45.0452613399936,48.18686471135041,45.0452613399936,48.18686471135041,51.7964994620976,46.616063025672005,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604
03/11/2025,Monday,2222.9424269144065,9.3232126051344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9696378154032,37.292850420537604,37.292850420537604,45.041063025672,66.99971359956001,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,60.537488235940806,38.578837662052806,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604
04/11/2025,Tuesday,2241.588852124675,18.6464252102688,9.3232126051344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9696378154032,37.292850420537604,37.292850420537604,45.041063025672,66.99971359956001,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,60.537488235940806,38.578837662052806,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604
05/11/2025,Wednesday,2241.588852124675,18.6464252102688,9.3232126051344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9696378154032,37.292850420537604,37.292850420537604,45.041063025672,66.99971359956001,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,60.537488235940806,38.578837662052806,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604
06/11/2025,Thursday,2241.588852124675,18.6464252102688,9.3232126051344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9696378154032,37.292850420537604,37.292850420537604,45.041063025672,66.99971359956001,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,60.537488235940806,38.578837662052806,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604
07/11/2025,Friday,2241.588852124675,18.6464252102688,9.3232126051344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9696378154032,37.292850420537604,37.292850420537604,45.041063025672,66.99971359956001,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,60.537488235940806,38.578837662052806,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604
08/11/2025,Saturday,2241.588852124675,18.6464252102688,9.3232126051344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9696378154032,37.292850420537604,37.292850420537604,45.041063025672,66.99971359956001,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,68.2857008410752,60.537488235940806,38.578837662052806,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604
09/11/2025,Sunday,1482.3908042163698,18.6464252102688,27.9696378154032,9.3232126051344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8951870881648,48.18686471135041,45.0452613399936,48.18686471135041,45.0452613399936,48.18686471135041,45.0452613399936,48.18686471135041,45.0452613399936,48.18686471135041,45.0452613399936,48.18686471135041,45.0452613399936,48.18686471135041,45.0452613399936,48.18686471135041,45.0452613399936,48.18686471135041,45.0452613399936,48.18686471135041,45.0452613399936,48.18686471135041,51.7964994620976,46.616063025672005,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604,37.292850420537604
