Date,Day,Total Units,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,24:00:00
01/11/2025,Saturday,977.0758999547279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,11.480962212115202,15.307949616153602,15.307949616153602,19.134937020191998,26.788911828268798,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,26.788911828268798,19.134937020192,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602
01/12/2025,Monday,3.8269874040384,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/11/2025,Sunday,608.4909972421055,7.6539748080768,11.4809622121152,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6539748080768,15.3079496161536,22.961924424230396,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,20.329048945128,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,14.113837691217602
03/11/2025,Monday,980.9028873587663,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,11.480962212115202,15.307949616153602,15.307949616153602,19.134937020191998,26.788911828268798,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,26.788911828268798,19.134937020192,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602
04/11/2025,Tuesday,988.5568621668431,7.6539748080768,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,11.480962212115202,15.307949616153602,15.307949616153602,19.134937020191998,26.788911828268798,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,26.788911828268798,19.134937020192,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602
05/11/2025,Wednesday,988.5568621668431,7.6539748080768,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,11.480962212115202,15.307949616153602,15.307949616153602,19.134937020191998,26.788911828268798,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,26.788911828268798,19.134937020192,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602
06/11/2025,Thursday,988.5568621668431,7.6539748080768,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,11.480962212115202,15.307949616153602,15.307949616153602,19.134937020191998,26.788911828268798,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,26.788911828268798,19.134937020192,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602
07/11/2025,Friday,988.5568621668431,7.6539748080768,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,11.480962212115202,15.307949616153602,15.307949616153602,19.134937020191998,26.788911828268798,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,26.788911828268798,19.134937020192,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602
08/11/2025,Saturday,988.5568621668431,7.6539748080768,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,11.480962212115202,15.307949616153602,15.307949616153602,19.134937020191998,26.788911828268798,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,26.788911828268798,19.134937020192,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602
09/11/2025,Sunday,608.4909972421055,7.6539748080768,11.4809622121152,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6539748080768,15.3079496161536,22.961924424230396,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,20.329048945128,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,14.113837691217602
10/11/2025,Monday,980.9028873587663,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,11.480962212115202,15.307949616153602,15.307949616153602,19.134937020191998,26.788911828268798,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,26.788911828268798,19.134937020192,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602
11/11/2025,Tuesday,988.5568621668431,7.6539748080768,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,11.480962212115202,15.307949616153602,15.307949616153602,19.134937020191998,26.788911828268798,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,26.788911828268798,19.134937020192,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602
12/11/2025,Wednesday,988.5568621668431,7.6539748080768,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,11.480962212115202,15.307949616153602,15.307949616153602,19.134937020191998,26.788911828268798,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,26.788911828268798,19.134937020192,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602
13/11/2025,Thursday,988.5568621668431,7.6539748080768,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,11.480962212115202,15.307949616153602,15.307949616153602,19.134937020191998,26.788911828268798,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,26.788911828268798,19.134937020192,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602
14/11/2025,Friday,988.5568621668431,7.6539748080768,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,11.480962212115202,15.307949616153602,15.307949616153602,19.134937020191998,26.788911828268798,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,26.788911828268798,19.134937020192,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602
15/11/2025,Saturday,988.5568621668431,7.6539748080768,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,11.480962212115202,15.307949616153602,15.307949616153602,19.134937020191998,26.788911828268798,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,26.788911828268798,19.134937020192,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602
16/11/2025,Sunday,608.4909972421055,7.6539748080768,11.4809622121152,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6539748080768,15.3079496161536,22.961924424230396,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,15.307949616153602,22.9619244242304,20.329048945128,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,14.113837691217602
17/11/2025,Monday,980.9028873587663,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,11.480962212115202,15.307949616153602,15.307949616153602,19.134937020191998,26.788911828268798,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,26.788911828268798,19.134937020192,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602
18/11/2025,Tuesday,988.5568621668431,7.6539748080768,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,11.480962212115202,15.307949616153602,15.307949616153602,19.134937020191998,26.788911828268798,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,26.788911828268798,19.134937020192,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602
19/11/2025,Wednesday,988.5568621668431,7.6539748080768,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,11.480962212115202,15.307949616153602,15.307949616153602,19.134937020191998,26.788911828268798,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,26.788911828268798,19.134937020192,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602
20/11/2025,Thursday,988.5568621668431,7.6539748080768,3.8269874040384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941119249360004,11.480962212115202,15.307949616153602,15.307949616153602,19.134937020191998,26.788911828268798,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,30.615899232307196,26.788911828268798,19.134937020192,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602,15.307949616153602
