date,dep_time,route_variant,train_type,cars
07/11/2025,04:53,WEDNESBURY_PARKWAY_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,05:02,WEDNESBURY_PARKWAY_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,05:08,WEDNESBURY_PARKWAY_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,05:15,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,05:15,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,05:17,WEDNESBURY_PARKWAY_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,05:23,WEDNESBURY_PARKWAY_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,05:30,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,05:30,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,05:38,WEDNESBURY_PARKWAY_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,05:45,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,05:45,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,06:00,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,06:00,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,06:15,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,06:15,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,06:24,WEDNESBURY_PARKWAY_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,06:30,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,06:30,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,06:39,WEDNESBURY_PARKWAY_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,06:45,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,06:45,WEDNESBURY_PARKWAY_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,06:45,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,06:54,WEDNESBURY_PARKWAY_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,07:00,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,07:00,WEDNESBURY_PARKWAY_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,07:00,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,07:07,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,07:09,WEDNESBURY_PARKWAY_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,07:10,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,07:15,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,07:15,WEDNESBURY_PARKWAY_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,07:15,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,07:22,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,07:25,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,07:30,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,07:30,WEDNESBURY_PARKWAY_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,07:30,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,07:37,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,07:40,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,07:45,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,07:45,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,07:52,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,07:55,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,08:00,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,08:00,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,08:07,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,08:10,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,08:15,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,08:15,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,08:22,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,08:25,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,08:30,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,08:30,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,08:37,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,08:40,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,08:45,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,08:45,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,08:52,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,08:55,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,09:00,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,09:00,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,09:07,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,09:10,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,09:15,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,09:15,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,09:22,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,09:25,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,09:30,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,09:30,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,09:37,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,09:40,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,09:45,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,09:45,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,09:52,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,09:55,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,10:00,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,10:00,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,10:07,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,10:10,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,10:15,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,10:15,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,10:22,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,10:25,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,10:30,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,10:30,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,10:37,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,10:40,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,10:45,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,10:45,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,10:52,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,10:55,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,11:00,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,11:00,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,11:07,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,11:10,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,11:15,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,11:15,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,11:22,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,11:25,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,11:30,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,11:30,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,11:37,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,11:40,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,11:45,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,11:45,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,11:52,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,11:55,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,12:00,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,12:00,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,12:07,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,12:10,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,12:15,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,12:15,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,12:22,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,12:25,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,12:30,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,12:30,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,12:37,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,12:40,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,12:45,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,12:45,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,12:52,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,12:55,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,13:00,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,13:00,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,13:07,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,13:10,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,13:15,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,13:15,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,13:22,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,13:25,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,13:30,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,13:30,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,13:37,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,13:40,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,13:45,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,13:45,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,13:52,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,13:55,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,14:00,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,14:00,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,14:07,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,14:10,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,14:15,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,14:15,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,14:22,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,14:25,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,14:30,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,14:30,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,14:37,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,14:40,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,14:45,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,14:45,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,14:52,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,14:55,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,15:00,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,15:00,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,15:07,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,15:10,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,15:15,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,15:15,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,15:22,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,15:25,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,15:30,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,15:30,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,15:37,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,15:40,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,15:45,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,15:45,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,15:52,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,15:55,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,16:00,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,16:00,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,16:07,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,16:10,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,16:15,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,16:15,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,16:22,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,16:25,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,16:30,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,16:30,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,16:37,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,16:40,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,16:45,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,16:45,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,16:52,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,16:55,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,17:00,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,17:00,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,17:07,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,17:10,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,17:15,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,17:15,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,17:22,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,17:25,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,17:30,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,17:30,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,17:37,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,17:40,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,17:45,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,17:45,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,17:52,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,17:55,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,18:00,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,18:00,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,18:07,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,18:10,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,18:15,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,18:15,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,18:22,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,18:25,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,18:30,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,18:30,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,18:37,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,18:40,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,18:45,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,18:45,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,18:52,EDGBASTON_VILLAGE_WOLVERHAMPTON_ST_GEORGE'S,CAF_URBOS_3,5
07/11/2025,18:55,WOLVERHAMPTON_ST_GEORGE'S_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,19:00,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,19:00,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,19:07,EDGBASTON_VILLAGE_WEDNESBURY_PARKWAY,CAF_URBOS_3,5
07/11/2025,19:10,WOLVERHAMPTON_ST_GEORGE'S_WEDNESBURY_PARKWAY,CAF_URBOS_3,5
07/11/2025,19:15,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,19:15,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,19:22,EDGBASTON_VILLAGE_WEDNESBURY_PARKWAY,CAF_URBOS_3,5
07/11/2025,19:25,WOLVERHAMPTON_ST_GEORGE'S_WEDNESBURY_PARKWAY,CAF_URBOS_3,5
07/11/2025,19:30,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,19:30,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,19:37,EDGBASTON_VILLAGE_WEDNESBURY_PARKWAY,CAF_URBOS_3,5
07/11/2025,19:40,WOLVERHAMPTON_ST_GEORGE'S_WEDNESBURY_PARKWAY,CAF_URBOS_3,5
07/11/2025,19:45,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,19:45,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,19:52,EDGBASTON_VILLAGE_WEDNESBURY_PARKWAY,CAF_URBOS_3,5
07/11/2025,19:55,WOLVERHAMPTON_ST_GEORGE'S_WEDNESBURY_PARKWAY,CAF_URBOS_3,5
07/11/2025,20:00,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
07/11/2025,20:00,WOLVERHAMPTON_STATION_EDGBASTON_VILLAGE,CAF_URBOS_3,5
07/11/2025,20:07,EDGBASTON_VILLAGE_WEDNESBURY_PARKWAY,CAF_URBOS_3,5
07/11/2025,20:15,EDGBASTON_VILLAGE_WOLVERHAMPTON_STATION,CAF_URBOS_3,5
