Date,Day,Total Units,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,0:00
01/03/2026,Sunday,34168.20266666668,157.71946666666665,162.8721066666667,229.42655999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.554453333333335,379.6164419047619,436.1054780952382,453.2581180952381,787.0895542857143,959.5629104761905,1133.631268571429,1012.6095847619049,1133.631268571429,1012.6095847619049,1133.631268571429,1012.6095847619049,1133.631268571429,1012.6095847619049,1133.631268571429,1012.6095847619049,1133.631268571429,1012.6095847619049,1133.631268571429,1328.0485180952383,1133.631268571429,1328.0485180952383,1133.631268571429,1328.0485180952383,1133.631268571429,1328.0485180952383,1133.631268571429,1328.0485180952383,1133.631268571429,1328.0485180952383,913.3573485714284,717.0709333333333,629.5476571428572,632.4977980952382
02/03/2026,Monday,57080.88123733335,391.63200000000006,408.60394666666673,230.6695466666667,3.9096533333333334,0.0,0.0,0.0,0.0,0.0,0.0,113.37994666666665,240.15780266666667,726.4144182857142,1051.0396293702,971.2348365121533,999.8274545658265,1298.6982122707147,1121.1343174193548,1499.5849403379418,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1823.674148571429,1859.0385980952383,1841.3563733333337,1841.3563733333337,1498.6402133333338,1818.8330361904762,1374.2270476190477,2626.1320676750706,1935.0678408963588,1863.1258209523812,1312.310186666667,1714.9141333333337,1312.310186666667,1144.082940952381,656.1550933333335,849.6377600000002,457.45623161904774
03/03/2026,Tuesday,56563.47366400002,391.63200000000006,116.52573866666668,9.249834666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.37994666666665,240.15780266666667,726.4144182857142,1051.0396293702,971.2348365121533,999.8274545658265,1298.6982122707147,1121.1343174193548,1499.5849403379418,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1823.674148571429,1859.0385980952383,1841.3563733333337,1841.3563733333337,1498.6402133333338,1818.8330361904762,1374.2270476190477,2626.1320676750706,1935.0678408963588,1863.1258209523812,1312.310186666667,1714.9141333333337,1312.310186666667,1144.082940952381,656.1550933333335,849.6377600000002,457.45623161904774
04/03/2026,Wednesday,56563.47366400002,391.63200000000006,116.52573866666668,9.249834666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.37994666666665,240.15780266666667,726.4144182857142,1051.0396293702,971.2348365121533,999.8274545658265,1298.6982122707147,1121.1343174193548,1499.5849403379418,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1823.674148571429,1859.0385980952383,1841.3563733333337,1841.3563733333337,1498.6402133333338,1818.8330361904762,1374.2270476190477,2626.1320676750706,1935.0678408963588,1863.1258209523812,1312.310186666667,1714.9141333333337,1312.310186666667,1144.082940952381,656.1550933333335,849.6377600000002,457.45623161904774
05/03/2026,Thursday,56563.47366400002,391.63200000000006,116.52573866666668,9.249834666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.37994666666665,240.15780266666667,726.4144182857142,1051.0396293702,971.2348365121533,999.8274545658265,1298.6982122707147,1121.1343174193548,1499.5849403379418,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1823.674148571429,1859.0385980952383,1841.3563733333337,1841.3563733333337,1498.6402133333338,1818.8330361904762,1374.2270476190477,2626.1320676750706,1935.0678408963588,1863.1258209523812,1312.310186666667,1714.9141333333337,1312.310186666667,1144.082940952381,656.1550933333335,849.6377600000002,457.45623161904774
06/03/2026,Friday,56983.71622400002,391.63200000000006,287.8838186666667,9.249834666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.37994666666665,240.15780266666667,726.4144182857142,1051.0396293702,971.2348365121533,999.8274545658265,1298.6982122707147,1121.1343174193548,1499.5849403379418,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1823.674148571429,1859.0385980952383,1841.3563733333337,1841.3563733333337,1498.6402133333338,1818.8330361904762,1374.2270476190477,2626.1320676750706,1935.0678408963588,2070.5295542857148,1353.7909333333337,1714.9141333333337,1312.310186666667,1144.082940952381,656.1550933333335,849.6377600000002,457.45623161904774
07/03/2026,Saturday,57287.50843428573,222.8016426666667,199.44091733333335,79.5264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.08085333333335,654.4450025770308,896.1328564705881,961.4413866666667,907.0395733333334,920.6781866666669,920.6781866666669,1530.6059123809525,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1792.3969219047624,1890.3158247619053,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1270.525180952381,920.6781866666669,912.8588800000002,716.6659352380955
08/03/2026,Sunday,34168.20266666668,157.71946666666665,162.8721066666667,229.42655999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.554453333333335,379.6164419047619,436.1054780952382,453.2581180952381,787.0895542857143,959.5629104761905,1133.631268571429,1012.6095847619049,1133.631268571429,1012.6095847619049,1133.631268571429,1012.6095847619049,1133.631268571429,1012.6095847619049,1133.631268571429,1012.6095847619049,1133.631268571429,1012.6095847619049,1133.631268571429,1328.0485180952383,1133.631268571429,1328.0485180952383,1133.631268571429,1328.0485180952383,1133.631268571429,1328.0485180952383,1133.631268571429,1328.0485180952383,1133.631268571429,1328.0485180952383,913.3573485714284,717.0709333333333,629.5476571428572,632.4977980952382
09/03/2026,Monday,57784.61883733334,391.63200000000006,408.60394666666673,230.6695466666667,3.9096533333333334,0.0,0.0,0.0,0.0,0.0,0.0,113.37994666666665,240.15780266666667,726.4144182857142,1051.0396293702,971.2348365121533,999.8274545658265,1298.6982122707147,1121.1343174193548,1499.5849403379418,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1823.674148571429,1859.0385980952383,1841.3563733333337,1841.3563733333337,1498.6402133333338,1818.8330361904762,1374.2270476190477,2673.0479076750707,2321.9903777079535,2108.634171097309,1336.7010597101453,1714.9141333333337,1312.310186666667,1144.082940952381,656.1550933333335,849.6377600000002,457.45623161904774
10/03/2026,Tuesday,58472.71782400001,391.63200000000006,116.52573866666668,383.333568,222.85024,0.0,0.0,0.0,0.0,0.0,0.0,199.9004737254902,442.28495560784313,1002.0641215115205,1095.31483281106,971.2348365121533,999.8274545658265,1298.6982122707147,1121.1343174193548,1499.5849403379418,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1841.3563733333337,1823.674148571429,1859.0385980952383,1841.3563733333337,1841.3563733333337,1498.6402133333338,1818.8330361904762,1374.2270476190477,2673.0479076750707,2321.9903777079535,2108.634171097309,1336.7010597101453,1714.9141333333337,1312.310186666667,1144.082940952381,656.1550933333335,849.6377600000002,457.45623161904774
