Date,Day,Total Units,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,0:00
01/03/2026,Sunday,22761.308970666672,200.71744,169.55383466666666,469.74429866666674,8.469546666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.05586285714287,244.21272380952382,357.83027809523816,463.2790552380952,715.6605561904763,572.0390704761905,715.6605561904763,572.0390704761905,715.6605561904763,572.0390704761905,715.6605561904763,572.0390704761905,715.6605561904763,572.0390704761905,715.6605561904763,572.0390704761905,715.6605561904763,572.0390704761905,928.8790308571431,798.0351024761906,928.8790308571431,798.0351024761906,928.8790308571431,798.0351024761906,928.8790308571431,798.0351024761906,928.8790308571431,798.0351024761906,928.8790308571431,620.7755824761904,464.43951542857155,558.8273645714287,419.05638400000004
02/03/2026,Monday,52108.950400000016,235.24586666666664,327.7442133333334,238.48885333333334,215.03093333333334,0.0,0.0,0.0,0.0,0.0,0.0,113.37994666666665,522.5602133333333,987.301180952381,1136.2831554654379,963.6734742264389,1150.6522256134451,1074.6049856040481,967.4148507526882,1459.6871818617515,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1475.9187626666671,1645.3775542857145,1291.2591542857142,2223.8895076750696,1877.3906629915969,1660.098011428572,1148.4798293333333,1434.9194240000002,1148.4798293333333,868.4034834285716,574.2399146666667,733.0983253333334,356.67627276190484
03/03/2026,Tuesday,51781.87285333335,235.24586666666664,351.1049386666668,103.08151466666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.37994666666665,522.5602133333333,987.301180952381,1136.2831554654379,963.6734742264389,1150.6522256134451,1074.6049856040481,967.4148507526882,1459.6871818617515,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1475.9187626666671,1645.3775542857145,1291.2591542857142,2223.8895076750696,1877.3906629915969,1660.098011428572,1148.4798293333333,1434.9194240000002,1148.4798293333333,868.4034834285716,574.2399146666667,733.0983253333334,356.67627276190484
04/03/2026,Wednesday,51781.87285333335,235.24586666666664,351.1049386666668,103.08151466666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.37994666666665,522.5602133333333,987.301180952381,1136.2831554654379,963.6734742264389,1150.6522256134451,1074.6049856040481,967.4148507526882,1459.6871818617515,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1475.9187626666671,1645.3775542857145,1291.2591542857142,2223.8895076750696,1877.3906629915969,1660.098011428572,1148.4798293333333,1434.9194240000002,1148.4798293333333,868.4034834285716,574.2399146666667,733.0983253333334,356.67627276190484
05/03/2026,Thursday,51781.87285333335,235.24586666666664,351.1049386666668,103.08151466666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.37994666666665,522.5602133333333,987.301180952381,1136.2831554654379,963.6734742264389,1150.6522256134451,1074.6049856040481,967.4148507526882,1459.6871818617515,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1475.9187626666671,1645.3775542857145,1291.2591542857142,2223.8895076750696,1877.3906629915969,1660.098011428572,1148.4798293333333,1434.9194240000002,1148.4798293333333,868.4034834285716,574.2399146666667,733.0983253333334,356.67627276190484
06/03/2026,Friday,52156.532906666675,235.24586666666664,434.35345066666684,206.829696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.37994666666665,522.5602133333333,987.301180952381,1136.2831554654379,963.6734742264389,1150.6522256134451,1074.6049856040481,967.4148507526882,1459.6871818617515,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1475.9187626666671,1645.3775542857145,1291.2591542857142,2223.8895076750696,1877.3906629915969,1660.098011428572,1336.1431893333338,1434.9194240000002,1148.4798293333333,868.4034834285716,574.2399146666667,733.0983253333334,356.67627276190484
07/03/2026,Saturday,52092.16605561906,106.94257066666667,279.8283733333334,240.10692266666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.816,805.8629134341736,1134.9899444705882,1154.9103573333334,826.0689493333334,885.9567360000002,821.2078933333336,1427.4870339047623,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1611.1385600000006,1673.6930133333337,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1075.8998460952382,802.7082240000003,839.7075626666668,435.27806171428574
08/03/2026,Sunday,22761.308970666672,200.71744,169.55383466666666,469.74429866666674,8.469546666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.05586285714287,244.21272380952382,357.83027809523816,463.2790552380952,715.6605561904763,572.0390704761905,715.6605561904763,572.0390704761905,715.6605561904763,572.0390704761905,715.6605561904763,572.0390704761905,715.6605561904763,572.0390704761905,715.6605561904763,572.0390704761905,715.6605561904763,572.0390704761905,928.8790308571431,798.0351024761906,928.8790308571431,798.0351024761906,928.8790308571431,798.0351024761906,928.8790308571431,798.0351024761906,928.8790308571431,798.0351024761906,928.8790308571431,620.7755824761904,464.43951542857155,558.8273645714287,419.05638400000004
09/03/2026,Monday,52812.68800000001,235.24586666666664,327.7442133333334,238.48885333333334,215.03093333333334,0.0,0.0,0.0,0.0,0.0,0.0,113.37994666666665,522.5602133333333,987.301180952381,1136.2831554654379,963.6734742264389,1150.6522256134451,1074.6049856040481,967.4148507526882,1459.6871818617515,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1475.9187626666671,1645.3775542857145,1291.2591542857142,2223.8895076750696,1998.4567731365244,1905.6063615734993,1485.6429690434788,1434.9194240000002,1148.4798293333333,868.4034834285716,574.2399146666667,733.0983253333334,356.67627276190484
10/03/2026,Tuesday,53594.618666666676,235.24586666666664,351.1049386666668,161.72631466666667,246.30816000000002,195.48266666666666,0.0,0.0,0.0,0.0,0.0,199.9004737254902,795.0611262745098,1192.577124178187,1180.5583589062983,963.6734742264389,1150.6522256134451,1074.6049856040481,967.4148507526882,1459.6871818617515,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1642.4157866666671,1475.9187626666671,1645.3775542857145,1291.2591542857142,2223.8895076750696,1998.4567731365244,1905.6063615734993,1485.6429690434788,1434.9194240000002,1148.4798293333333,868.4034834285716,574.2399146666667,733.0983253333334,356.67627276190484
