Date,Day,Total Units,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,0:00
11/04/2026,Saturday,104512.99301013336,2698.3960821333335,1713.7017486222226,833.4583850666667,176.60368711111113,0.0,0.0,0.0,0.0,0.0,104.86873600000001,0.0,837.546144,679.3581546666667,1091.7111370666667,1523.0672128000003,2407.2616000000007,3696.6010549333323,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.545320533334,2853.9375712000005,3014.9223573333343,2879.5605344,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.545320533334,2853.9375712000005,3040.545320533334,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.545320533334,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.545320533334,2853.9375712000005,3040.545320533334,2812.9900768000007,2330.367416533333,2913.5410527999998,2640.397304533334,1424.8456245333334
12/04/2026,Sunday,35932.02712213334,768.5939210666668,1142.2467189333336,737.2507605333333,362.6877504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.00917333333334,225.59134933333334,226.84134933333334,280.3703374933334,662.7473147733333,661.1405329066667,858.4952878933332,661.1405329066667,858.4952878933332,661.1405329066667,858.4952878933332,661.1405329066667,858.4952878933332,661.1405329066667,858.4952878933332,612.2035396266667,962.6279359999999,871.87181568,913.6909427199998,871.87181568,1408.20803712,1024.9300940800001,1408.20803712,1024.9300940800001,1408.20803712,1024.9300940800001,1408.20803712,1024.9300940800001,1408.20803712,1024.9300940800001,1408.20803712,1024.9300940800001,1408.20803712,1024.9300940800001,1671.4859806933334,823.7903941333334
13/04/2026,Monday,93570.06452160003,1868.7228896000001,763.4644757333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.86873600000001,229.34134933333334,1142.0120266666665,1207.3187114666666,2433.736329600002,1132.068818133334,2485.594751146667,3295.151314453333,2369.7835408000005,2060.53312,2881.2359008000008,3040.5453205333342,2853.9375712000005,3051.8465552000007,3132.257069866667,3136.3670800000004,2879.5605344000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2491.205637333335,3371.6422186666673,2491.622304000001,2915.2528042666677,1850.9472746666677,2237.823605333334,2382.205338666667,2426.402553600001,2777.0686816,2978.0025221333344,1617.6432288,2654.832442133334,1374.3379679999998,2046.7833109333333,1716.1490510476194,2181.369694552381,1158.9186869333334
14/04/2026,Tuesday,94111.48376000002,1826.0179509333334,1157.1071594666669,88.529424,101.95206933333333,0.0,0.0,0.0,0.0,0.0,104.86873600000001,229.34134933333334,1142.0120266666665,1207.3187114666666,2433.736329600002,1132.0688181333337,2485.594751146667,3295.151314453333,2369.7835408000005,2060.53312,2881.2359008000008,3040.5453205333342,2853.9375712000005,3051.8465552000007,3132.257069866667,3136.3670800000004,2879.5605344000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2491.205637333335,3371.6422186666673,2491.622304000001,2915.2528042666677,1850.9472746666677,2237.823605333334,2382.205338666667,2426.402553600001,2777.0686816,2978.0025221333344,1617.6432288,2654.832442133334,1374.3379679999998,2046.7833109333333,1716.1490510476194,2181.369694552381,1158.9186869333334
15/04/2026,Wednesday,94216.35249600002,1826.0179509333334,1157.1071594666669,88.529424,101.95206933333333,0.0,0.0,0.0,0.0,104.86873600000001,104.86873600000001,229.34134933333334,1142.0120266666665,1207.3187114666666,2433.736329600002,1132.0688181333337,2485.594751146666,3295.151314453333,2369.7835408000005,2060.53312,2881.2359008000008,3040.5453205333342,2853.9375712000005,3051.8465552000007,3132.257069866667,3136.3670800000004,2879.5605344000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2491.205637333335,3371.6422186666673,2491.622304000001,2915.2528042666677,1850.9472746666677,2237.823605333334,2382.205338666667,2426.402553600001,2777.0686816,2978.0025221333344,1617.6432288,2654.832442133334,1374.3379679999998,2046.7833109333333,1716.1490510476194,2181.369694552381,1158.9186869333334
16/04/2026,Thursday,94216.35249600002,1826.0179509333334,1157.1071594666669,88.529424,101.95206933333333,0.0,0.0,0.0,0.0,104.86873600000001,104.86873600000001,229.34134933333334,1142.0120266666665,1207.3187114666666,2433.736329600002,1132.068818133334,2485.594751146666,3295.151314453333,2369.7835408000005,2060.53312,2881.2359008000008,3040.5453205333342,2853.9375712000005,3051.8465552000007,3132.257069866667,3136.3670800000004,2879.5605344000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2491.205637333335,3371.6422186666673,2491.622304000001,2915.2528042666677,1850.9472746666677,2237.823605333334,2382.205338666667,2426.402553600001,2777.0686816,2978.0025221333344,1617.6432288,2654.832442133334,1374.3379679999998,2046.7833109333333,1716.1490510476194,2181.369694552381,1158.9186869333334
17/04/2026,Friday,95236.48422186667,2215.4047818666672,1402.0126538666668,116.27892800000001,101.95206933333333,0.0,0.0,0.0,0.0,104.86873600000001,104.86873600000001,229.34134933333334,1142.0120266666665,1207.3187114666666,2433.736329600002,1132.068818133334,2485.594751146667,3295.151314453333,2369.7835408000005,2060.53312,2881.2359008000008,3040.5453205333342,2853.9375712000005,3051.8465552000007,3197.8149472,3136.3670800000004,2879.5605344000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2491.205637333335,3371.6422186666673,2491.622304000001,2915.2528042666677,1850.9472746666677,2237.823605333334,2382.205338666667,2426.402553600001,2777.0686816,2978.0025221333344,1617.6432288,2654.832442133334,1374.3379679999998,2046.7833109333333,1716.1490510476194,2181.369694552381,1451.4507061333334
18/04/2026,Saturday,103998.17885333336,2156.9768437333337,1713.7017486222226,833.4583850666667,176.60368711111113,0.0,0.0,0.0,0.0,0.0,104.86873600000001,0.0,837.546144,679.3581546666667,1091.7111370666667,1523.0672128000003,2407.2616000000007,3696.6010549333323,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.545320533334,2853.9375712000005,3040.5453205333342,2853.9375712000005,3014.9223573333343,2879.5605344,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.545320533334,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.545320533334,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.545320533334,2812.9900768000007,2330.367416533333,2913.5410527999998,2640.397304533334,1451.4507061333334
19/04/2026,Sunday,35932.02712213333,768.5939210666668,993.5474421333333,885.9500373333333,362.6877504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.00917333333334,225.59134933333334,226.84134933333334,280.3703374933334,662.7473147733333,661.1405329066667,858.4952878933332,661.1405329066667,858.4952878933332,661.1405329066667,858.4952878933332,661.1405329066667,858.4952878933332,661.1405329066667,858.4952878933332,661.1405329066667,913.6909427199998,871.87181568,913.6909427199998,871.87181568,1408.20803712,1024.9300940800001,1408.20803712,1024.9300940800001,1408.20803712,1024.9300940800001,1408.20803712,1024.9300940800001,1408.20803712,1024.9300940800001,1408.20803712,1024.9300940800001,1408.20803712,1024.9300940800001,1671.4859806933334,823.7903941333334
20/04/2026,Monday,93570.06452160003,1868.7228896000001,763.4644757333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.86873600000001,229.34134933333334,1142.0120266666665,1207.3187114666666,2433.736329600002,1132.0688181333337,2485.594751146667,3295.151314453333,2369.7835408000005,2060.53312,2881.2359008000008,3040.5453205333342,2853.9375712000005,3051.8465552000007,3132.257069866667,3136.3670800000004,2879.5605344000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2491.205637333335,3371.6422186666673,2491.622304000001,2915.2528042666677,1850.9472746666677,2237.823605333334,2382.205338666667,2426.402553600001,2777.0686816,2978.0025221333344,1617.6432288,2654.832442133334,1374.3379679999998,2046.7833109333333,1716.1490510476194,2181.369694552381,1158.9186869333334
21/04/2026,Tuesday,93596.66960320002,1284.5987125333336,1157.1071594666669,88.529424,101.95206933333333,0.0,0.0,0.0,0.0,0.0,104.86873600000001,229.34134933333334,1142.0120266666665,1207.3187114666666,2433.736329600002,1132.068818133334,2485.594751146666,3295.151314453333,2369.7835408000005,2060.53312,2881.2359008000008,3040.5453205333342,2853.9375712000005,3051.8465552000007,3132.257069866667,3136.3670800000004,2879.5605344000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2491.205637333335,3371.6422186666673,2491.622304000001,2915.2528042666677,1850.9472746666677,2237.823605333334,2382.205338666667,2426.402553600001,2777.0686816,2978.0025221333344,1617.6432288,2654.832442133334,1374.3379679999998,2046.7833109333333,1716.1490510476194,2181.369694552381,1185.5237685333334
22/04/2026,Wednesday,93596.66960320002,1284.5987125333336,1157.1071594666669,88.529424,101.95206933333333,0.0,0.0,0.0,0.0,0.0,104.86873600000001,229.34134933333334,1142.0120266666665,1207.3187114666666,2433.736329600002,1132.0688181333337,2485.594751146666,3295.151314453333,2369.7835408000005,2060.53312,2881.2359008000008,3040.5453205333342,2853.9375712000005,3051.8465552000007,3132.257069866667,3136.3670800000004,2879.5605344000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2491.205637333335,3371.6422186666673,2491.622304000001,2915.2528042666677,1850.9472746666677,2237.823605333334,2382.205338666667,2426.402553600001,2777.0686816,2978.0025221333344,1617.6432288,2654.832442133334,1374.3379679999998,2046.7833109333333,1716.1490510476194,2181.369694552381,1185.5237685333334
23/04/2026,Thursday,93596.66960320002,1284.5987125333336,1146.4309248000002,99.20565866666666,101.95206933333333,0.0,0.0,0.0,0.0,0.0,104.86873600000001,229.34134933333334,1142.0120266666665,1207.3187114666666,2433.736329600002,1132.068818133334,2485.594751146666,3295.151314453333,2369.7835408000005,2060.53312,2881.2359008000008,3040.5453205333342,2853.9375712000005,3051.8465552000007,3132.257069866667,3136.3670800000004,2879.5605344000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2491.205637333335,3371.6422186666673,2491.622304000001,2915.2528042666677,1850.9472746666677,2237.823605333334,2382.205338666667,2426.402553600001,2777.0686816,2978.0025221333344,1617.6432288,2654.832442133334,1374.3379679999998,2046.7833109333333,1716.1490510476194,2181.369694552381,1185.5237685333334
24/04/2026,Friday,95131.61548586669,2215.4047818666672,1402.0126538666668,116.27892800000001,101.95206933333333,0.0,0.0,0.0,0.0,0.0,104.86873600000001,229.34134933333334,1142.0120266666665,1207.3187114666666,2433.736329600002,1132.068818133334,2485.594751146667,3295.151314453333,2369.7835408000005,2060.53312,2881.2359008000008,3040.5453205333342,2853.9375712000005,3051.8465552000007,3197.8149472,3136.3670800000004,2879.5605344000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2491.205637333335,3371.6422186666673,2491.622304000001,2915.2528042666677,1850.9472746666677,2237.823605333334,2382.205338666667,2426.402553600001,2777.0686816,2978.0025221333344,1617.6432288,2654.832442133334,1374.3379679999998,2046.7833109333333,1716.1490510476194,2181.369694552381,1451.4507061333334
25/04/2026,Saturday,116969.46280853334,2519.384677333334,1825.2182542222226,825.8614908444443,170.32582933333333,0.0,0.0,0.0,0.0,0.0,104.86873600000001,0.0,942.4148800000002,679.3581546666667,1178.1783370666667,1749.0920064000004,2771.0339136000007,4152.650642133333,3449.6836960000005,3397.462056533334,3449.6836960000005,3397.462056533334,3449.6836960000005,3397.462056533334,3363.2164960000005,3232.281499733334,3388.8394592000004,3257.904462933334,3363.2164960000005,3257.904462933334,3363.2164960000005,3257.904462933334,3363.2164960000005,3257.904462933334,3223.5199584,3357.0373141333334,3223.5199584,3357.0373141333334,3223.5199584,3357.0373141333334,3223.5199584,3357.0373141333334,3223.5199584,3357.0373141333334,3182.5724640000003,2646.859410133333,3283.12344,2819.141778133334,1569.5503797333333
26/04/2026,Sunday,97451.82307164444,1460.9974781866672,2762.4454405688894,1668.9536839111117,545.4004810666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.2102986666667,492.55145152000006,672.753588096,1071.6982878577776,1542.15340767289,2061.76342578489,2430.730700081777,2308.4483921848896,2886.334693681776,2308.4483921848896,2886.334693681776,2308.4483921848896,2886.334693681776,2308.4483921848896,2886.334693681776,2308.4483921848896,2941.530348508443,2519.179674958222,2941.530348508443,2519.179674958222,3436.047442908443,2672.237953358222,3436.047442908443,2672.237953358222,3436.047442908443,2672.237953358222,3436.047442908443,2672.237953358222,3436.047442908443,2672.237953358222,3436.047442908443,2672.237953358222,3436.047442908443,2672.237953358222,3618.510141681776,2215.6561300977783
27/04/2026,Monday,93866.38229226669,1959.6919367111113,909.7534446222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.92849066666668,229.34134933333334,1142.0120266666665,1207.3187114666666,2433.736329600002,1132.0688181333337,2485.594751146666,3295.151314453333,2369.7835408000005,2060.53312,2881.2359008000008,3040.5453205333342,2853.9375712000005,3051.8465552000007,3132.257069866667,3136.3670800000004,2879.5605344000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2491.205637333335,3371.6422186666673,2491.622304000001,2915.2528042666677,1850.9472746666677,2237.823605333334,2382.205338666667,2426.402553600001,2777.0686816,2978.0025221333344,1617.6432288,2654.832442133334,1374.3379679999998,2046.7833109333333,1716.1490510476194,2181.369694552381,1158.9186869333334
28/04/2026,Tuesday,93596.66960320002,1284.5987125333336,1146.4309248000002,99.20565866666666,101.95206933333333,0.0,0.0,0.0,0.0,0.0,104.86873600000001,229.34134933333334,1142.0120266666665,1207.3187114666666,2433.736329600002,1132.0688181333337,2485.594751146667,3295.151314453333,2369.7835408000005,2060.53312,2881.2359008000008,3040.5453205333342,2853.9375712000005,3051.8465552000007,3132.257069866667,3136.3670800000004,2879.5605344000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2491.205637333335,3371.6422186666673,2491.622304000001,2915.2528042666677,1850.9472746666677,2237.823605333334,2382.205338666667,2426.402553600001,2777.0686816,2978.0025221333344,1617.6432288,2654.832442133334,1374.3379679999998,2046.7833109333333,1716.1490510476194,2181.369694552381,1185.5237685333334
29/04/2026,Wednesday,93596.66960320002,1284.5987125333336,1157.1071594666669,88.529424,101.95206933333333,0.0,0.0,0.0,0.0,0.0,104.86873600000001,229.34134933333334,1142.0120266666665,1207.3187114666666,2433.736329600002,1132.068818133334,2485.594751146667,3295.151314453333,2369.7835408000005,2060.53312,2881.2359008000008,3040.5453205333342,2853.9375712000005,3051.8465552000007,3132.257069866667,3136.3670800000004,2879.5605344000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2491.205637333335,3371.6422186666673,2491.622304000001,2915.2528042666677,1850.9472746666677,2237.823605333334,2382.205338666667,2426.402553600001,2777.0686816,2978.0025221333344,1617.6432288,2654.832442133334,1374.3379679999998,2046.7833109333333,1716.1490510476194,2181.369694552381,1185.5237685333334
30/04/2026,Thursday,93596.66960320002,1284.5987125333336,1146.4309248000002,99.20565866666666,101.95206933333333,0.0,0.0,0.0,0.0,0.0,104.86873600000001,229.34134933333334,1142.0120266666665,1207.3187114666666,2433.736329600002,1132.0688181333337,2485.594751146667,3295.151314453333,2369.7835408000005,2060.53312,2881.2359008000008,3040.5453205333342,2853.9375712000005,3051.8465552000007,3132.257069866667,3136.3670800000004,2879.5605344000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2853.9375712000005,3040.5453205333342,2491.205637333335,3371.6422186666673,2491.622304000001,2915.2528042666677,1850.9472746666677,2237.823605333334,2382.205338666667,2426.402553600001,2777.0686816,2978.0025221333344,1617.6432288,2654.832442133334,1374.3379679999998,2046.7833109333333,1716.1490510476194,2181.369694552381,1185.5237685333334
