route_variant,seq,from_station,to_station,stop_type,distance_miles,avg_elevation_m,run_min,wait_min
WANDSWORTH TOWN - ADDLESTONE (3),1,CHERTSEY,ADDLESTONE,stop,1.67,17.1,3,1
WANDSWORTH TOWN - WEYBRIDGE,1,CHERTSEY,ADDLESTONE,stop,1.67,17.1,3,0
WANDSWORTH TOWN - WEYBRIDGE,2,ADDLESTONE,WEYBRIDGE,stop,6.98,18.6,4,0
WANDSWORTH TOWN - WOKING,1,CHERTSEY,ADDLESTONE,stop,1.67,17.1,3,1
WANDSWORTH TOWN - WOKING,2,ADDLESTONE,BYFLEET & NEW HAW,stop,1.81,17.2,4,0
WANDSWORTH TOWN - WOKING,3,BYFLEET & NEW HAW,WEST BYFLEET,stop,2.0,57.6,3,0
WANDSWORTH TOWN - WOKING,4,WEST BYFLEET,WOKING,stop,3.0,79.0,8,0
WEST BYFLEET - ALTON,1,WEST BYFLEET,WOKING,stop,3.0,79.0,8,1
WEST BYFLEET - ALTON,2,WOKING,BROOKWOOD,stop,3.79,65.0,6,1
WEST BYFLEET - ALTON,3,BYFLEET & NEW HAW,WEST BYFLEET,pass,2.0,57.6,1,0
WEST BYFLEET - ALTON,4,WEST BYFLEET,WOKING,stop,3.0,79.0,8,1
WEST BYFLEET - ALTON,5,WOKING,BROOKWOOD,stop,3.79,65.0,6,1
WEST BYFLEET - ALTON,6,WEYBRIDGE,WEST BYFLEET,pass,3.0,59.0,2,0
WEST BYFLEET - ALTON,7,WEST BYFLEET,WOKING,stop,3.0,79.0,8,1
WEST BYFLEET - ALTON,8,WOKING,BROOKWOOD,stop,3.79,65.0,6,1
WEYBRIDGE - ALDERSHOT,1,WEYBRIDGE,WOKING,stop,11.17,40.0,20,0
WEYBRIDGE - ALDERSHOT,2,WOKING,BROOKWOOD,stop,3.79,65.0,15,0
WEYBRIDGE - BASINGSTOKE,1,WEYBRIDGE,WOKING,stop,11.17,40.0,20,0
WEYBRIDGE - BASINGSTOKE,2,WOKING,BROOKWOOD,stop,3.79,65.0,15,0
WEYBRIDGE - EARLSFIELD,1,HERSHAM,ESHER,stop,1.72,17.1,3,0
WEYBRIDGE - FARNHAM,1,WEYBRIDGE,BYFLEET & NEW HAW,stop,6.79,18.6,9,0
WEYBRIDGE - FARNHAM,2,BYFLEET & NEW HAW,WEST BYFLEET,stop,2.0,57.6,9,0
WEYBRIDGE - FARNHAM,3,WEST BYFLEET,WOKING,stop,3.0,79.0,9,0
WEYBRIDGE - FARNHAM,4,WOKING,BROOKWOOD,stop,3.79,65.0,15,0
WEYBRIDGE - GUILDFORD,1,WEYBRIDGE,BYFLEET & NEW HAW,stop,6.79,18.6,9,0
WEYBRIDGE - GUILDFORD,2,BYFLEET & NEW HAW,WEST BYFLEET,stop,2.0,57.6,9,0
WEYBRIDGE - GUILDFORD,3,WEST BYFLEET,WOKING,stop,3.0,79.0,9,0
WEYBRIDGE - GUILDFORD,4,WOKING,WORPLESDON,stop,2.73,38.8,8,0
WEYBRIDGE - GUILDFORD,5,WORPLESDON,GUILDFORD,stop,4.13,36.3,18,0
WEYBRIDGE - GUILDFORD,6,WEYBRIDGE,BYFLEET & NEW HAW,stop,6.79,18.6,9,0
WEYBRIDGE - GUILDFORD,7,BYFLEET & NEW HAW,WEST BYFLEET,stop,2.0,57.6,9,0
WEYBRIDGE - GUILDFORD,8,WEST BYFLEET,WOKING,stop,3.0,79.0,9,0
WEYBRIDGE - GUILDFORD,9,WOKING,GUILDFORD,stop,6.69,57.5,25,0
WEYBRIDGE - HOUNSLOW,1,WEYBRIDGE,ADDLESTONE,stop,6.98,18.6,7,0
WEYBRIDGE - HOUNSLOW,2,ADDLESTONE,CHERTSEY,stop,1.67,17.1,8,0
WEYBRIDGE - WEYBRIDGE,1,WEYBRIDGE,CHERTSEY,stop,8.35,18.6,7,0
WEYMOUTH - GUILDFORD,1,HASLEMERE,GUILDFORD,pass,13.62,36.8,17,0
WEYMOUTH - GUILDFORD,2,FARNCOMBE,GUILDFORD,pass,3.33,36.5,9,0
WEYMOUTH - GUILDFORD (2),1,HASLEMERE,GUILDFORD,pass,13.62,36.8,17,0
WEYMOUTH - GUILDFORD (2),2,FARNCOMBE,GUILDFORD,pass,3.33,36.5,6,0
WEYMOUTH - GUILDFORD (3),1,HASLEMERE,GUILDFORD,pass,13.62,36.8,17,0
WEYMOUTH - GUILDFORD (3),2,FARNCOMBE,GUILDFORD,pass,3.33,36.5,6,0
WEYMOUTH - WOKING,1,HASLEMERE,GUILDFORD,pass,13.62,36.8,18,0
WEYMOUTH - WOKING,2,GUILDFORD,WOKING,stop,6.69,57.5,7,3
WEYMOUTH - WOKING,3,FARNCOMBE,GUILDFORD,pass,3.33,36.5,6,0
WEYMOUTH - WOKING,4,GUILDFORD,WOKING,stop,6.69,57.5,7,3
WEYMOUTH - WOKING,5,GUILDFORD,WOKING,stop,6.69,57.5,7,3
WEYMOUTH - WOKING,6,BROOKWOOD,WOKING,stop,3.79,65.0,7,0
WEYMOUTH - WOKING (2),1,HASLEMERE,GUILDFORD,pass,13.62,36.8,18,0
WEYMOUTH - WOKING (2),2,GUILDFORD,WOKING,stop,6.69,57.5,8,1
WEYMOUTH - WOKING (2),3,FARNCOMBE,GUILDFORD,pass,3.33,36.5,6,0
WEYMOUTH - WOKING (2),4,GUILDFORD,WOKING,stop,6.69,57.5,8,1
WEYMOUTH - WOKING (2),5,GUILDFORD,WOKING,stop,6.69,57.5,8,1
WEYMOUTH - WOKING (3),1,HASLEMERE,GUILDFORD,pass,13.62,36.8,13,0
WEYMOUTH - WOKING (3),2,GUILDFORD,WOKING,stop,6.69,57.5,7,2
WEYMOUTH - WOKING (3),3,FARNCOMBE,GUILDFORD,pass,3.33,36.5,4,0
WEYMOUTH - WOKING (3),4,GUILDFORD,WOKING,stop,6.69,57.5,7,2
WEYMOUTH - WOKING (3),5,GUILDFORD,WOKING,stop,6.69,57.5,7,2
WEYMOUTH - WOKING (4),1,HASLEMERE,GUILDFORD,pass,13.62,36.8,12,0
WEYMOUTH - WOKING (4),2,GUILDFORD,WOKING,stop,6.69,57.5,14,2
WEYMOUTH - WOKING (4),3,FARNCOMBE,GUILDFORD,pass,3.33,36.5,4,0
WEYMOUTH - WOKING (4),4,GUILDFORD,WOKING,stop,6.69,57.5,14,2
WEYMOUTH - WOKING (4),5,GUILDFORD,WOKING,stop,6.69,57.5,14,2
WEYMOUTH - WOKING (5),1,HASLEMERE,GUILDFORD,pass,13.62,36.8,18,0
WEYMOUTH - WOKING (5),2,GUILDFORD,WOKING,stop,6.69,57.5,9,1
WEYMOUTH - WOKING (5),3,FARNCOMBE,GUILDFORD,pass,3.33,36.5,6,0
WEYMOUTH - WOKING (5),4,GUILDFORD,WOKING,stop,6.69,57.5,9,1
WEYMOUTH - WOKING (5),5,GUILDFORD,WOKING,stop,6.69,57.5,9,1
WEYMOUTH - WOKING (6),1,HASLEMERE,GUILDFORD,pass,13.62,36.8,20,0
WEYMOUTH - WOKING (6),2,GUILDFORD,WOKING,stop,6.69,57.5,8,4
WEYMOUTH - WOKING (6),3,FARNCOMBE,GUILDFORD,pass,3.33,36.5,12,0
WEYMOUTH - WOKING (6),4,GUILDFORD,WOKING,stop,6.69,57.5,8,4
WEYMOUTH - WOKING (6),5,GUILDFORD,WOKING,stop,6.69,57.5,8,4
WEYMOUTH - WOKING (7),1,HASLEMERE,GUILDFORD,pass,13.62,36.8,14,0
WEYMOUTH - WOKING (7),2,GUILDFORD,WOKING,stop,6.69,57.5,8,3
WEYMOUTH - WOKING (7),3,FARNCOMBE,GUILDFORD,pass,3.33,36.5,6,0
WEYMOUTH - WOKING (7),4,GUILDFORD,WOKING,stop,6.69,57.5,8,3
WEYMOUTH - WOKING (7),5,GUILDFORD,WOKING,stop,6.69,57.5,8,3
WEYMOUTH - WOKING (8),1,HASLEMERE,GUILDFORD,pass,13.62,36.8,15,0
WEYMOUTH - WOKING (8),2,GUILDFORD,WOKING,stop,6.69,57.5,14,1
WEYMOUTH - WOKING (8),3,FARNCOMBE,GUILDFORD,pass,3.33,36.5,4,0
WEYMOUTH - WOKING (8),4,GUILDFORD,WOKING,stop,6.69,57.5,14,1
WEYMOUTH - WOKING (8),5,GUILDFORD,WOKING,stop,6.69,57.5,14,1
WINCHESTER - SURBITON,1,BROOKWOOD,WOKING,stop,3.79,65.0,5,0
WINCHESTER - SURBITON,2,WOKING,WEST BYFLEET,stop,3.0,79.0,5,3
WINCHESTER - SURBITON,3,BROOKWOOD,WOKING,stop,3.79,65.0,5,0
WINCHESTER - SURBITON,4,WOKING,WEST BYFLEET,stop,3.0,79.0,5,3
WINCHESTER - SURBITON,5,WEST BYFLEET,BYFLEET & NEW HAW,stop,2.0,57.6,3,0
WINCHESTER - SURBITON,6,BROOKWOOD,WOKING,stop,3.79,65.0,5,0
WINCHESTER - SURBITON,7,WOKING,WEST BYFLEET,stop,3.0,79.0,5,3
WINCHESTER - SURBITON,8,WEST BYFLEET,WEYBRIDGE,stop,3.0,59.0,4,0
WINCHESTER - SURBITON (2),1,BROOKWOOD,WOKING,stop,3.79,65.0,5,0
WINCHESTER - SURBITON (2),2,WOKING,WEST BYFLEET,stop,3.0,79.0,4,2
WINCHESTER - SURBITON (2),3,WEST BYFLEET,WEYBRIDGE,stop,3.0,59.0,4,1
WINCHESTER - SURBITON (2),4,BROOKWOOD,WOKING,stop,3.79,65.0,5,0
WINCHESTER - SURBITON (2),5,WOKING,WEST BYFLEET,stop,3.0,79.0,4,2
WINCHESTER - SURBITON (2),6,WEST BYFLEET,BYFLEET & NEW HAW,stop,2.0,57.6,2,1
WINCHESTER - SURBITON (2),7,BYFLEET & NEW HAW,WEYBRIDGE,pass,6.79,18.6,2,0
WINCHESTER - SURBITON (3),1,BROOKWOOD,WOKING,stop,3.79,65.0,5,0
WINCHESTER - WOKING,1,GUILDFORD,WOKING,stop,6.69,57.5,25,5
WINCHESTER - WOKING,2,BROOKWOOD,WOKING,stop,3.79,65.0,4,1
WINCHESTER - WOKING (2),1,GUILDFORD,WOKING,stop,6.69,57.5,25,0
WINCHESTER - WOKING (3),1,GUILDFORD,WOKING,stop,6.69,57.5,25,5
WOKING - ALDERSHOT,1,WOKING,BROOKWOOD,stop,3.79,65.0,8,0
WOKING - ALTON,1,WOKING,BROOKWOOD,stop,3.79,65.0,5,0
WOKING - ALTON (2),1,WOKING,BROOKWOOD,stop,3.79,65.0,6,0
WOKING - ANDOVER,1,WOKING,GUILDFORD,stop,6.69,57.5,25,0
WOKING - ANDOVER (2),1,WOKING,GUILDFORD,stop,6.69,57.5,25,0
WOKING - BARNES,1,WOKING,WEST BYFLEET,stop,3.0,79.0,4,0
WOKING - BARNES,2,WEST BYFLEET,BYFLEET & NEW HAW,stop,2.0,57.6,3,0
WOKING - BARNES,3,BYFLEET & NEW HAW,ADDLESTONE,stop,1.81,17.2,4,1
WOKING - BARNES,4,ADDLESTONE,CHERTSEY,stop,1.67,17.1,3,0
WOKING - BASINGSTOKE,1,WOKING,BROOKWOOD,stop,3.79,65.0,5,1
WOKING - BOURNEMOUTH,1,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - BOURNEMOUTH,2,GUILDFORD,HASLEMERE,stop,13.62,36.8,14,1
WOKING - BOURNEMOUTH,3,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - BOURNEMOUTH,4,GUILDFORD,FARNCOMBE,stop,3.33,36.5,4,1
WOKING - BOURNEMOUTH,5,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - BOURNEMOUTH (2),1,WOKING,GUILDFORD,stop,6.69,57.5,9,1
WOKING - BOURNEMOUTH (2),2,GUILDFORD,HASLEMERE,stop,13.62,36.8,14,1
WOKING - BOURNEMOUTH (2),3,WOKING,GUILDFORD,stop,6.69,57.5,9,1
WOKING - BOURNEMOUTH (2),4,GUILDFORD,FARNCOMBE,stop,3.33,36.5,4,1
WOKING - BOURNEMOUTH (2),5,WOKING,GUILDFORD,stop,6.69,57.5,9,1
WOKING - BOURNEMOUTH (3),1,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - BOURNEMOUTH (3),2,GUILDFORD,HASLEMERE,stop,13.62,36.8,13,1
WOKING - BOURNEMOUTH (3),3,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - BOURNEMOUTH (3),4,GUILDFORD,FARNCOMBE,stop,3.33,36.5,4,1
WOKING - BOURNEMOUTH (3),5,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - EARLSFIELD,1,WOKING,WEST BYFLEET,stop,3.0,79.0,4,0
WOKING - EARLSFIELD,2,WEST BYFLEET,BYFLEET & NEW HAW,stop,2.0,57.6,3,0
WOKING - EARLSFIELD,3,BYFLEET & NEW HAW,WEYBRIDGE,stop,6.79,18.6,3,0
WOKING - EARLSFIELD,4,HERSHAM,ESHER,stop,1.72,17.1,3,0
WOKING - FAREHAM,1,WOKING,HASLEMERE,stop,19.96,39.3,26,0
WOKING - FAREHAM,2,WOKING,FARNCOMBE,stop,9.95,39.0,16,0
WOKING - FAREHAM,3,WOKING,GUILDFORD,stop,6.69,57.5,10,0
WOKING - FAREHAM,4,WOKING,BROOKWOOD,stop,3.79,65.0,6,0
WOKING - FAREHAM (2),1,WOKING,WORPLESDON,stop,2.73,38.8,4,2
WOKING - FAREHAM (2),2,WORPLESDON,GUILDFORD,stop,4.13,36.3,6,0
WOKING - FAREHAM (2),3,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,1
WOKING - FAREHAM (2),4,FARNCOMBE,GODALMING,stop,1.17,18.1,3,0
WOKING - FAREHAM (2),5,GODALMING,MILFORD,stop,1.98,18.1,4,0
WOKING - FAREHAM (2),6,MILFORD,WITLEY,stop,2.46,18.2,4,0
WOKING - FAREHAM (2),7,WITLEY,HASLEMERE,stop,5.09,18.5,7,1
WOKING - FRATTON PORTSMOUTH,1,WOKING,GUILDFORD,stop,6.69,57.5,8,2
WOKING - FRATTON PORTSMOUTH,2,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,1
WOKING - FRATTON PORTSMOUTH,3,FARNCOMBE,GODALMING,stop,1.17,18.1,2,1
WOKING - FRATTON PORTSMOUTH,4,GODALMING,HASLEMERE,stop,9.17,18.4,10,1
WOKING - FRATTON PORTSMOUTH (2),1,WOKING,WORPLESDON,stop,2.73,38.8,4,1
WOKING - FRATTON PORTSMOUTH (2),2,WORPLESDON,GUILDFORD,stop,4.13,36.3,5,1
WOKING - FRATTON PORTSMOUTH (2),3,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,2
WOKING - FRATTON PORTSMOUTH (2),4,FARNCOMBE,GODALMING,stop,1.17,18.1,2,1
WOKING - FRATTON PORTSMOUTH (2),5,GODALMING,MILFORD,stop,1.98,18.1,4,1
WOKING - FRATTON PORTSMOUTH (2),6,MILFORD,WITLEY,stop,2.46,18.2,4,0
WOKING - FRATTON PORTSMOUTH (2),7,WITLEY,HASLEMERE,stop,5.09,18.5,7,0
WOKING - FRATTON PORTSMOUTH (3),1,WOKING,GUILDFORD,stop,6.69,57.5,7,3
WOKING - FRATTON PORTSMOUTH (3),2,GUILDFORD,FARNCOMBE,stop,3.33,36.5,6,1
WOKING - FRATTON PORTSMOUTH (3),3,FARNCOMBE,GODALMING,stop,1.17,18.1,3,0
WOKING - FRATTON PORTSMOUTH (3),4,GODALMING,MILFORD,stop,1.98,18.1,4,0
WOKING - FRATTON PORTSMOUTH (3),5,MILFORD,WITLEY,stop,2.46,18.2,3,1
WOKING - FRATTON PORTSMOUTH (3),6,WITLEY,HASLEMERE,stop,5.09,18.5,6,1
WOKING - GUILDFORD,1,BYFLEET & NEW HAW,WOKING,pass,4.59,38.6,4,0
WOKING - GUILDFORD,2,WOKING,GUILDFORD,stop,6.69,57.5,8,2
WOKING - GUILDFORD,3,CHERTSEY,WOKING,pass,5.9,38.5,9,0
WOKING - GUILDFORD,4,WOKING,GUILDFORD,stop,6.69,57.5,7,1
WOKING - GUILDFORD,5,WEYBRIDGE,WOKING,pass,11.17,40.0,5,0
WOKING - GUILDFORD,6,WOKING,GUILDFORD,stop,6.69,57.5,8,2
WOKING - HASLEMERE,1,WOKING,WORPLESDON,stop,2.73,38.8,5,1
WOKING - HASLEMERE,2,WORPLESDON,GUILDFORD,stop,4.13,36.3,6,0
WOKING - HASLEMERE,3,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,2
WOKING - HASLEMERE,4,FARNCOMBE,GODALMING,stop,1.17,18.1,2,1
WOKING - HASLEMERE,5,GODALMING,MILFORD,stop,1.98,18.1,4,1
WOKING - HASLEMERE,6,MILFORD,WITLEY,stop,2.46,18.2,4,0
WOKING - HASLEMERE,7,WITLEY,HASLEMERE,stop,5.09,18.5,7,0
WOKING - HASLEMERE (2),1,WOKING,GUILDFORD,stop,6.69,57.5,7,1
WOKING - HASLEMERE (2),2,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,2
WOKING - HASLEMERE (2),3,FARNCOMBE,GODALMING,stop,1.17,18.1,2,1
WOKING - HASLEMERE (2),4,GODALMING,MILFORD,stop,1.98,18.1,4,1
WOKING - HASLEMERE (2),5,MILFORD,WITLEY,stop,2.46,18.2,4,0
WOKING - HASLEMERE (2),6,WITLEY,HASLEMERE,stop,5.09,18.5,7,0
WOKING - HASLEMERE (2),7,WOKING,GUILDFORD,stop,6.69,57.5,7,1
WOKING - HASLEMERE (2),8,GUILDFORD,GODALMING,stop,4.46,36.5,6,1
WOKING - HASLEMERE (2),9,GODALMING,HASLEMERE,stop,9.17,18.4,10,1
WOKING - HASLEMERE (2),10,WOKING,GUILDFORD,stop,6.69,57.5,7,1
WOKING - HASLEMERE (2),11,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,1
WOKING - HASLEMERE (2),12,FARNCOMBE,GODALMING,pass,1.17,18.1,1,0
WOKING - HASLEMERE (2),13,GODALMING,HASLEMERE,stop,9.17,18.4,10,1
WOKING - HAVANT,1,WOKING,GUILDFORD,stop,6.69,57.5,7,1
WOKING - HAVANT,2,GUILDFORD,GODALMING,stop,4.46,36.5,6,1
WOKING - HAVANT,3,GODALMING,HASLEMERE,stop,9.17,18.4,11,1
WOKING - HAVANT (2),1,WOKING,GUILDFORD,stop,6.69,57.5,7,1
WOKING - HAVANT (2),2,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,2
WOKING - HAVANT (2),3,FARNCOMBE,GODALMING,stop,1.17,18.1,2,2
WOKING - HAVANT (2),4,GODALMING,HASLEMERE,stop,9.17,18.4,10,1
WOKING - HAVANT (3),1,WOKING,WORPLESDON,stop,2.73,38.8,4,2
WOKING - HAVANT (3),2,WORPLESDON,GUILDFORD,stop,4.13,36.3,5,1
WOKING - HAVANT (3),3,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,3
WOKING - HAVANT (3),4,FARNCOMBE,GODALMING,stop,1.17,18.1,2,1
WOKING - HAVANT (3),5,GODALMING,MILFORD,stop,1.98,18.1,4,1
WOKING - HAVANT (3),6,MILFORD,WITLEY,stop,2.46,18.2,4,0
WOKING - HAVANT (3),7,WITLEY,HASLEMERE,stop,5.09,18.5,7,0
WOKING - HAVANT (4),1,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - HAVANT (4),2,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,1
WOKING - HAVANT (4),3,FARNCOMBE,GODALMING,stop,1.17,18.1,2,1
WOKING - HAVANT (4),4,GODALMING,HASLEMERE,stop,9.17,18.4,10,1
WOKING - HAVANT (5),1,WOKING,GUILDFORD,stop,6.69,57.5,7,3
WOKING - HAVANT (5),2,GUILDFORD,FARNCOMBE,stop,3.33,36.5,6,1
WOKING - HAVANT (5),3,FARNCOMBE,GODALMING,stop,1.17,18.1,3,0
WOKING - HAVANT (5),4,GODALMING,MILFORD,stop,1.98,18.1,4,0
WOKING - HAVANT (5),5,MILFORD,WITLEY,stop,2.46,18.2,3,1
WOKING - HAVANT (5),6,WITLEY,HASLEMERE,stop,5.09,18.5,6,1
WOKING - HOUNSLOW,1,WOKING,WEST BYFLEET,stop,3.0,79.0,9,0
WOKING - HOUNSLOW,2,WEST BYFLEET,BYFLEET & NEW HAW,stop,2.0,57.6,9,0
WOKING - HOUNSLOW,3,BYFLEET & NEW HAW,ADDLESTONE,stop,1.81,17.2,10,0
WOKING - HOUNSLOW,4,ADDLESTONE,CHERTSEY,stop,1.67,17.1,8,0
WOKING - NORTHAM DEPOT,1,WOKING,HASLEMERE,stop,19.96,39.3,26,0
WOKING - NORTHAM DEPOT,2,WOKING,FARNCOMBE,stop,9.95,39.0,16,0
WOKING - NORTHAM DEPOT,3,WOKING,GUILDFORD,stop,6.69,57.5,10,0
WOKING - PETERSFIELD,1,WOKING,GUILDFORD,stop,6.69,57.5,7,1
WOKING - PETERSFIELD,2,GUILDFORD,FARNCOMBE,stop,3.33,36.5,6,1
WOKING - PETERSFIELD,3,FARNCOMBE,GODALMING,stop,1.17,18.1,3,0
WOKING - PETERSFIELD,4,GODALMING,HASLEMERE,stop,9.17,18.4,11,0
WOKING - PETERSFIELD (2),1,WOKING,GUILDFORD,stop,6.69,57.5,7,1
WOKING - PETERSFIELD (2),2,GUILDFORD,GODALMING,stop,4.46,36.5,6,1
WOKING - PETERSFIELD (2),3,GODALMING,HASLEMERE,stop,9.17,18.4,10,1
WOKING - PETERSFIELD (3),1,WOKING,GUILDFORD,stop,6.69,57.5,7,1
WOKING - PETERSFIELD (3),2,GUILDFORD,GODALMING,stop,4.46,36.5,6,2
WOKING - PETERSFIELD (3),3,GODALMING,HASLEMERE,stop,9.17,18.4,10,1
WOKING - PETERSFIELD (4),1,WOKING,GUILDFORD,stop,6.69,57.5,8,2
WOKING - PETERSFIELD (4),2,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,1
WOKING - PETERSFIELD (4),3,FARNCOMBE,GODALMING,stop,1.17,18.1,2,1
WOKING - PETERSFIELD (4),4,GODALMING,HASLEMERE,stop,9.17,18.4,10,1
WOKING - PETERSFIELD (5),1,WOKING,WORPLESDON,stop,2.73,38.8,4,2
WOKING - PETERSFIELD (5),2,WORPLESDON,GUILDFORD,stop,4.13,36.3,5,1
WOKING - PETERSFIELD (5),3,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,2
WOKING - PETERSFIELD (5),4,FARNCOMBE,GODALMING,stop,1.17,18.1,2,1
WOKING - PETERSFIELD (5),5,GODALMING,MILFORD,stop,1.98,18.1,4,1
WOKING - PETERSFIELD (5),6,MILFORD,WITLEY,stop,2.46,18.2,4,0
WOKING - PETERSFIELD (5),7,WITLEY,HASLEMERE,stop,5.09,18.5,7,0
WOKING - PETERSFIELD (6),1,WOKING,GUILDFORD,stop,6.69,57.5,7,1
WOKING - PETERSFIELD (6),2,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,2
WOKING - PETERSFIELD (6),3,FARNCOMBE,GODALMING,stop,1.17,18.1,2,1
WOKING - PETERSFIELD (6),4,GODALMING,MILFORD,stop,1.98,18.1,4,1
WOKING - PETERSFIELD (6),5,MILFORD,WITLEY,stop,2.46,18.2,4,0
WOKING - PETERSFIELD (6),6,WITLEY,HASLEMERE,stop,5.09,18.5,7,0
WOKING - POOLE,1,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - POOLE,2,GUILDFORD,HASLEMERE,stop,13.62,36.8,14,1
WOKING - POOLE,3,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - POOLE,4,GUILDFORD,FARNCOMBE,stop,3.33,36.5,4,1
WOKING - POOLE,5,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - POOLE (2),1,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - POOLE (2),2,GUILDFORD,HASLEMERE,stop,13.62,36.8,14,1
WOKING - POOLE (2),3,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - POOLE (2),4,GUILDFORD,FARNCOMBE,stop,3.33,36.5,4,1
WOKING - POOLE (2),5,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - POOLE (3),1,WOKING,GUILDFORD,stop,6.69,57.5,9,1
WOKING - POOLE (3),2,GUILDFORD,HASLEMERE,stop,13.62,36.8,14,1
WOKING - POOLE (3),3,WOKING,GUILDFORD,stop,6.69,57.5,9,1
WOKING - POOLE (3),4,GUILDFORD,FARNCOMBE,stop,3.33,36.5,4,1
WOKING - POOLE (3),5,WOKING,GUILDFORD,stop,6.69,57.5,9,1
WOKING - PORTSMOUTH & SOUTHSEA,1,WOKING,WORPLESDON,stop,2.73,38.8,4,2
WOKING - PORTSMOUTH & SOUTHSEA,2,WORPLESDON,GUILDFORD,stop,4.13,36.3,6,1
WOKING - PORTSMOUTH & SOUTHSEA,3,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,2
WOKING - PORTSMOUTH & SOUTHSEA,4,FARNCOMBE,GODALMING,stop,1.17,18.1,2,1
WOKING - PORTSMOUTH & SOUTHSEA,5,GODALMING,MILFORD,stop,1.98,18.1,4,1
WOKING - PORTSMOUTH & SOUTHSEA,6,MILFORD,WITLEY,stop,2.46,18.2,4,0
WOKING - PORTSMOUTH & SOUTHSEA,7,WITLEY,HASLEMERE,stop,5.09,18.5,7,0
WOKING - PORTSMOUTH HARBOUR,1,WOKING,GUILDFORD,stop,6.69,57.5,7,3
WOKING - PORTSMOUTH HARBOUR,2,GUILDFORD,FARNCOMBE,stop,3.33,36.5,6,1
WOKING - PORTSMOUTH HARBOUR,3,FARNCOMBE,GODALMING,stop,1.17,18.1,3,0
WOKING - PORTSMOUTH HARBOUR,4,GODALMING,MILFORD,stop,1.98,18.1,4,0
WOKING - PORTSMOUTH HARBOUR,5,MILFORD,WITLEY,stop,2.46,18.2,3,1
WOKING - PORTSMOUTH HARBOUR,6,WITLEY,HASLEMERE,stop,5.09,18.5,6,1
WOKING - PORTSMOUTH HARBOUR,7,WOKING,BROOKWOOD,stop,3.79,65.0,6,0
WOKING - PORTSMOUTH HARBOUR (2),1,WOKING,GUILDFORD,stop,6.69,57.5,7,1
WOKING - PORTSMOUTH HARBOUR (2),2,GUILDFORD,GODALMING,stop,4.46,36.5,6,2
WOKING - PORTSMOUTH HARBOUR (2),3,GODALMING,HASLEMERE,stop,9.17,18.4,12,1
WOKING - PORTSMOUTH HARBOUR (2),4,WOKING,BROOKWOOD,stop,3.79,65.0,6,0
WOKING - PORTSMOUTH HARBOUR (3),1,WOKING,GUILDFORD,stop,6.69,57.5,7,1
WOKING - PORTSMOUTH HARBOUR (3),2,GUILDFORD,FARNCOMBE,stop,3.33,36.5,6,1
WOKING - PORTSMOUTH HARBOUR (3),3,FARNCOMBE,GODALMING,stop,1.17,18.1,3,1
WOKING - PORTSMOUTH HARBOUR (3),4,GODALMING,HASLEMERE,stop,9.17,18.4,11,0
WOKING - PORTSMOUTH HARBOUR (4),1,WOKING,WORPLESDON,stop,2.73,38.8,4,1
WOKING - PORTSMOUTH HARBOUR (4),2,WORPLESDON,GUILDFORD,stop,4.13,36.3,5,2
WOKING - PORTSMOUTH HARBOUR (4),3,GUILDFORD,GODALMING,stop,4.46,36.5,6,4
WOKING - PORTSMOUTH HARBOUR (4),4,GODALMING,HASLEMERE,stop,9.17,18.4,10,1
WOKING - PORTSMOUTH HARBOUR (4),5,WOKING,WORPLESDON,stop,2.73,38.8,4,1
WOKING - PORTSMOUTH HARBOUR (4),6,WORPLESDON,GUILDFORD,stop,4.13,36.3,5,2
WOKING - PORTSMOUTH HARBOUR (4),7,GUILDFORD,FARNCOMBE,stop,3.33,36.5,4,4
WOKING - PORTSMOUTH HARBOUR (4),8,FARNCOMBE,GODALMING,pass,1.17,18.1,2,0
