Date,Day,Total Units,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,0:00
01/04/2026,Wednesday,108505.34709973332,669.752448,567.2461066666667,256.755808,64.81395200000001,0.0,0.0,0.0,0.0,0.0,31.20706986666667,692.6314890666667,2211.786904533333,3191.227986133332,1966.3122794666667,4701.952374247619,3286.779627580953,3047.4488184076195,3229.3561309257148,1710.2940330666668,2771.689428053333,2498.678763946667,3171.1329727999996,2383.0345119999997,3194.6576,2281.998855466667,3175.7134143999997,2473.7349845333333,3217.6093312,2436.249266133333,3176.5351998476185,2360.055813485714,3160.109879466667,3749.879086933333,3821.185544746667,2691.524148053333,3931.460573653332,3003.8480120990475,3383.243853866665,1983.9755904117217,3255.4864729787537,3872.0146223238085,3368.172860799999,2684.137008609524,2701.021315657142,2653.7851085714287,2705.990416609523,2366.50442712381,404.35300800000005
02/04/2026,Thursday,108490.69445973332,873.8572159999999,348.48869866666666,256.755808,64.81395200000001,0.0,0.0,0.0,0.0,0.0,31.20706986666667,692.6314890666667,2211.786904533333,3191.227986133332,1966.3122794666667,4701.952374247619,3286.779627580953,3047.4488184076195,3229.3561309257148,1710.2940330666668,2771.689428053333,2498.678763946667,3171.1329727999996,2383.0345119999997,3194.6576,2281.998855466667,3175.7134143999997,2473.7349845333333,3217.6093312,2436.249266133333,3176.5351998476185,2360.055813485714,3160.109879466667,3749.879086933333,3821.185544746667,2691.524148053333,3931.460573653332,3003.8480120990475,3383.243853866665,1983.9755904117217,3255.4864729787537,3872.0146223238085,3368.172860799999,2684.137008609524,2701.021315657142,2653.7851085714287,2705.990416609523,2366.50442712381,404.35300800000005
03/04/2026,Friday,108995.09210919618,1076.1301272380954,1157.9025851428576,265.7173249523809,64.81395200000001,0.0,0.0,0.0,0.0,0.0,31.20706986666667,228.3641176888889,1234.2014748444444,3439.568881422221,3111.834461135238,4186.750335431112,5510.317805592381,3763.392747306666,2497.696819779047,2519.0101304685713,2587.5019647695226,2335.8444502146035,2816.1149996901577,2442.1601736431744,2835.6771802615863,2361.0898544050797,2826.7156633092054,2588.569787357461,2942.111235880634,2386.1314681193653,2837.520117404443,2419.181475128889,3209.0863101663494,2746.682018366983,3762.4648498082543,2795.1809610361897,3498.323405318094,2742.977753589841,2620.328536756825,1972.10557237138,2988.232966904809,2687.9122514590463,3110.3803780266653,2575.648573338413,3002.619149650597,3052.062764000195,2982.9198764901575,3502.154772063492,1280.4857667961905
04/04/2026,Saturday,50964.70873952001,321.27801066666666,291.34083904,420.5110756266667,391.8003786666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.5293952,1927.9228959999998,1072.9913094400004,1108.6016277333335,1262.531680731429,1426.7071733638097,1094.1108778361909,1122.7385514971431,1094.1108778361909,1280.739735497143,1384.6640511695243,1343.4703541638096,1384.6640511695243,1343.4703541638096,1384.6640511695243,1343.4703541638096,1384.6640511695243,1343.4703541638096,1384.6640511695243,1343.4703541638096,1384.6640511695243,1343.4703541638096,1384.6640511695243,1343.4703541638096,1384.6640511695243,1343.4703541638096,1384.6640511695243,1343.4703541638096,1384.6640511695243,1343.4703541638096,1570.5690012647624,1430.4731160685712,1755.0295749028576,1993.400078430476,1604.6819011250795,1600.3130308063492,629.9835544533335
05/04/2026,Sunday,38081.588063619056,1024.1842971428573,665.0460618971429,260.55952896,263.4224746666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.680232000000004,39.46705333333334,378.7645942857143,900.1276643809523,827.4279897142857,1203.9500781257145,988.0555713980954,1273.0744569752383,1031.2423750247622,1285.5331129752383,1031.2423750247622,1285.5331129752383,1058.126925881905,1323.4934581180955,993.2820298819049,1323.4934581180953,993.2820298819049,1323.4934581180955,993.2820298819049,1323.4934581180955,993.2820298819049,1323.4934581180955,993.2820298819049,1323.4934581180955,993.2820298819049,1323.4934581180953,993.2820298819049,1323.4934581180953,993.2820298819049,1323.4934581180955,993.2820298819049,1266.0384821180955,708.0044992152382,1136.0249950780953,581.1027904457144
06/04/2026,Monday,108788.3338494019,966.4938250666667,1255.69160856381,121.5745930361905,0.0,0.0,0.0,0.0,0.0,0.0,31.20706986666667,228.3641176888889,1234.2014748444444,3439.568881422221,3111.834461135238,4193.812996764445,5481.551148373333,3778.0553694780942,2504.738193493333,2516.2009057219047,2581.3496725638083,2328.8030765003177,2832.117890356825,2442.1601736431744,2835.6771802615863,2361.0898544050797,2826.715663309205,2588.569787357461,2942.111235880634,2386.1314681193653,2837.520117404443,2419.181475128889,3200.124793213968,2739.6406446526976,3769.5062235225396,2788.139587321904,3514.3262959847607,2742.9777535898406,2620.328536756825,1972.10557237138,2988.232966904809,2687.9122514590463,3110.3803780266653,2575.648573338413,3002.619149650597,3052.062764000195,3000.8429103949197,3516.2375194920637,1262.5256883352379
07/04/2026,Tuesday,65711.19287253334,447.8237482666667,598.0244674438095,441.7673682895238,129.62790400000003,0.0,0.0,0.0,0.0,0.0,31.20706986666667,228.3641176888889,950.6720796444444,1511.6459854222228,2038.8431516952382,3085.211369031112,4219.019467641903,2351.348196114286,1410.6273156571428,1396.2715789714284,1484.4295699809525,1206.0645250031748,1738.0070125206346,1319.4216221460322,1741.5663024253965,1238.3513029079368,1732.6047854730157,1465.8312358603177,1848.0003580444443,1263.3929166222222,1743.409239568254,1296.442923631746,2106.0139153777773,1616.902093155556,2675.3953456863487,1665.4010358247624,2420.215418148571,1620.2392020926986,1526.2176589206354,849.367020874237,1894.1220890686204,1565.1736999619052,1830.3645500952382,1365.907259936508,1658.7580718144081,1517.2789938363865,1498.8532990984131,2297.7274308571427,685.2801738666667
08/04/2026,Wednesday,65329.39420586667,306.91426666666666,506.3007748571428,273.01217523809527,149.21760457142858,0.0,0.0,0.0,0.0,0.0,31.20706986666667,228.3641176888889,950.6720796444444,1511.6459854222228,2038.8431516952382,3085.211369031112,4219.019467641903,2351.348196114286,1410.6273156571428,1396.2715789714284,1484.4295699809525,1206.0645250031748,1738.0070125206346,1319.4216221460322,1741.5663024253965,1238.3513029079368,1732.6047854730157,1465.8312358603177,1848.0003580444443,1263.3929166222222,1743.409239568254,1296.442923631746,2106.0139153777773,1616.902093155556,2675.3953456863487,1665.4010358247624,2420.215418148571,1620.2392020926986,1526.2176589206354,849.367020874237,1894.1220890686204,1565.1736999619052,1830.3645500952382,1365.907259936508,1658.7580718144081,1517.2789938363865,1498.8532990984131,2297.7274308571427,685.2801738666667
09/04/2026,Thursday,65329.39420586667,306.91426666666666,506.3007748571428,273.8455085714286,148.38427123809524,0.0,0.0,0.0,0.0,0.0,31.20706986666667,228.3641176888889,950.6720796444444,1511.6459854222228,2038.8431516952382,3085.211369031112,4219.019467641903,2351.348196114286,1410.6273156571428,1396.2715789714284,1484.4295699809525,1206.0645250031748,1738.0070125206346,1319.4216221460322,1741.5663024253965,1238.3513029079368,1732.6047854730157,1465.8312358603177,1848.0003580444443,1263.3929166222222,1743.409239568254,1296.442923631746,2106.0139153777773,1616.902093155556,2675.3953456863487,1665.4010358247624,2420.215418148571,1620.2392020926986,1526.2176589206354,849.367020874237,1894.1220890686204,1565.1736999619052,1830.3645500952382,1365.907259936508,1658.7580718144081,1517.2789938363865,1498.8532990984131,2297.7274308571427,685.2801738666667
10/04/2026,Friday,65746.30497920001,553.1664736,572.7414447238095,378.0634051047619,148.38427123809524,0.0,0.0,0.0,0.0,0.0,31.20706986666667,228.3641176888889,950.6720796444444,1511.6459854222228,2038.8431516952382,3085.211369031112,4219.019467641903,2351.348196114286,1410.6273156571428,1396.2715789714284,1484.4295699809525,1206.0645250031748,1738.0070125206346,1319.4216221460322,1741.5663024253965,1238.3513029079368,1732.6047854730157,1465.8312358603177,1848.0003580444443,1263.3929166222222,1743.409239568254,1296.442923631746,2106.0139153777773,1616.902093155556,2675.3953456863487,1665.4010358247624,2420.215418148571,1620.2392020926986,1526.2176589206354,849.367020874237,1894.1220890686204,1565.1736999619052,1830.3645500952382,1365.907259936508,1658.7580718144081,1517.2789938363865,1498.8532990984131,2297.7274308571427,685.2801738666667
