route_variant,date,departure_time,train_class,number_of_coaches
FARNHAM - GUILDFORD,2026-03-11,17:40:00,450,4
FARNHAM - GUILDFORD,2026-03-11,18:11:00,450,4
FARNHAM - GUILDFORD,2026-03-11,18:41:00,450,4
FARNHAM - GUILDFORD,2026-03-11,19:11:00,450,4
FARNHAM - GUILDFORD,2026-03-11,19:42:00,450,4
FARNHAM - GUILDFORD,2026-03-11,20:10:00,450,4
FARNHAM - GUILDFORD,2026-03-11,20:40:00,450,4
FARNHAM - GUILDFORD,2026-03-11,21:10:00,450,4
FARNHAM - GUILDFORD,2026-03-11,21:40:00,450,4
FARNHAM - GUILDFORD,2026-03-11,22:10:00,450,4
FARNHAM - GUILDFORD,2026-03-11,22:40:00,450,4
FARNHAM - GUILDFORD,2026-03-11,23:10:00,450,4
FARNHAM - GUILDFORD,2026-03-12,06:08:00,450,4
FARNHAM - GUILDFORD,2026-03-12,06:38:00,450,4
FARNHAM - GUILDFORD,2026-03-12,07:09:00,450,4
FARNHAM - GUILDFORD,2026-03-12,07:40:00,450,4
FARNHAM - GUILDFORD,2026-03-12,08:10:00,450,4
FARNHAM - GUILDFORD,2026-03-12,08:40:00,450,4
FARNHAM - GUILDFORD,2026-03-12,09:10:00,450,4
FARNHAM - GUILDFORD,2026-03-12,09:40:00,450,4
FARNHAM - GUILDFORD,2026-03-12,10:10:00,450,4
FARNHAM - GUILDFORD,2026-03-12,10:40:00,450,4
FARNHAM - GUILDFORD,2026-03-12,11:10:00,450,4
FARNHAM - GUILDFORD,2026-03-12,11:40:00,450,4
FARNHAM - GUILDFORD,2026-03-12,12:10:00,450,4
FARNHAM - GUILDFORD,2026-03-12,12:40:00,450,4
FARNHAM - GUILDFORD,2026-03-12,13:10:00,450,4
FARNHAM - GUILDFORD,2026-03-12,13:40:00,450,4
FARNHAM - GUILDFORD,2026-03-12,14:10:00,450,4
FARNHAM - GUILDFORD,2026-03-12,14:40:00,450,4
FARNHAM - GUILDFORD,2026-03-12,15:10:00,450,4
FARNHAM - GUILDFORD,2026-03-12,15:40:00,450,4
FARNHAM - GUILDFORD,2026-03-12,16:10:00,450,4
FARNHAM - GUILDFORD,2026-03-12,16:40:00,450,4
FARNHAM - GUILDFORD,2026-03-12,17:10:00,450,4
FARNHAM - GUILDFORD,2026-03-12,17:40:00,450,4
FARNHAM - GUILDFORD,2026-03-12,18:11:00,450,4
FARNHAM - GUILDFORD,2026-03-12,18:41:00,450,4
FARNHAM - GUILDFORD,2026-03-12,19:11:00,450,4
FARNHAM - GUILDFORD,2026-03-12,19:42:00,450,4
FARNHAM - GUILDFORD,2026-03-12,20:10:00,450,4
FARNHAM - GUILDFORD,2026-03-12,20:40:00,450,4
FARNHAM - GUILDFORD,2026-03-12,21:10:00,450,4
FARNHAM - GUILDFORD,2026-03-12,21:40:00,450,4
FARNHAM - GUILDFORD,2026-03-12,22:10:00,450,4
FARNHAM - GUILDFORD,2026-03-12,22:40:00,450,4
FARNHAM - GUILDFORD,2026-03-12,23:10:00,450,4
FARNHAM - GUILDFORD,2026-03-13,06:08:00,450,4
FARNHAM - GUILDFORD,2026-03-13,06:38:00,450,4
FARNHAM - GUILDFORD,2026-03-13,07:09:00,450,4
FARNHAM - GUILDFORD,2026-03-13,07:40:00,450,4
FARNHAM - GUILDFORD,2026-03-13,08:10:00,450,4
FARNHAM - GUILDFORD,2026-03-13,08:40:00,450,4
FARNHAM - GUILDFORD,2026-03-13,09:10:00,450,4
FARNHAM - GUILDFORD,2026-03-13,09:40:00,450,4
FARNHAM - GUILDFORD,2026-03-13,10:10:00,450,4
FARNHAM - GUILDFORD,2026-03-13,10:40:00,450,4
FARNHAM - GUILDFORD,2026-03-13,11:10:00,450,4
FARNHAM - GUILDFORD,2026-03-13,11:40:00,450,4
FARNHAM - GUILDFORD,2026-03-13,12:10:00,450,4
FARNHAM - GUILDFORD,2026-03-13,12:40:00,450,4
FARNHAM - GUILDFORD,2026-03-13,13:10:00,450,4
FARNHAM - GUILDFORD,2026-03-13,13:40:00,450,4
FARNHAM - GUILDFORD,2026-03-13,14:10:00,450,4
FARNHAM - GUILDFORD,2026-03-13,14:40:00,450,4
FARNHAM - GUILDFORD,2026-03-13,15:10:00,450,4
FARNHAM - GUILDFORD,2026-03-13,15:40:00,450,4
FARNHAM - GUILDFORD,2026-03-13,16:10:00,450,4
FARNHAM - GUILDFORD,2026-03-13,16:40:00,450,4
FARNHAM - GUILDFORD,2026-03-13,17:10:00,450,4
FARNHAM - GUILDFORD,2026-03-13,17:40:00,450,4
FARNHAM - GUILDFORD,2026-03-13,18:11:00,450,4
FARNHAM - GUILDFORD,2026-03-13,18:41:00,450,4
FARNHAM - GUILDFORD,2026-03-13,19:11:00,450,4
FARNHAM - GUILDFORD,2026-03-13,19:42:00,450,4
FARNHAM - GUILDFORD,2026-03-13,20:10:00,450,4
FARNHAM - GUILDFORD,2026-03-13,20:40:00,450,4
FARNHAM - GUILDFORD,2026-03-13,21:10:00,450,4
FARNHAM - GUILDFORD,2026-03-13,21:40:00,450,4
FARNHAM - GUILDFORD,2026-03-13,22:10:00,450,4
FARNHAM - GUILDFORD,2026-03-13,22:40:00,450,4
FARNHAM - GUILDFORD,2026-03-13,23:10:00,450,4
FARNHAM - GUILDFORD,2026-03-14,06:04:00,450,4
FARNHAM - GUILDFORD,2026-03-14,06:10:00,450,4
FARNHAM - GUILDFORD,2026-03-14,06:40:00,450,4
FARNHAM - GUILDFORD,2026-03-14,07:10:00,450,4
FARNHAM - GUILDFORD,2026-03-14,07:40:00,450,4
FARNHAM - GUILDFORD,2026-03-14,08:10:00,450,4
FARNHAM - GUILDFORD,2026-03-14,08:40:00,450,4
FARNHAM - GUILDFORD,2026-03-14,09:10:00,450,4
FARNHAM - GUILDFORD,2026-03-14,09:40:00,450,4
FARNHAM - GUILDFORD,2026-03-14,10:10:00,450,4
FARNHAM - GUILDFORD,2026-03-14,10:40:00,450,4
FARNHAM - GUILDFORD,2026-03-14,11:10:00,450,4
FARNHAM - GUILDFORD,2026-03-14,11:40:00,450,4
FARNHAM - GUILDFORD,2026-03-14,12:10:00,450,4
FARNHAM - GUILDFORD,2026-03-14,12:40:00,450,4
FARNHAM - GUILDFORD,2026-03-14,13:10:00,450,4
FARNHAM - GUILDFORD,2026-03-14,13:40:00,450,4
FARNHAM - GUILDFORD,2026-03-14,14:10:00,450,4
FARNHAM - GUILDFORD,2026-03-14,14:40:00,450,4
FARNHAM - GUILDFORD,2026-03-14,15:10:00,450,4
FARNHAM - GUILDFORD,2026-03-14,15:40:00,450,4
FARNHAM - GUILDFORD,2026-03-14,16:10:00,450,4
FARNHAM - GUILDFORD,2026-03-14,16:40:00,450,4
FARNHAM - GUILDFORD,2026-03-14,17:10:00,450,4
FARNHAM - GUILDFORD,2026-03-14,17:40:00,450,4
FARNHAM - GUILDFORD,2026-03-14,18:10:00,450,4
FARNHAM - GUILDFORD,2026-03-14,18:40:00,450,4
FARNHAM - GUILDFORD,2026-03-14,19:10:00,450,4
FARNHAM - GUILDFORD,2026-03-14,19:40:00,450,4
FARNHAM - GUILDFORD,2026-03-14,20:10:00,450,4
FARNHAM - GUILDFORD,2026-03-14,20:40:00,450,4
FARNHAM - GUILDFORD,2026-03-14,21:10:00,450,4
FARNHAM - GUILDFORD,2026-03-14,21:40:00,450,4
FARNHAM - GUILDFORD,2026-03-14,22:10:00,450,4
FARNHAM - GUILDFORD,2026-03-14,22:40:00,450,4
FARNHAM - GUILDFORD,2026-03-14,23:10:00,450,4
FARNHAM - RICHMOND,2026-03-09,06:26:00,450,4
FARNHAM - RICHMOND,2026-03-09,06:55:00,450,4
FARNHAM - RICHMOND,2026-03-10,06:26:00,450,4
FARNHAM - RICHMOND,2026-03-10,06:55:00,450,4
FARNHAM - RICHMOND,2026-03-11,06:26:00,450,4
FARNHAM - RICHMOND,2026-03-11,06:55:00,450,4
FARNHAM - RICHMOND,2026-03-12,06:26:00,450,4
FARNHAM - RICHMOND,2026-03-12,06:55:00,450,4
FARNHAM - RICHMOND,2026-03-13,06:26:00,450,4
FARNHAM - RICHMOND,2026-03-13,06:55:00,450,4
FARNHAM - WOKING,2026-03-08,07:36:00,450,4
GUILDFORD - ALTON,2026-03-14,06:21:00,450,8
GUILDFORD - ALTON,2026-03-14,07:21:00,450,8
GUILDFORD - ALTON,2026-03-14,09:21:00,450,8
GUILDFORD - ALTON,2026-03-14,10:21:00,450,8
GUILDFORD - ALTON,2026-03-14,11:21:00,450,8
GUILDFORD - ALTON,2026-03-14,12:21:00,450,8
GUILDFORD - ALTON,2026-03-14,13:21:00,450,8
GUILDFORD - ALTON,2026-03-14,14:21:00,450,8
GUILDFORD - ALTON,2026-03-14,15:21:00,450,8
GUILDFORD - ALTON,2026-03-14,16:21:00,450,8
GUILDFORD - ALTON,2026-03-14,17:21:00,450,8
GUILDFORD - ALTON,2026-03-14,18:21:00,450,8
GUILDFORD - ALTON,2026-03-14,19:21:00,450,8
GUILDFORD - ALTON,2026-03-14,20:21:00,450,8
GUILDFORD - ALTON,2026-03-14,21:21:00,450,8
GUILDFORD - ALTON,2026-03-14,22:21:00,450,8
GUILDFORD - ALTON,2026-03-14,23:21:00,450,8
GUILDFORD - ALTON,2026-03-14,08:21:00,450,8
GUILDFORD - ASCOT,2026-03-08,07:40:00,450,8
GUILDFORD - ASCOT,2026-03-08,08:40:00,450,8
GUILDFORD - ASCOT,2026-03-08,09:40:00,450,8
GUILDFORD - ASCOT,2026-03-08,10:40:00,450,8
GUILDFORD - ASCOT,2026-03-08,11:40:00,450,8
GUILDFORD - ASCOT,2026-03-08,12:40:00,450,8
GUILDFORD - ASCOT,2026-03-08,13:40:00,450,8
GUILDFORD - ASCOT,2026-03-08,14:40:00,450,8
GUILDFORD - ASCOT,2026-03-08,15:40:00,450,8
GUILDFORD - ASCOT,2026-03-08,16:40:00,450,8
GUILDFORD - ASCOT,2026-03-08,17:40:00,450,8
GUILDFORD - ASCOT,2026-03-08,18:40:00,450,8
GUILDFORD - ASCOT,2026-03-08,19:40:00,450,8
GUILDFORD - ASCOT,2026-03-08,20:40:00,450,8
GUILDFORD - ASCOT,2026-03-08,21:40:00,450,8
GUILDFORD - ASCOT,2026-03-08,22:40:00,450,8
GUILDFORD - FARNHAM,2026-03-09,06:41:00,450,4
GUILDFORD - FARNHAM,2026-03-09,07:11:00,450,4
GUILDFORD - FARNHAM,2026-03-09,07:41:00,450,4
GUILDFORD - FARNHAM,2026-03-09,08:11:00,450,4
GUILDFORD - FARNHAM,2026-03-09,08:41:00,450,4
GUILDFORD - FARNHAM,2026-03-09,09:11:00,450,4
GUILDFORD - FARNHAM,2026-03-09,09:41:00,450,4
GUILDFORD - FARNHAM,2026-03-09,10:11:00,450,4
GUILDFORD - FARNHAM,2026-03-09,10:41:00,450,4
GUILDFORD - FARNHAM,2026-03-09,11:11:00,450,4
GUILDFORD - FARNHAM,2026-03-09,11:41:00,450,4
GUILDFORD - FARNHAM,2026-03-09,12:11:00,450,4
GUILDFORD - FARNHAM,2026-03-09,12:41:00,450,4
GUILDFORD - FARNHAM,2026-03-09,13:11:00,450,4
GUILDFORD - FARNHAM,2026-03-09,13:41:00,450,4
GUILDFORD - FARNHAM,2026-03-09,14:11:00,450,4
GUILDFORD - FARNHAM,2026-03-09,14:41:00,450,4
GUILDFORD - FARNHAM,2026-03-09,15:11:00,450,4
GUILDFORD - FARNHAM,2026-03-09,15:41:00,450,4
GUILDFORD - FARNHAM,2026-03-09,16:11:00,450,4
GUILDFORD - FARNHAM,2026-03-09,16:41:00,450,4
GUILDFORD - FARNHAM,2026-03-09,17:11:00,450,4
GUILDFORD - FARNHAM,2026-03-09,17:41:00,450,4
GUILDFORD - FARNHAM,2026-03-09,18:13:00,450,4
GUILDFORD - FARNHAM,2026-03-09,18:43:00,450,4
GUILDFORD - FARNHAM,2026-03-09,19:13:00,450,4
GUILDFORD - FARNHAM,2026-03-09,19:43:00,450,4
GUILDFORD - FARNHAM,2026-03-09,20:11:00,450,4
GUILDFORD - FARNHAM,2026-03-09,20:41:00,450,4
GUILDFORD - FARNHAM,2026-03-09,21:11:00,450,4
GUILDFORD - FARNHAM,2026-03-09,21:41:00,450,4
GUILDFORD - FARNHAM,2026-03-09,22:11:00,450,4
GUILDFORD - FARNHAM,2026-03-09,22:41:00,450,4
GUILDFORD - FARNHAM,2026-03-09,23:11:00,450,4
GUILDFORD - FARNHAM,2026-03-09,00:13:00,450,4
GUILDFORD - FARNHAM,2026-03-10,06:41:00,450,4
GUILDFORD - FARNHAM,2026-03-10,07:11:00,450,4
GUILDFORD - FARNHAM,2026-03-10,07:41:00,450,4
GUILDFORD - FARNHAM,2026-03-10,08:11:00,450,4
GUILDFORD - FARNHAM,2026-03-10,08:41:00,450,4
GUILDFORD - FARNHAM,2026-03-10,09:11:00,450,4
GUILDFORD - FARNHAM,2026-03-10,09:41:00,450,4
GUILDFORD - FARNHAM,2026-03-10,10:11:00,450,4
GUILDFORD - FARNHAM,2026-03-10,10:41:00,450,4
GUILDFORD - FARNHAM,2026-03-10,11:11:00,450,4
GUILDFORD - FARNHAM,2026-03-10,11:41:00,450,4
GUILDFORD - FARNHAM,2026-03-10,12:11:00,450,4
GUILDFORD - FARNHAM,2026-03-10,12:41:00,450,4
GUILDFORD - FARNHAM,2026-03-10,13:11:00,450,4
GUILDFORD - FARNHAM,2026-03-10,13:41:00,450,4
GUILDFORD - FARNHAM,2026-03-10,14:11:00,450,4
GUILDFORD - FARNHAM,2026-03-10,14:41:00,450,4
GUILDFORD - FARNHAM,2026-03-10,15:11:00,450,4
GUILDFORD - FARNHAM,2026-03-10,15:41:00,450,4
GUILDFORD - FARNHAM,2026-03-10,16:11:00,450,4
GUILDFORD - FARNHAM,2026-03-10,16:41:00,450,4
GUILDFORD - FARNHAM,2026-03-10,17:11:00,450,4
GUILDFORD - FARNHAM,2026-03-10,17:41:00,450,4
GUILDFORD - FARNHAM,2026-03-10,18:13:00,450,4
GUILDFORD - FARNHAM,2026-03-10,18:43:00,450,4
GUILDFORD - FARNHAM,2026-03-10,19:13:00,450,4
GUILDFORD - FARNHAM,2026-03-10,19:43:00,450,4
GUILDFORD - FARNHAM,2026-03-10,20:11:00,450,4
GUILDFORD - FARNHAM,2026-03-10,20:41:00,450,4
GUILDFORD - FARNHAM,2026-03-10,21:11:00,450,4
GUILDFORD - FARNHAM,2026-03-10,21:41:00,450,4
GUILDFORD - FARNHAM,2026-03-10,22:11:00,450,4
GUILDFORD - FARNHAM,2026-03-10,22:41:00,450,4
GUILDFORD - FARNHAM,2026-03-10,23:11:00,450,4
GUILDFORD - FARNHAM,2026-03-10,00:13:00,450,4
GUILDFORD - FARNHAM,2026-03-11,06:41:00,450,4
GUILDFORD - FARNHAM,2026-03-11,07:11:00,450,4
GUILDFORD - FARNHAM,2026-03-11,07:41:00,450,4
GUILDFORD - FARNHAM,2026-03-11,08:11:00,450,4
GUILDFORD - FARNHAM,2026-03-11,08:41:00,450,4
GUILDFORD - FARNHAM,2026-03-11,09:11:00,450,4
GUILDFORD - FARNHAM,2026-03-11,09:41:00,450,4
GUILDFORD - FARNHAM,2026-03-11,10:11:00,450,4
GUILDFORD - FARNHAM,2026-03-11,10:41:00,450,4
GUILDFORD - FARNHAM,2026-03-11,11:11:00,450,4
GUILDFORD - FARNHAM,2026-03-11,11:41:00,450,4
GUILDFORD - FARNHAM,2026-03-11,12:11:00,450,4
GUILDFORD - FARNHAM,2026-03-11,12:41:00,450,4
GUILDFORD - FARNHAM,2026-03-11,13:11:00,450,4
GUILDFORD - FARNHAM,2026-03-11,13:41:00,450,4
GUILDFORD - FARNHAM,2026-03-11,14:11:00,450,4
GUILDFORD - FARNHAM,2026-03-11,14:41:00,450,4
GUILDFORD - FARNHAM,2026-03-11,15:11:00,450,4
GUILDFORD - FARNHAM,2026-03-11,15:41:00,450,4
GUILDFORD - FARNHAM,2026-03-11,16:11:00,450,4
GUILDFORD - FARNHAM,2026-03-11,16:41:00,450,4
GUILDFORD - FARNHAM,2026-03-11,17:11:00,450,4
GUILDFORD - FARNHAM,2026-03-11,17:41:00,450,4
GUILDFORD - FARNHAM,2026-03-11,18:13:00,450,4
GUILDFORD - FARNHAM,2026-03-11,18:43:00,450,4
GUILDFORD - FARNHAM,2026-03-11,19:13:00,450,4
GUILDFORD - FARNHAM,2026-03-11,19:43:00,450,4
GUILDFORD - FARNHAM,2026-03-11,20:11:00,450,4
GUILDFORD - FARNHAM,2026-03-11,20:41:00,450,4
GUILDFORD - FARNHAM,2026-03-11,21:11:00,450,4
GUILDFORD - FARNHAM,2026-03-11,21:41:00,450,4
GUILDFORD - FARNHAM,2026-03-11,22:11:00,450,4
GUILDFORD - FARNHAM,2026-03-11,22:41:00,450,4
GUILDFORD - FARNHAM,2026-03-11,23:11:00,450,4
GUILDFORD - FARNHAM,2026-03-11,00:13:00,450,4
GUILDFORD - FARNHAM,2026-03-12,06:41:00,450,4
GUILDFORD - FARNHAM,2026-03-12,07:11:00,450,4
GUILDFORD - FARNHAM,2026-03-12,07:41:00,450,4
GUILDFORD - FARNHAM,2026-03-12,08:11:00,450,4
GUILDFORD - FARNHAM,2026-03-12,08:41:00,450,4
GUILDFORD - FARNHAM,2026-03-12,09:11:00,450,4
GUILDFORD - FARNHAM,2026-03-12,09:41:00,450,4
GUILDFORD - FARNHAM,2026-03-12,10:11:00,450,4
GUILDFORD - FARNHAM,2026-03-12,10:41:00,450,4
GUILDFORD - FARNHAM,2026-03-12,11:11:00,450,4
GUILDFORD - FARNHAM,2026-03-12,11:41:00,450,4
GUILDFORD - FARNHAM,2026-03-12,12:11:00,450,4
GUILDFORD - FARNHAM,2026-03-12,12:41:00,450,4
GUILDFORD - FARNHAM,2026-03-12,13:11:00,450,4
GUILDFORD - FARNHAM,2026-03-12,13:41:00,450,4
GUILDFORD - FARNHAM,2026-03-12,14:11:00,450,4
GUILDFORD - FARNHAM,2026-03-12,14:41:00,450,4
GUILDFORD - FARNHAM,2026-03-12,15:11:00,450,4
GUILDFORD - FARNHAM,2026-03-12,15:41:00,450,4
GUILDFORD - FARNHAM,2026-03-12,16:11:00,450,4
GUILDFORD - FARNHAM,2026-03-12,16:41:00,450,4
GUILDFORD - FARNHAM,2026-03-12,17:11:00,450,4
GUILDFORD - FARNHAM,2026-03-12,17:41:00,450,4
GUILDFORD - FARNHAM,2026-03-12,18:13:00,450,4
GUILDFORD - FARNHAM,2026-03-12,18:43:00,450,4
GUILDFORD - FARNHAM,2026-03-12,19:13:00,450,4
GUILDFORD - FARNHAM,2026-03-12,19:43:00,450,4
GUILDFORD - FARNHAM,2026-03-12,20:11:00,450,4
GUILDFORD - FARNHAM,2026-03-12,20:41:00,450,4
GUILDFORD - FARNHAM,2026-03-12,21:11:00,450,4
GUILDFORD - FARNHAM,2026-03-12,21:41:00,450,4
GUILDFORD - FARNHAM,2026-03-12,22:11:00,450,4
GUILDFORD - FARNHAM,2026-03-12,22:41:00,450,4
GUILDFORD - FARNHAM,2026-03-12,23:11:00,450,4
GUILDFORD - FARNHAM,2026-03-12,00:13:00,450,4
GUILDFORD - FARNHAM,2026-03-13,06:41:00,450,4
GUILDFORD - FARNHAM,2026-03-13,07:11:00,450,4
GUILDFORD - FARNHAM,2026-03-13,07:41:00,450,4
GUILDFORD - FARNHAM,2026-03-13,08:11:00,450,4
GUILDFORD - FARNHAM,2026-03-13,08:41:00,450,4
GUILDFORD - FARNHAM,2026-03-13,09:11:00,450,4
GUILDFORD - FARNHAM,2026-03-13,09:41:00,450,4
GUILDFORD - FARNHAM,2026-03-13,10:11:00,450,4
GUILDFORD - FARNHAM,2026-03-13,10:41:00,450,4
GUILDFORD - FARNHAM,2026-03-13,11:11:00,450,4
GUILDFORD - FARNHAM,2026-03-13,11:41:00,450,4
GUILDFORD - FARNHAM,2026-03-13,12:11:00,450,4
GUILDFORD - FARNHAM,2026-03-13,12:41:00,450,4
GUILDFORD - FARNHAM,2026-03-13,13:11:00,450,4
GUILDFORD - FARNHAM,2026-03-13,13:41:00,450,4
GUILDFORD - FARNHAM,2026-03-13,14:11:00,450,4
GUILDFORD - FARNHAM,2026-03-13,14:41:00,450,4
GUILDFORD - FARNHAM,2026-03-13,15:11:00,450,4
GUILDFORD - FARNHAM,2026-03-13,15:41:00,450,4
GUILDFORD - FARNHAM,2026-03-13,16:11:00,450,4
GUILDFORD - FARNHAM,2026-03-13,16:41:00,450,4
GUILDFORD - FARNHAM,2026-03-13,17:11:00,450,4
GUILDFORD - FARNHAM,2026-03-13,17:41:00,450,4
GUILDFORD - FARNHAM,2026-03-13,18:13:00,450,4
GUILDFORD - FARNHAM,2026-03-13,18:43:00,450,4
GUILDFORD - FARNHAM,2026-03-13,19:13:00,450,4
GUILDFORD - FARNHAM,2026-03-13,19:43:00,450,4
GUILDFORD - FARNHAM,2026-03-13,20:11:00,450,4
GUILDFORD - FARNHAM,2026-03-13,20:41:00,450,4
GUILDFORD - FARNHAM,2026-03-13,21:11:00,450,4
GUILDFORD - FARNHAM,2026-03-13,21:41:00,450,4
GUILDFORD - FARNHAM,2026-03-13,22:11:00,450,4
GUILDFORD - FARNHAM,2026-03-13,22:41:00,450,4
GUILDFORD - FARNHAM,2026-03-13,23:11:00,450,4
GUILDFORD - FARNHAM,2026-03-13,00:13:00,450,4
GUILDFORD - FARNHAM,2026-03-14,06:41:00,450,4
GUILDFORD - FARNHAM,2026-03-14,07:11:00,450,4
GUILDFORD - FARNHAM,2026-03-14,07:41:00,450,4
GUILDFORD - FARNHAM,2026-03-14,08:11:00,450,4
GUILDFORD - FARNHAM,2026-03-14,08:41:00,450,4
GUILDFORD - FARNHAM,2026-03-14,09:11:00,450,4
GUILDFORD - FARNHAM,2026-03-14,09:41:00,450,4
GUILDFORD - FARNHAM,2026-03-14,10:11:00,450,4
GUILDFORD - FARNHAM,2026-03-14,10:41:00,450,4
GUILDFORD - FARNHAM,2026-03-14,11:11:00,450,4
GUILDFORD - FARNHAM,2026-03-14,11:41:00,450,4
GUILDFORD - FARNHAM,2026-03-14,12:11:00,450,4
GUILDFORD - FARNHAM,2026-03-14,12:41:00,450,4
GUILDFORD - FARNHAM,2026-03-14,13:11:00,450,4
GUILDFORD - FARNHAM,2026-03-14,13:41:00,450,4
GUILDFORD - FARNHAM,2026-03-14,14:11:00,450,4
GUILDFORD - FARNHAM,2026-03-14,14:41:00,450,4
GUILDFORD - FARNHAM,2026-03-14,15:11:00,450,4
GUILDFORD - FARNHAM,2026-03-14,15:41:00,450,4
GUILDFORD - FARNHAM,2026-03-14,16:11:00,450,4
GUILDFORD - FARNHAM,2026-03-14,16:41:00,450,4
GUILDFORD - FARNHAM,2026-03-14,17:11:00,450,4
GUILDFORD - FARNHAM,2026-03-14,17:41:00,450,4
GUILDFORD - FARNHAM,2026-03-14,18:11:00,450,4
GUILDFORD - FARNHAM,2026-03-14,18:41:00,450,4
GUILDFORD - FARNHAM,2026-03-14,19:11:00,450,4
GUILDFORD - FARNHAM,2026-03-14,19:41:00,450,4
GUILDFORD - FARNHAM,2026-03-14,20:11:00,450,4
GUILDFORD - FARNHAM,2026-03-14,20:41:00,450,4
GUILDFORD - FARNHAM,2026-03-14,21:11:00,450,4
GUILDFORD - FARNHAM,2026-03-14,21:41:00,450,4
GUILDFORD - FARNHAM,2026-03-14,22:11:00,450,4
GUILDFORD - FARNHAM,2026-03-14,22:41:00,450,4
GUILDFORD - FARNHAM,2026-03-14,23:11:00,450,4
GUILDFORD - FARNHAM,2026-03-14,23:58:00,450,4
SURBITON - ALTON,2026-03-09,07:50:00,450,4
SURBITON - ALTON,2026-03-09,11:50:00,450,4
SURBITON - ALTON,2026-03-09,12:50:00,450,4
SURBITON - ALTON,2026-03-09,17:20:00,450,4
SURBITON - ALTON,2026-03-09,19:47:00,450,4
SURBITON - ALTON,2026-03-09,23:50:00,450,4
SURBITON - ALTON,2026-03-09,08:20:00,450,4
SURBITON - ALTON,2026-03-09,08:50:00,450,4
SURBITON - ALTON,2026-03-09,09:50:00,450,4
SURBITON - ALTON,2026-03-09,10:50:00,450,4
SURBITON - ALTON,2026-03-09,13:50:00,450,4
SURBITON - ALTON,2026-03-09,14:50:00,450,4
SURBITON - ALTON,2026-03-09,15:50:00,450,4
SURBITON - ALTON,2026-03-09,16:50:00,450,4
SURBITON - ALTON,2026-03-09,20:20:00,450,4
SURBITON - ALTON,2026-03-09,21:20:00,450,4
SURBITON - ALTON,2026-03-09,22:20:00,450,4
SURBITON - ALTON,2026-03-09,23:20:00,450,4
SURBITON - ALTON,2026-03-09,00:22:00,450,4
SURBITON - ALTON,2026-03-10,07:50:00,450,4
SURBITON - ALTON,2026-03-10,11:50:00,450,4
SURBITON - ALTON,2026-03-10,12:50:00,450,4
SURBITON - ALTON,2026-03-10,17:20:00,450,4
SURBITON - ALTON,2026-03-10,19:47:00,450,4
SURBITON - ALTON,2026-03-10,23:50:00,450,4
SURBITON - ALTON,2026-03-10,08:20:00,450,4
SURBITON - ALTON,2026-03-10,08:50:00,450,4
SURBITON - ALTON,2026-03-10,09:50:00,450,4
SURBITON - ALTON,2026-03-10,10:50:00,450,4
SURBITON - ALTON,2026-03-10,13:50:00,450,4
SURBITON - ALTON,2026-03-10,14:50:00,450,4
SURBITON - ALTON,2026-03-10,15:50:00,450,4
SURBITON - ALTON,2026-03-10,16:50:00,450,4
SURBITON - ALTON,2026-03-10,20:20:00,450,4
SURBITON - ALTON,2026-03-10,21:20:00,450,4
SURBITON - ALTON,2026-03-10,22:20:00,450,4
SURBITON - ALTON,2026-03-10,23:20:00,450,4
SURBITON - ALTON,2026-03-10,00:22:00,450,4
SURBITON - ALTON,2026-03-11,07:50:00,450,4
SURBITON - ALTON,2026-03-11,11:50:00,450,4
SURBITON - ALTON,2026-03-11,12:50:00,450,4
SURBITON - ALTON,2026-03-11,17:20:00,450,4
SURBITON - ALTON,2026-03-11,19:47:00,450,4
SURBITON - ALTON,2026-03-11,23:50:00,450,4
SURBITON - ALTON,2026-03-11,08:20:00,450,4
SURBITON - ALTON,2026-03-11,08:50:00,450,4
SURBITON - ALTON,2026-03-11,09:50:00,450,4
SURBITON - ALTON,2026-03-11,10:50:00,450,4
SURBITON - ALTON,2026-03-11,13:50:00,450,4
SURBITON - ALTON,2026-03-11,14:50:00,450,4
SURBITON - ALTON,2026-03-11,15:50:00,450,4
SURBITON - ALTON,2026-03-11,16:50:00,450,4
SURBITON - ALTON,2026-03-11,20:20:00,450,4
SURBITON - ALTON,2026-03-11,21:20:00,450,4
SURBITON - ALTON,2026-03-11,22:20:00,450,4
SURBITON - ALTON,2026-03-11,23:20:00,450,4
SURBITON - ALTON,2026-03-11,00:22:00,450,4
SURBITON - ALTON,2026-03-12,07:50:00,450,4
SURBITON - ALTON,2026-03-12,11:50:00,450,4
SURBITON - ALTON,2026-03-12,12:50:00,450,4
SURBITON - ALTON,2026-03-12,17:20:00,450,4
SURBITON - ALTON,2026-03-12,19:47:00,450,4
SURBITON - ALTON,2026-03-12,23:50:00,450,4
SURBITON - ALTON,2026-03-12,08:20:00,450,4
SURBITON - ALTON,2026-03-12,08:50:00,450,4
SURBITON - ALTON,2026-03-12,09:50:00,450,4
SURBITON - ALTON,2026-03-12,10:50:00,450,4
SURBITON - ALTON,2026-03-12,13:50:00,450,4
SURBITON - ALTON,2026-03-12,14:50:00,450,4
SURBITON - ALTON,2026-03-12,15:50:00,450,4
SURBITON - ALTON,2026-03-12,16:50:00,450,4
SURBITON - ALTON,2026-03-12,20:20:00,450,4
SURBITON - ALTON,2026-03-12,21:20:00,450,4
SURBITON - ALTON,2026-03-12,22:20:00,450,4
SURBITON - ALTON,2026-03-12,23:20:00,450,4
