route_variant,date,departure_time,train_class,number_of_coaches
SOUTHAMPTON CENTRAL - WOKING,2026-03-13,05:51:00,,
SURBITON - SOUTHAMPTON CENTRAL (2),2026-03-13,17:10:00,,
WOKING - SOUTHAMPTON CENTRAL,2026-03-13,18:04:00,,
BASINGSTOKE - SURBITON,2026-03-13,05:10:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,20:08:00,,
BASINGSTOKE - SURBITON,2026-03-13,06:06:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,09:38:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,11:08:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,09:40:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,10:40:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,13:08:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,13:38:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,14:08:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,15:38:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,16:38:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,15:40:00,,
WOKING - BASINGSTOKE,2026-03-13,18:34:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,16:40:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,17:40:00,,
BASINGSTOKE - WOKING (2),2026-03-13,06:55:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-13,06:39:00,,
SURBITON - PORTSMOUTH HARBOUR,2026-03-13,07:39:00,,
,2026-03-13,11:19:00,,
,2026-03-13,14:22:00,,
,2026-03-13,16:30:00,,
WOKING - PORTSMOUTH HARBOUR,2026-03-13,08:50:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-13,07:55:00,,
WOKING - PORTSMOUTH HARBOUR,2026-03-13,09:50:00,,
PORTSMOUTH HARBOUR - WOKING (2),2026-03-13,08:26:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-13,12:23:00,,
WOKING - PORTSMOUTH HARBOUR,2026-03-13,14:50:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-13,13:28:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-13,14:24:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-13,15:23:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-13,16:23:00,,
WOKING - PORTSMOUTH HARBOUR (2),2026-03-13,18:50:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-13,17:23:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-13,18:23:00,,
WOKING - PORTSMOUTH HARBOUR (2),2026-03-13,20:50:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-13,20:23:00,,
SOUTHAMPTON CENTRAL - SURBITON,2026-03-13,08:42:00,,
WOKING - BOURNEMOUTH,2026-03-13,00:20:00,,
SOUTHAMPTON CENTRAL - WEYBRIDGE,2026-03-13,07:46:00,,
WOKING - BASINGSTOKE,2026-03-13,19:04:00,,
WOKING - BASINGSTOKE,2026-03-13,19:28:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,20:38:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,09:08:00,,
BASINGSTOKE - WOKING,2026-03-13,07:10:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,10:08:00,,
BASINGSTOKE - WOKING,2026-03-13,08:12:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,10:38:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,09:11:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,11:38:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,12:08:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,10:10:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,12:38:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,11:10:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,11:40:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,12:10:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,14:38:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,12:40:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,15:08:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,13:10:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,13:40:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,14:10:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,14:40:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,15:10:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,17:40:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,16:10:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,17:10:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,18:10:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,18:40:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,19:10:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,21:38:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,19:40:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,20:41:00,,
BASINGSTOKE - WEYBRIDGE,2026-03-13,07:22:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,08:09:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,08:38:00,,
PORTSMOUTH HARBOUR - WOKING (5),2026-03-13,06:40:00,,
SURBITON - PORTSMOUTH HARBOUR (2),2026-03-13,16:08:00,,
PORTSMOUTH HARBOUR - SURBITON,2026-03-13,21:40:00,,
PORTSMOUTH HARBOUR - SURBITON (2),2026-03-13,22:40:00,,
,2026-03-13,11:02:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,22:38:00,,
,2026-03-13,12:53:00,,
WOKING - PORTSMOUTH HARBOUR,2026-03-13,15:50:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-13,19:23:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,23:38:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,00:16:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,00:39:00,,
BASINGSTOKE - SURBITON,2026-03-13,23:10:00,,
WEYMOUTH - WOKING,2026-03-13,00:01:00,,
WOKING - PORTSMOUTH HARBOUR,2026-03-14,08:50:00,,
PORTSMOUTH HARBOUR - WOKING (2),2026-03-14,07:26:00,,
WOKING - PORTSMOUTH HARBOUR,2026-03-14,09:50:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-14,08:24:00,,
WOKING - PORTSMOUTH HARBOUR,2026-03-14,10:50:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-14,09:23:00,,
WOKING - PORTSMOUTH HARBOUR,2026-03-14,11:50:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-14,10:23:00,,
WOKING - PORTSMOUTH HARBOUR,2026-03-14,12:50:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-14,11:23:00,,
WOKING - PORTSMOUTH HARBOUR,2026-03-14,13:50:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-14,12:23:00,,
WOKING - PORTSMOUTH HARBOUR,2026-03-14,14:50:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-14,13:23:00,,
WOKING - PORTSMOUTH HARBOUR,2026-03-14,15:50:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-14,14:23:00,,
WOKING - PORTSMOUTH HARBOUR,2026-03-14,16:50:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-14,15:23:00,,
WOKING - PORTSMOUTH HARBOUR,2026-03-14,17:50:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-14,16:23:00,,
WOKING - PORTSMOUTH HARBOUR,2026-03-14,18:50:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-14,17:23:00,,
WOKING - PORTSMOUTH HARBOUR,2026-03-14,19:50:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-14,18:23:00,,
WOKING - PORTSMOUTH HARBOUR,2026-03-14,20:50:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-14,19:23:00,,
WOKING - SOUTHAMPTON CENTRAL (2),2026-03-14,00:20:00,,
POOLE - SURBITON,2026-03-14,00:01:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,09:08:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,07:10:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,09:38:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,07:40:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,10:08:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,08:10:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,10:38:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,08:40:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,11:08:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,09:10:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,11:38:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,09:40:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,12:08:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,10:10:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,12:38:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,10:40:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,13:08:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,11:10:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,13:38:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,11:40:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,14:08:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,12:10:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,14:38:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,12:40:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,15:08:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,13:10:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,15:38:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,13:40:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,16:08:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,14:10:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,16:39:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,14:40:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,17:08:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,15:10:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,17:38:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,15:40:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,18:08:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,16:10:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,18:38:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,16:40:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,19:08:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,17:10:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,19:38:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,17:40:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,20:08:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,18:10:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,20:38:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,18:40:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,21:08:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,19:10:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,19:40:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,20:10:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,20:40:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,23:08:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,21:10:00,,
SURBITON - BASINGSTOKE (3),2026-03-14,00:16:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,22:10:00,,
SURBITON - BASINGSTOKE (3),2026-03-14,00:38:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,08:08:00,,
FARNBOROUGH (MAIN) - PORTSMOUTH HARBOUR,2026-03-14,06:41:00,,
PORTSMOUTH HARBOUR - FARNBOROUGH (MAIN),2026-03-14,21:40:00,,
PORTSMOUTH HARBOUR - FARNBOROUGH (MAIN),2026-03-14,22:40:00,,
,2026-03-14,11:56:00,,
SURBITON - SOUTHAMPTON CENTRAL,2026-03-14,01:58:00,,
WOKING - PORTSMOUTH HARBOUR,2026-03-14,21:50:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-14,20:26:00,,
WOKING - PORTSMOUTH HARBOUR (2),2026-03-14,22:50:00,,
SOUTHAMPTON CENTRAL - FARNBOROUGH (MAIN),2026-03-14,06:10:00,,
SOUTHAMPTON CENTRAL - FARNBOROUGH (MAIN) (2),2026-03-14,06:40:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,05:10:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,21:38:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,22:08:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,22:38:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,23:38:00,,
SURBITON - BASINGSTOKE (3),2026-03-14,01:12:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,23:10:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,08:38:00,,
FARNBOROUGH (MAIN) - PORTSMOUTH HARBOUR,2026-03-14,07:40:00,,
BASINGSTOKE - FARNBOROUGH (MAIN),2026-03-14,23:40:00,,
SOUTHAMPTON CENTRAL - FARNBOROUGH (MAIN) (3),2026-03-14,00:09:00,,
