route_variant,date,departure_time,train_class,number_of_coaches
ALDERSHOT - ASCOT,2026-03-14,16:40:00,,
ASCOT - ALDERSHOT,2026-03-14,18:43:00,,
ALDERSHOT - ASCOT,2026-03-14,17:10:00,,
ASCOT - ALDERSHOT,2026-03-14,19:13:00,,
ALDERSHOT - ASCOT,2026-03-14,17:40:00,,
ASCOT - ALDERSHOT,2026-03-14,19:43:00,,
ALDERSHOT - ASCOT,2026-03-14,18:10:00,,
ASCOT - ALDERSHOT,2026-03-14,20:13:00,,
ALDERSHOT - ASCOT,2026-03-14,18:40:00,,
ASCOT - ALDERSHOT,2026-03-14,20:43:00,,
ALDERSHOT - ASCOT,2026-03-14,19:10:00,,
ASCOT - ALDERSHOT,2026-03-14,21:13:00,,
ALDERSHOT - ASCOT,2026-03-14,19:40:00,,
ASCOT - ALDERSHOT,2026-03-14,21:43:00,,
ALDERSHOT - ASCOT,2026-03-14,20:10:00,,
ASCOT - ALDERSHOT,2026-03-14,22:13:00,,
ALDERSHOT - ASCOT,2026-03-14,20:40:00,,
ASCOT - ALDERSHOT,2026-03-14,22:43:00,,
ALDERSHOT - ASCOT,2026-03-14,21:10:00,,
ASCOT - ALDERSHOT,2026-03-14,23:13:00,,
ALDERSHOT - ASCOT,2026-03-14,21:40:00,,
ASCOT - FARNHAM,2026-03-14,23:43:00,,
ALDERSHOT - ASCOT,2026-03-14,22:10:00,,
ASCOT - ALDERSHOT,2026-03-14,00:13:00,,
ALDERSHOT - ASCOT,2026-03-14,22:40:00,,
ASCOT - FARNHAM,2026-03-14,01:02:00,,
ALDERSHOT - ASCOT,2026-03-14,23:10:00,,
ALDERSHOT - ASCOT,2026-03-14,23:40:00,,
