Date,Day,Total Units,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,0:00
01/03/2026,Sunday,21597.124680576002,93.2376112,408.18142666666665,57.84654506666668,274.8769706666667,204.66625024,261.8932548266667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.98578346666667,394.5526101333333,342.1035690666667,178.68081066666667,557.9753685333334,178.6808106666667,574.3388288000002,373.1368304,477.02344373333335,178.68081066666667,557.9753685333334,178.68081066666667,557.9753685333334,587.4011264000001,557.9753685333334,587.4011264000001,557.9753685333334,587.4011264000001,557.9753685333334,973.0383509333333,813.0048789333334,973.0383509333333,813.0048789333334,973.0383509333333,813.0048789333334,973.0383509333333,813.0048789333334,973.0383509333333,813.0048789333334,973.0383509333333,689.0119872000001,551.2057749333335,919.0304608426668
02/03/2026,Monday,42588.225195733336,170.31359146666668,379.7563152,195.22033312000002,88.43564714666668,0.0,0.0,171.79810666666668,0.0,0.0,0.0,148.39764715402302,656.16658994023,859.2565565057472,921.0053890844445,991.4778237155556,1184.9629589333335,627.5598271999999,1278.9710671999999,1194.71492704,1544.3062161066662,1435.9082355199998,968.3136520533335,1565.8145409863291,1154.0401725272575,1154.0055608330802,921.9411210666667,1148.1896384000001,1203.2156842666666,1316.1375691487183,1138.6887647179485,1338.8187818666665,1176.3617314133332,1231.4029704533332,1472.4185111141244,1473.7518444474576,1481.763714314124,1765.349817057627,1344.8206080000002,1251.8463317333333,1336.8087381333335,897.06448,1016.7743607466668,1118.113370453333,654.1284096,931.6720469333333,323.49808128,914.6360311466668,440.39743104
03/03/2026,Tuesday,42682.00964800001,170.31359146666668,473.54076746666664,195.22033312000002,88.43564714666668,0.0,0.0,171.79810666666668,0.0,0.0,0.0,148.39764715402302,656.16658994023,859.2565565057472,921.0053890844445,991.4778237155556,1184.9629589333335,627.5598271999999,1278.9710671999999,1194.71492704,1544.3062161066662,1435.9082355199998,968.3136520533335,1565.8145409863291,1154.0401725272575,1154.0055608330802,921.9411210666667,1148.1896384000001,1203.2156842666666,1316.1375691487183,1138.6887647179485,1338.8187818666665,1176.3617314133332,1231.4029704533332,1472.4185111141244,1473.7518444474576,1481.763714314124,1765.349817057627,1344.8206080000002,1251.8463317333333,1336.8087381333335,897.06448,1016.7743607466668,1118.113370453333,654.1284096,931.6720469333333,323.49808128,914.6360311466668,440.39743104
04/03/2026,Wednesday,42507.2998336,170.31359146666668,473.54076746666664,195.22033312000002,88.43564714666668,0.0,0.0,171.79810666666668,0.0,0.0,0.0,148.39764715402302,656.16658994023,859.2565565057472,921.0053890844445,991.4778237155556,1184.9629589333335,627.5598271999999,1278.9710671999999,1194.71492704,1544.3062161066662,1435.9082355199998,968.3136520533335,1565.8145409863291,1154.0401725272575,1154.0055608330802,921.9411210666667,1148.1896384000001,1084.8652490666666,1259.7781899487181,1138.6887647179485,1338.8187818666665,1176.3617314133332,1231.4029704533332,1472.4185111141244,1473.7518444474576,1481.763714314124,1765.349817057627,1344.8206080000002,1251.8463317333333,1336.8087381333335,897.06448,1016.7743607466668,1118.113370453333,654.1284096,931.6720469333333,323.49808128,914.6360311466668,440.39743104
05/03/2026,Thursday,42507.2998336,170.31359146666668,473.54076746666664,195.22033312000002,88.43564714666668,0.0,0.0,171.79810666666668,0.0,0.0,0.0,148.39764715402302,656.16658994023,859.2565565057472,921.0053890844445,991.4778237155556,1184.9629589333335,627.5598271999999,1278.9710671999999,1194.71492704,1544.3062161066662,1435.9082355199998,968.3136520533335,1565.8145409863291,1154.0401725272575,1154.0055608330802,921.9411210666667,1148.1896384000001,1084.8652490666666,1259.7781899487181,1138.6887647179485,1338.8187818666665,1176.3617314133332,1231.4029704533332,1472.4185111141244,1473.7518444474576,1481.763714314124,1765.349817057627,1344.8206080000002,1251.8463317333333,1336.8087381333335,897.06448,1016.7743607466668,1118.113370453333,654.1284096,931.6720469333333,323.49808128,914.6360311466668,440.39743104
06/03/2026,Friday,42956.219952,170.31359146666668,473.54076746666664,283.6559802666667,0.0,0.0,0.0,171.79810666666668,0.0,0.0,0.0,148.39764715402302,656.16658994023,859.2565565057472,921.0053890844445,991.4778237155556,1184.9629589333335,627.5598271999999,1278.9710671999999,1194.71492704,1544.3062161066662,1435.9082355199998,968.3136520533335,1565.8145409863291,1154.0401725272575,1154.0055608330802,921.9411210666667,1148.1896384000001,1203.2156842666666,1316.1375691487183,1138.6887647179485,1338.8187818666665,1176.3617314133332,1231.4029704533332,1472.4185111141244,1473.7518444474576,1481.763714314124,1765.349817057627,1344.8206080000002,1251.8463317333333,1336.8087381333335,897.06448,1016.7743607466668,1118.113370453333,654.1284096,931.6720469333333,323.49808128,1029.25896448,599.9848017066669
07/03/2026,Saturday,40233.052257066665,164.8591616,421.23198560000003,341.5025253333333,274.8769706666667,507.4499295999999,130.90768213333337,0.0,0.0,0.0,0.0,114.62293333333335,159.5873706666667,38.9241344,334.5406161066667,683.07849216,680.0128503466667,862.5187507200002,986.2467916800001,1419.5179101866665,1176.3617314133332,1231.4029704533332,1203.2156842666668,1161.5654176,1040.2915562666665,1202.2127168000004,1074.1321546666666,1161.2590336000003,1203.2156842666666,1204.5490176000003,1203.2156842666666,1204.5490176000003,1203.2156842666666,1204.5490176000003,1203.2156842666666,1204.5490176000003,1203.2156842666666,1204.5490176000003,1203.2156842666666,1204.5490176000003,1203.2156842666666,1204.5490176000003,1203.2156842666666,1204.5490176000003,932.8850534400002,967.0562585600002,772.9915904000002,1027.65677312,900.0255970133335
08/03/2026,Sunday,21597.124680576002,93.2376112,408.18142666666665,57.84654506666668,274.8769706666667,204.66625024,261.8932548266667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.98578346666667,394.5526101333333,342.1035690666667,178.68081066666667,557.9753685333334,178.6808106666667,574.3388288000002,373.1368304,477.02344373333335,178.68081066666667,557.9753685333334,178.68081066666667,557.9753685333334,587.4011264000001,557.9753685333334,587.4011264000001,557.9753685333334,587.4011264000001,557.9753685333334,973.0383509333333,813.0048789333334,973.0383509333333,813.0048789333334,973.0383509333333,813.0048789333334,973.0383509333333,813.0048789333334,973.0383509333333,813.0048789333334,973.0383509333333,689.0119872000001,551.2057749333335,919.0304608426668
09/03/2026,Monday,42588.225195733336,170.31359146666668,379.7563152,195.22033312000002,88.43564714666668,0.0,0.0,171.79810666666668,0.0,0.0,0.0,148.39764715402302,656.16658994023,859.2565565057472,921.0053890844445,991.4778237155556,1184.9629589333335,627.5598271999999,1278.9710671999999,1194.71492704,1544.3062161066662,1435.9082355199998,968.3136520533335,1565.8145409863291,1154.0401725272575,1154.0055608330802,921.9411210666667,1148.1896384000001,1203.2156842666666,1316.1375691487183,1138.6887647179485,1338.8187818666665,1176.3617314133332,1231.4029704533332,1472.4185111141244,1473.7518444474576,1481.763714314124,1765.349817057627,1344.8206080000002,1251.8463317333333,1336.8087381333335,897.06448,1016.7743607466668,1118.113370453333,654.1284096,931.6720469333333,323.49808128,914.6360311466668,440.39743104
10/03/2026,Tuesday,42682.00964800001,170.31359146666668,473.54076746666664,195.22033312000002,88.43564714666668,0.0,0.0,171.79810666666668,0.0,0.0,0.0,148.39764715402302,656.16658994023,859.2565565057472,921.0053890844445,991.4778237155556,1184.9629589333335,627.5598271999999,1278.9710671999999,1194.71492704,1544.3062161066662,1435.9082355199998,968.3136520533335,1565.8145409863291,1154.0401725272575,1154.0055608330802,921.9411210666667,1148.1896384000001,1203.2156842666666,1316.1375691487183,1138.6887647179485,1338.8187818666665,1176.3617314133332,1231.4029704533332,1472.4185111141244,1473.7518444474576,1481.763714314124,1765.349817057627,1344.8206080000002,1251.8463317333333,1336.8087381333335,897.06448,1016.7743607466668,1118.113370453333,654.1284096,931.6720469333333,323.49808128,914.6360311466668,440.39743104
