route_variant,train_uid,origin_departure,stop_type,date,departure_time,train_class,number_of_coaches
BALHAM - DORKING,P26581,611,stop,2026-04-08,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-07,06:43:00,377,4
BALHAM - DORKING,X01848,611,stop,2026-04-06,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-06,06:43:00,377,4
BALHAM - DORKING,P26582,611,stop,2026-04-11,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-27,06:43:00,377,4
BALHAM - DORKING,P26582,611,stop,2026-04-25,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-24,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-28,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-17,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-15,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-02,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-16,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-14,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-01,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-30,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-03,06:43:00,377,4
BALHAM - DORKING,X96949,611,stop,2026-04-03,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-29,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-13,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-23,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-09,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-20,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-21,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-10,06:43:00,377,4
BALHAM - DORKING,P26582,611,stop,2026-04-04,06:43:00,377,4
BALHAM - DORKING,P26581,611,stop,2026-04-22,06:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-20,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-02,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-29,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-08,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-14,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-15,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-06,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-10,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-22,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-27,07:43:00,377,4
BALHAM - DORKING,P26591,711,stop,2026-04-04,07:43:00,377,4
BALHAM - DORKING,X01851,711,stop,2026-04-06,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-28,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-09,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-17,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-23,07:43:00,377,4
BALHAM - DORKING,P26591,711,stop,2026-04-11,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-03,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-16,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-01,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-24,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-21,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-13,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-07,07:43:00,377,4
BALHAM - DORKING,P26591,711,stop,2026-04-25,07:43:00,377,4
BALHAM - DORKING,X96853,711,stop,2026-04-03,07:43:00,377,4
BALHAM - DORKING,P26590,711,stop,2026-04-30,07:43:00,377,4
BALHAM - DORKING,P26600,811,stop,2026-04-11,08:43:00,377,4
BALHAM - DORKING,P26600,811,stop,2026-04-25,08:43:00,377,4
BALHAM - DORKING,X01854,811,stop,2026-04-06,08:43:00,377,4
BALHAM - DORKING,X96769,811,stop,2026-04-03,08:43:00,377,4
BALHAM - DORKING,P26600,811,stop,2026-04-04,08:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-27,09:43:00,377,4
BALHAM - DORKING,P26611,911,stop,2026-04-25,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-17,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-10,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-01,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-21,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-13,09:43:00,377,4
BALHAM - DORKING,X00927,911,stop,2026-04-06,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-06,09:43:00,377,4
BALHAM - DORKING,X96688,911,stop,2026-04-03,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-24,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-03,09:43:00,377,4
BALHAM - DORKING,P26611,911,stop,2026-04-11,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-23,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-15,09:43:00,377,4
BALHAM - DORKING,P26611,911,stop,2026-04-04,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-02,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-07,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-20,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-29,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-14,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-16,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-28,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-09,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-22,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-08,09:43:00,377,4
BALHAM - DORKING,P26610,911,stop,2026-04-30,09:43:00,377,4
BALHAM - DORKING,P26623,1011,stop,2026-04-11,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-16,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-27,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-24,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-08,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-28,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-29,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-07,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-17,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-15,10:43:00,377,4
BALHAM - DORKING,P26623,1011,stop,2026-04-25,10:43:00,377,4
BALHAM - DORKING,P26623,1011,stop,2026-04-04,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-23,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-09,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-13,10:43:00,377,4
BALHAM - DORKING,X96606,1011,stop,2026-04-03,10:43:00,377,4
BALHAM - DORKING,X00931,1011,stop,2026-04-06,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-06,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-22,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-03,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-02,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-14,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-21,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-01,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-30,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-20,10:43:00,377,4
BALHAM - DORKING,P26622,1011,stop,2026-04-10,10:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-14,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-24,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-20,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-30,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-09,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-21,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-02,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-10,11:43:00,377,4
BALHAM - DORKING,P26635,1111,stop,2026-04-25,11:43:00,377,4
BALHAM - DORKING,P26635,1111,stop,2026-04-11,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-27,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-08,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-28,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-15,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-22,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-06,11:43:00,377,4
BALHAM - DORKING,X00935,1111,stop,2026-04-06,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-23,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-16,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-07,11:43:00,377,4
BALHAM - DORKING,X96525,1111,stop,2026-04-03,11:43:00,377,4
BALHAM - DORKING,P26635,1111,stop,2026-04-04,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-03,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-01,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-17,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-29,11:43:00,377,4
BALHAM - DORKING,P26634,1111,stop,2026-04-13,11:43:00,377,4
BALHAM - DORKING,P26647,1211,stop,2026-04-04,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-16,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-09,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-28,12:43:00,377,4
BALHAM - DORKING,X00939,1211,stop,2026-04-06,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-02,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-21,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-24,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-10,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-06,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-13,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-15,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-23,12:43:00,377,4
BALHAM - DORKING,P26647,1211,stop,2026-04-11,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-08,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-20,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-22,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-03,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-01,12:43:00,377,4
BALHAM - DORKING,X96445,1211,stop,2026-04-03,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-27,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-07,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-14,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-17,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-30,12:43:00,377,4
BALHAM - DORKING,P26647,1211,stop,2026-04-25,12:43:00,377,4
BALHAM - DORKING,P26646,1211,stop,2026-04-29,12:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-14,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-07,13:43:00,377,4
BALHAM - DORKING,X96366,1311,stop,2026-04-03,13:43:00,377,4
BALHAM - DORKING,P26659,1311,stop,2026-04-25,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-03,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-22,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-10,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-13,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-21,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-29,13:43:00,377,4
BALHAM - DORKING,X00943,1311,stop,2026-04-06,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-27,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-06,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-02,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-17,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-30,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-20,13:43:00,377,4
BALHAM - DORKING,P26659,1311,stop,2026-04-04,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-08,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-15,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-01,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-24,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-09,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-23,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-16,13:43:00,377,4
BALHAM - DORKING,P26659,1311,stop,2026-04-11,13:43:00,377,4
BALHAM - DORKING,P26658,1311,stop,2026-04-28,13:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-09,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-28,14:43:00,377,4
BALHAM - DORKING,P26671,1411,stop,2026-04-25,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-29,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-20,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-13,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-14,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-22,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-16,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-17,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-15,14:43:00,377,4
BALHAM - DORKING,P26671,1411,stop,2026-04-04,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-10,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-21,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-24,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-03,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-07,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-02,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-30,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-08,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-23,14:43:00,377,4
BALHAM - DORKING,P26671,1411,stop,2026-04-11,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-01,14:43:00,377,4
BALHAM - DORKING,X00947,1411,stop,2026-04-06,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-06,14:43:00,377,4
BALHAM - DORKING,P26670,1411,stop,2026-04-27,14:43:00,377,4
BALHAM - DORKING,X96289,1411,stop,2026-04-03,14:43:00,377,4
BALHAM - DORKING,P26683,1511,stop,2026-04-04,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-01,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-09,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-17,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-24,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-21,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-07,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-29,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-23,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-13,15:43:00,377,4
BALHAM - DORKING,P26683,1511,stop,2026-04-11,15:43:00,377,4
BALHAM - DORKING,X96209,1511,stop,2026-04-03,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-15,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-10,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-03,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-22,15:43:00,377,4
BALHAM - DORKING,P26683,1511,stop,2026-04-25,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-28,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-16,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-02,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-20,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-14,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-08,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-27,15:43:00,377,4
BALHAM - DORKING,X00951,1511,stop,2026-04-06,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-06,15:43:00,377,4
BALHAM - DORKING,P26682,1511,stop,2026-04-30,15:43:00,377,4
BALHAM - DORKING,P26695,1611,stop,2026-04-04,16:43:00,377,4
BALHAM - DORKING,P26695,1611,stop,2026-04-11,16:43:00,377,4
BALHAM - DORKING,X00955,1611,stop,2026-04-06,16:43:00,377,4
BALHAM - DORKING,X96128,1611,stop,2026-04-03,16:43:00,377,4
BALHAM - DORKING,P26695,1611,stop,2026-04-25,16:43:00,377,4
BALHAM - DORKING,P26707,1711,stop,2026-04-11,17:43:00,377,4
BALHAM - DORKING,X96047,1711,stop,2026-04-03,17:43:00,377,4
BALHAM - DORKING,P26707,1711,stop,2026-04-04,17:43:00,377,4
BALHAM - DORKING,P26707,1711,stop,2026-04-25,17:43:00,377,4
BALHAM - DORKING,X00959,1711,stop,2026-04-06,17:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-08,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-09,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-07,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-10,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-30,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-27,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-03,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-17,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-14,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-23,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-13,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-21,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-02,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-29,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-22,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-15,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-24,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-01,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-20,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-16,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-06,19:43:00,377,4
BALHAM - DORKING,P26730,1911,stop,2026-04-28,19:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-24,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-06,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-13,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-01,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-29,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-14,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-30,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-17,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-15,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-16,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-22,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-28,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-27,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-02,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-03,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-23,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-08,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-10,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-09,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-20,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-07,20:43:00,377,4
BALHAM - DORKING,P26742,2011,stop,2026-04-21,20:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-27,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-10,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-08,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-07,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-06,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-09,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-14,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-15,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-03,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-16,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-17,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-13,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-29,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-30,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-01,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-21,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-24,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-23,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-02,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-28,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-22,21:43:00,377,4
BALHAM - DORKING,P26754,2111,stop,2026-04-20,21:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-24,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-09,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-01,22:43:00,377,4
BALHAM - DORKING,P26766,2212,stop,2026-04-17,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-16,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-08,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-06,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-02,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-28,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-07,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-13,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-15,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-23,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-30,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-22,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-03,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-14,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-10,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-29,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-21,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-27,22:43:00,377,4
BALHAM - DORKING,P26766,2211,stop,2026-04-20,22:43:00,377,4
BALHAM - DORKING (2),P26784,710,stop,2026-04-26,07:42:00,377,4
BALHAM - DORKING (2),P26784,710,stop,2026-04-12,07:45:00,377,4
BALHAM - DORKING (2),P26787,810,stop,2026-04-26,08:42:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-09,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-10,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-22,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-30,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-17,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-06,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-21,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-01,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-16,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-14,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-23,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-28,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-15,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-08,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-20,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-03,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-27,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-29,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-07,08:43:00,377,4
BALHAM - DORKING (2),P26599,811,stop,2026-04-13,08:43:00,377,4
