route_variant,seq,from_station,to_station,stop_type,distance_miles,avg_elevation_m,run_min,wait_min
GUILDFORD - EARLSFIELD,5,EFFINGHAM JUNCTION,BOOKHAM,stop,1.72,17.6,3,1
GUILDFORD - EARLSFIELD,6,BOOKHAM,LEATHERHEAD,stop,2.74,39.8,5,0.5
GUILDFORD - EARLSFIELD,7,LEATHERHEAD,ASHTEAD,stop,2.2,76,3,0.5
GUILDFORD - EARLSFIELD,8,ASHTEAD,EPSOM,stop,3,79,5,1
GUILDFORD - EARLSFIELD,9,EPSOM,EWELL WEST,stop,1.36,42.6,3,5
GUILDFORD - EARLSFIELD (2),1,GUILDFORD,LONDON ROAD GUILDFORD,stop,0.77,36.4,4,0.5
GUILDFORD - EARLSFIELD (2),2,LONDON ROAD GUILDFORD,CLANDON,stop,3.57,17.8,5,0.5
GUILDFORD - EARLSFIELD (2),3,CLANDON,HORSLEY,stop,3.65,17.6,4,0.5
GUILDFORD - EARLSFIELD (2),4,HORSLEY,EFFINGHAM JUNCTION,stop,1.23,17.6,2,1
GUILDFORD - EARLSFIELD (2),5,EFFINGHAM JUNCTION,COBHAM AND STOKE D'ABERNON,stop,2.57,17.4,4,0.5
GUILDFORD - EARLSFIELD (2),6,COBHAM AND STOKE D'ABERNON,OXSHOTT,stop,2.02,17.4,3,0.5
GUILDFORD - EARLSFIELD (2),7,OXSHOTT,CLAYGATE,stop,2.03,17.2,3,0.5
GUILDFORD - EARLSFIELD (2),8,CLAYGATE,HINCHLEY WOOD,stop,1.2,17.1,3,0.5
GUILDFORD - EARLSFIELD (2),9,HINCHLEY WOOD,SURBITON,stop,2.29,17.1,4,0.5
GUILDFORD - EARLSFIELD (3),1,GUILDFORD,LONDON ROAD GUILDFORD,stop,0.77,36.4,4,0.5
GUILDFORD - EARLSFIELD (3),2,LONDON ROAD GUILDFORD,CLANDON,stop,3.57,17.8,5,0.5
GUILDFORD - EARLSFIELD (3),3,CLANDON,HORSLEY,stop,3.65,17.6,4,0.5
GUILDFORD - EARLSFIELD (3),4,HORSLEY,EFFINGHAM JUNCTION,stop,1.23,17.6,2,1
GUILDFORD - EARLSFIELD (3),5,EFFINGHAM JUNCTION,COBHAM AND STOKE D'ABERNON,stop,2.57,17.4,3,1
GUILDFORD - EARLSFIELD (3),6,COBHAM AND STOKE D'ABERNON,OXSHOTT,stop,2.02,17.4,4,0.5
GUILDFORD - EARLSFIELD (3),7,OXSHOTT,CLAYGATE,stop,2.03,17.2,3,0.5
GUILDFORD - EARLSFIELD (3),8,CLAYGATE,HINCHLEY WOOD,stop,1.2,17.1,2,0.5
GUILDFORD - EARLSFIELD (3),9,HINCHLEY WOOD,SURBITON,stop,2.29,17.1,6,1
GUILDFORD - EARLSFIELD (3),10,SURBITON,NEW MALDEN,stop,6.5,13.5,4,1
GUILDFORD - EARLSFIELD (4),1,GUILDFORD,LONDON ROAD GUILDFORD,stop,0.77,36.4,4,0.5
GUILDFORD - EARLSFIELD (4),2,LONDON ROAD GUILDFORD,CLANDON,stop,3.57,17.8,5,0.5
GUILDFORD - EARLSFIELD (4),3,CLANDON,HORSLEY,stop,3.65,17.6,5,0.5
GUILDFORD - EARLSFIELD (4),5,EFFINGHAM JUNCTION,COBHAM AND STOKE D'ABERNON,stop,2.57,17.4,3,1
GUILDFORD - EARLSFIELD (4),6,COBHAM AND STOKE D'ABERNON,OXSHOTT,stop,2.02,17.4,3,1
GUILDFORD - EARLSFIELD (4),7,OXSHOTT,CLAYGATE,stop,2.03,17.2,3,1
GUILDFORD - EARLSFIELD (4),8,CLAYGATE,HINCHLEY WOOD,stop,1.2,17.1,3,0.5
GUILDFORD - EARLSFIELD (4),9,HINCHLEY WOOD,SURBITON,stop,2.29,17.1,4,0.5
GUILDFORD - EARLSFIELD (4),10,SURBITON,BERRYLANDS,stop,1.19,17,2,1
GUILDFORD - EARLSFIELD (4),11,BERRYLANDS,NEW MALDEN,stop,6.02,13.5,3,0.5
GUILDFORD - EPSOM,1,GUILDFORD,LEATHERHEAD,stop,9,58.5,21,0.5
GUILDFORD - EPSOM,2,LEATHERHEAD,EPSOM,pass,4.39,65,6,0
GUILDFORD - EPSOM,1,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,14,0.5
GUILDFORD - EPSOM,2,EFFINGHAM JUNCTION,EPSOM,pass,8.22,42.8,13,0
GUILDFORD - GUILDFORD,1,EFFINGHAM JUNCTION,GUILDFORD,pass,9.06,36.2,11,0
GUILDFORD - GUILDFORD,1,GUILDFORD,SURBITON,stop,15,36,21,0.5
GUILDFORD - GUILDFORD (2),1,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,16,0.5
GUILDFORD - GUILDFORD (2),1,SURBITON,GUILDFORD,pass,15,36,24,0
GUILDFORD - HASLEMERE,1,EFFINGHAM JUNCTION,GUILDFORD,pass,9.06,36.2,11,0
GUILDFORD - HASLEMERE,1,SURBITON,GUILDFORD,pass,15,36,21,0
GUILDFORD - HAVANT,1,EFFINGHAM JUNCTION,GUILDFORD,pass,9.06,36.2,11,0
GUILDFORD - HAVANT,1,SURBITON,GUILDFORD,pass,15,36,21,0
GUILDFORD - POOLE,1,EFFINGHAM JUNCTION,GUILDFORD,pass,9.06,36.2,11,0
GUILDFORD - POOLE,1,SURBITON,GUILDFORD,pass,15,36,22,0
GUILDFORD - POOLE (2),1,EFFINGHAM JUNCTION,GUILDFORD,pass,9.06,36.2,11,0
GUILDFORD - POOLE (2),1,SURBITON,GUILDFORD,pass,15,36,22,0
GUILDFORD - PORTSMOUTH & SOUTHSEA,1,EFFINGHAM JUNCTION,GUILDFORD,pass,9.06,36.2,11,0
GUILDFORD - PORTSMOUTH & SOUTHSEA,1,SURBITON,GUILDFORD,pass,15,36,21,0
GUILDFORD - PORTSMOUTH HARBOUR,1,EFFINGHAM JUNCTION,GUILDFORD,pass,9.06,36.2,11,0
GUILDFORD - PORTSMOUTH HARBOUR,1,SURBITON,GUILDFORD,pass,15,36,21,0
GUILDFORD - RAYNES PARK,1,GUILDFORD,LONDON ROAD GUILDFORD,stop,0.77,36.4,4,0.5
GUILDFORD - RAYNES PARK,2,LONDON ROAD GUILDFORD,CLANDON,stop,3.57,17.8,5,0.5
GUILDFORD - RAYNES PARK,3,CLANDON,HORSLEY,stop,3.65,17.6,4,0.5
GUILDFORD - RAYNES PARK,5,EFFINGHAM JUNCTION,BOOKHAM,stop,1.72,17.6,3,1
GUILDFORD - RAYNES PARK,6,BOOKHAM,LEATHERHEAD,stop,2.74,39.8,5,0.5
GUILDFORD - RAYNES PARK,7,LEATHERHEAD,ASHTEAD,stop,2.2,76,3,0.5
GUILDFORD - RAYNES PARK,8,ASHTEAD,EPSOM,stop,3,79,5,1
GUILDFORD - RAYNES PARK,9,EPSOM,EWELL WEST,stop,1.36,42.6,3,1
GUILDFORD - RAYNES PARK,1,GUILDFORD,LONDON ROAD GUILDFORD,stop,0.77,36.4,4,0.5
GUILDFORD - RAYNES PARK,2,LONDON ROAD GUILDFORD,CLANDON,stop,3.57,17.8,5,0.5
GUILDFORD - RAYNES PARK,3,CLANDON,HORSLEY,stop,3.65,17.6,4,0.5
GUILDFORD - RAYNES PARK,4,HORSLEY,CLANDON,stop,3.65,17.6,4,0.5
GUILDFORD - RAYNES PARK,5,EFFINGHAM JUNCTION,COBHAM AND STOKE D'ABERNON,stop,2.57,17.4,4,0.5
GUILDFORD - RAYNES PARK,6,COBHAM AND STOKE D'ABERNON,OXSHOTT,stop,2.02,17.4,3,0.5
GUILDFORD - RAYNES PARK,7,OXSHOTT,CLAYGATE,stop,2.03,17.2,3,0.5
GUILDFORD - RAYNES PARK,8,CLAYGATE,HINCHLEY WOOD,stop,1.2,17.1,3,0.5
GUILDFORD - RAYNES PARK,9,HINCHLEY WOOD,SURBITON,stop,2.29,17.1,4,0.5
GUILDFORD - RAYNES PARK,10,SURBITON,BERRYLANDS,stop,1.19,17,2,1
GUILDFORD - RAYNES PARK,11,BERRYLANDS,NEW MALDEN,stop,6.02,13.5,3,0.5
GUILDFORD - SOUTHAMPTON CENTRAL,1,EFFINGHAM JUNCTION,GUILDFORD,pass,9.06,36.2,11,0
GUILDFORD - SOUTHAMPTON CENTRAL,1,SURBITON,GUILDFORD,pass,15,36,21,0
GUILDFORD - SURBITON,1,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,30,0.5
GUILDFORD - SURBITON,2,EFFINGHAM JUNCTION,SURBITON,pass,9.88,17.2,10,0
GUILDFORD - SURBITON (2),1,GUILDFORD,LONDON ROAD GUILDFORD,stop,0.77,36.4,4,0.5
GUILDFORD - SURBITON (2),2,LONDON ROAD GUILDFORD,CLANDON,stop,3.57,17.8,5,0.5
GUILDFORD - SURBITON (2),3,CLANDON,HORSLEY,stop,3.65,17.6,4,0.5
GUILDFORD - SURBITON (2),4,HORSLEY,CLANDON,stop,3.65,17.6,4,0.5
GUILDFORD - SURBITON (2),5,EFFINGHAM JUNCTION,COBHAM AND STOKE D'ABERNON,stop,2.57,17.4,4,0.5
GUILDFORD - SURBITON (2),6,COBHAM AND STOKE D'ABERNON,OXSHOTT,stop,2.02,17.4,3,0.5
GUILDFORD - SURBITON (2),7,OXSHOTT,CLAYGATE,stop,2.03,17.2,3,0.5
GUILDFORD - SURBITON (2),8,CLAYGATE,HINCHLEY WOOD,stop,1.2,17.1,3,0.5
GUILDFORD - SURBITON (2),9,HINCHLEY WOOD,SURBITON,stop,2.29,17.1,4,0.5
GUILDFORD - WEYMOUTH,1,EFFINGHAM JUNCTION,GUILDFORD,pass,9.06,36.2,11,0
GUILDFORD - WEYMOUTH,1,SURBITON,GUILDFORD,pass,15,36,22,0
GUILDFORD - WORCESTER PARK,1,GUILDFORD,LONDON ROAD GUILDFORD,stop,0.77,36.4,11,0.5
GUILDFORD - WORCESTER PARK,2,LONDON ROAD GUILDFORD,CLANDON,stop,3.57,17.8,13,0.5
GUILDFORD - WORCESTER PARK,3,CLANDON,HORSLEY,stop,3.65,17.6,4,0.5
GUILDFORD - WORCESTER PARK,5,EFFINGHAM JUNCTION,BOOKHAM,stop,1.72,17.6,9,0.5
GUILDFORD - WORCESTER PARK,6,BOOKHAM,LEATHERHEAD,stop,2.74,39.8,11,0.5
GUILDFORD - WORCESTER PARK,7,LEATHERHEAD,ASHTEAD,stop,2.2,76,11,0.5
GUILDFORD - WORCESTER PARK,8,ASHTEAD,EPSOM,stop,3,79,10,1
GUILDFORD - WORCESTER PARK,9,EPSOM,EWELL WEST,stop,1.36,42.6,8,0.5
HAMPTON COURT - EARLSFIELD,3,SURBITON,BERRYLANDS,stop,1.19,17,2,1
HAMPTON COURT - EARLSFIELD,4,BERRYLANDS,NEW MALDEN,stop,6.02,13.5,3,0.5
HAMPTON COURT - RAYNES PARK,3,SURBITON,BERRYLANDS,stop,1.19,17,2,3
HAMPTON COURT - RAYNES PARK,4,BERRYLANDS,NEW MALDEN,stop,6.02,13.5,3,0.5
HASLEMERE - GUILDFORD,6,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,1
HASLEMERE - GUILDFORD,6,GUILDFORD,SURBITON,stop,18.46,36,24,1
HAVANT - GUILDFORD,5,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,3
HAVANT - GUILDFORD,5,GUILDFORD,SURBITON,stop,18.46,36,21,3
HAVANT - GUILDFORD (2),7,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,1
HAVANT - GUILDFORD (2),7,GUILDFORD,SURBITON,stop,18.46,36,21,1
HORSHAM - BALHAM,3,OCKLEY,HOLMWOOD,stop,2.44,18.1,4,0.5
HORSHAM - BALHAM,4,HOLMWOOD,DORKING,stop,4.86,18,6,0.5
HORSHAM - BALHAM,5,DORKING,BOX HILL & WESTHUMBLE,stop,0.97,17.8,3,1
HORSHAM - BALHAM,6,BOX HILL & WESTHUMBLE,LEATHERHEAD,stop,3.31,39.9,5,0.5
HORSHAM - BALHAM,7,LEATHERHEAD,ASHTEAD,stop,2.2,76,4,0.5
HORSHAM - BALHAM,8,ASHTEAD,EPSOM,stop,3,79,6,1
HORSHAM - BALHAM,9,EPSOM,EWELL EAST,stop,1.65,42.6,4,1
HORSHAM - BALHAM,10,EWELL EAST,CHEAM,stop,1.54,17.2,3,0.5
HORSHAM - BALHAM,11,CHEAM,SUTTON (SURREY),stop,1.26,17.2,3,0.5
HORSHAM - MITCHAM EASTFIELDS,3,OCKLEY,HOLMWOOD,stop,2.44,18.1,4,0.5
HORSHAM - MITCHAM EASTFIELDS,4,HOLMWOOD,DORKING,stop,4.86,18,7,0.5
HORSHAM - MITCHAM EASTFIELDS,5,DORKING,BOX HILL & WESTHUMBLE,stop,0.97,17.8,4,1
HORSHAM - MITCHAM EASTFIELDS,6,BOX HILL & WESTHUMBLE,LEATHERHEAD,stop,3.31,39.9,4,0.5
HORSHAM - MITCHAM EASTFIELDS,7,LEATHERHEAD,ASHTEAD,stop,2.2,76,4,0.5
HORSHAM - MITCHAM EASTFIELDS,8,ASHTEAD,EPSOM,stop,3,79,5,1
HORSHAM - MITCHAM EASTFIELDS,9,EPSOM,EWELL EAST,stop,1.65,42.6,5,0.5
HORSHAM - MITCHAM EASTFIELDS,10,EWELL EAST,CHEAM,stop,1.54,17.2,3,0.5
HORSHAM - MITCHAM EASTFIELDS,11,CHEAM,SUTTON (SURREY),stop,1.26,17.2,2,0.5
LEATHERHEAD - DORKING,1,LEATHERHEAD,BOX HILL & WESTHUMBLE,stop,3.31,39.9,10,0.5
LEATHERHEAD - DORKING,2,BOX HILL & WESTHUMBLE,DORKING,stop,0.97,17.8,5,0.5
LEATHERHEAD - GUILDFORD,1,LEATHERHEAD,GUILDFORD,stop,9,58.5,19,0.5
LEATHERHEAD - GUILDFORD,1,LEATHERHEAD,EFFINGHAM JUNCTION,stop,4.4,39.8,7,0.5
LEATHERHEAD - GUILDFORD,2,EFFINGHAM JUNCTION,GUILDFORD,pass,9.06,36.2,12,0
MITCHAM EASTFIELDS - DORKING,1,CHEAM,EWELL EAST,stop,1.54,17.2,3,0.5
MITCHAM EASTFIELDS - DORKING,2,EWELL EAST,EPSOM,stop,1.65,42.6,4,0.5
MITCHAM EASTFIELDS - DORKING,3,EPSOM,ASHTEAD,stop,3,79,5,3
MITCHAM EASTFIELDS - DORKING,4,ASHTEAD,LEATHERHEAD,stop,2.2,76,3,0.5
MITCHAM EASTFIELDS - DORKING,5,LEATHERHEAD,BOX HILL & WESTHUMBLE,stop,3.31,39.9,5,0.5
MITCHAM EASTFIELDS - DORKING,6,BOX HILL & WESTHUMBLE,DORKING,stop,0.97,17.8,2,0.5
MITCHAM EASTFIELDS - DORKING (2),1,CHEAM,EWELL EAST,stop,1.54,17.2,3,0.5
MITCHAM EASTFIELDS - DORKING (2),2,EWELL EAST,EPSOM,stop,1.65,42.6,4,0.5
MITCHAM EASTFIELDS - DORKING (2),3,EPSOM,ASHTEAD,stop,3,79,5,2
MITCHAM EASTFIELDS - DORKING (2),4,ASHTEAD,LEATHERHEAD,stop,2.2,76,3,0.5
MITCHAM EASTFIELDS - DORKING (2),5,LEATHERHEAD,DORKING,stop,4.26,39.9,6,1
MITCHAM EASTFIELDS - DORKING (3),1,CHEAM,EPSOM,stop,3.19,42.6,6,0.5
MITCHAM EASTFIELDS - DORKING (3),2,EPSOM,ASHTEAD,stop,3,79,5,1
MITCHAM EASTFIELDS - DORKING (3),3,ASHTEAD,LEATHERHEAD,stop,2.2,76,3,0.5
MITCHAM EASTFIELDS - DORKING (3),4,LEATHERHEAD,BOX HILL & WESTHUMBLE,stop,3.31,39.9,5,0.5
MITCHAM EASTFIELDS - DORKING (3),5,BOX HILL & WESTHUMBLE,DORKING,stop,0.97,17.8,3,0.5
MITCHAM EASTFIELDS - EPSOM,1,CHEAM,EPSOM,stop,3.19,42.6,5,0.5
MITCHAM EASTFIELDS - EPSOM (2),1,CHEAM,EWELL EAST,stop,1.54,17.2,3,0.5
MITCHAM EASTFIELDS - EPSOM (2),2,EWELL EAST,EPSOM,stop,1.65,42.6,4,0.5
MITCHAM EASTFIELDS - HORSHAM,1,CHEAM,EPSOM,stop,3.19,42.6,5,0.5
MITCHAM EASTFIELDS - HORSHAM,2,EPSOM,ASHTEAD,stop,3,79,5,1
MITCHAM EASTFIELDS - HORSHAM,3,ASHTEAD,LEATHERHEAD,stop,2.2,76,3,0.5
MITCHAM EASTFIELDS - HORSHAM,4,LEATHERHEAD,BOX HILL & WESTHUMBLE,stop,3.31,39.9,5,0.5
MITCHAM EASTFIELDS - HORSHAM,5,BOX HILL & WESTHUMBLE,DORKING,stop,0.97,17.8,3,0.5
MITCHAM EASTFIELDS - HORSHAM,6,DORKING,HOLMWOOD,stop,4.86,18,7,1
MITCHAM EASTFIELDS - HORSHAM,7,HOLMWOOD,OCKLEY,stop,2.44,18.1,4,0.5
MITCHAM EASTFIELDS - HORSHAM (2),1,CHEAM,EWELL EAST,stop,1.54,17.2,3,0.5
MITCHAM EASTFIELDS - HORSHAM (2),2,EWELL EAST,EPSOM,stop,1.65,42.6,4,0.5
MITCHAM EASTFIELDS - HORSHAM (2),3,EPSOM,ASHTEAD,stop,3,79,5,1
MITCHAM EASTFIELDS - HORSHAM (2),4,ASHTEAD,LEATHERHEAD,stop,2.2,76,3,0.5
MITCHAM EASTFIELDS - HORSHAM (2),5,LEATHERHEAD,BOX HILL & WESTHUMBLE,stop,3.31,39.9,5,0.5
MITCHAM EASTFIELDS - HORSHAM (2),6,BOX HILL & WESTHUMBLE,DORKING,stop,0.97,17.8,2,0.5
MITCHAM EASTFIELDS - HORSHAM (2),7,DORKING,HOLMWOOD,stop,4.86,18,7,1
MITCHAM EASTFIELDS - HORSHAM (2),8,HOLMWOOD,OCKLEY,stop,2.44,18.1,4,0.5
NORWOOD JUNCTION - EPSOM,1,CHEAM,EWELL EAST,stop,1.54,17.2,3,0.5
NORWOOD JUNCTION - EPSOM,2,EWELL EAST,EPSOM,stop,1.65,42.6,4,0.5
POOLE - GUILDFORD,1,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,1
POOLE - GUILDFORD,2,GUILDFORD,SURBITON,stop,18.46,36,21,1
PORTSMOUTH HARBOUR - GUILDFORD,1,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,3
PORTSMOUTH HARBOUR - GUILDFORD,2,GUILDFORD,SURBITON,stop,18.46,36,21,3
PORTSMOUTH HARBOUR - GUILDFORD (2),1,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,1
PORTSMOUTH HARBOUR - GUILDFORD (2),2,GUILDFORD,SURBITON,stop,18.46,36,24,1
PORTSMOUTH HARBOUR - SURBITON,1,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,2
PORTSMOUTH HARBOUR - SURBITON,2,EFFINGHAM JUNCTION,SURBITON,pass,9.88,17.2,10,0
PORTSMOUTH HARBOUR - SURBITON (2),1,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,12,0.5
PORTSMOUTH HARBOUR - SURBITON (2),2,EFFINGHAM JUNCTION,SURBITON,pass,9.88,17.2,10,0
PORTSMOUTH HARBOUR - SURBITON (4),1,GUILDFORD,SURBITON,stop,15,36,22,0.5
RAYNES PARK - CHESSINGTON SOUTH,1,MALDEN MANOR,TOLWORTH,stop,0.3,29.6,3,0.5
RAYNES PARK - DORKING,1,EWELL WEST,EPSOM,stop,1.36,42.6,4,0.5
RAYNES PARK - DORKING,2,EPSOM,ASHTEAD,stop,3,79,4,1
RAYNES PARK - DORKING,3,ASHTEAD,LEATHERHEAD,stop,2.2,76,4,0.5
RAYNES PARK - DORKING,4,LEATHERHEAD,BOX HILL & WESTHUMBLE,stop,3.31,39.9,5,0.5
RAYNES PARK - DORKING,5,BOX HILL & WESTHUMBLE,DORKING,stop,0.97,17.8,3,0.5
RAYNES PARK - EPSOM,1,EWELL WEST,EPSOM,stop,1.36,42.6,4,0.5
RAYNES PARK - GUILDFORD,1,EWELL WEST,EPSOM,stop,1.36,42.6,4,0.5
RAYNES PARK - GUILDFORD,2,EPSOM,ASHTEAD,stop,3,79,4,1
RAYNES PARK - GUILDFORD,3,ASHTEAD,LEATHERHEAD,stop,2.2,76,4,0.5
RAYNES PARK - GUILDFORD,4,LEATHERHEAD,BOOKHAM,stop,2.74,39.8,6,0.5
RAYNES PARK - GUILDFORD,5,BOOKHAM,EFFINGHAM JUNCTION,stop,1.72,17.6,3,0.5
RAYNES PARK - GUILDFORD,6,EFFINGHAM JUNCTION,HORSLEY,stop,1.23,17.6,2,1
RAYNES PARK - GUILDFORD,7,HORSLEY,CLANDON,stop,3.65,17.6,4,0.5
RAYNES PARK - GUILDFORD,8,CLANDON,LONDON ROAD GUILDFORD,stop,3.57,17.8,5,0.5
RAYNES PARK - GUILDFORD (2),1,BERRYLANDS,SURBITON,stop,1.19,17,4,0.5
RAYNES PARK - GUILDFORD (2),2,SURBITON,HINCHLEY WOOD,stop,2.29,17.1,4,0.5
RAYNES PARK - GUILDFORD (2),3,HINCHLEY WOOD,CLAYGATE,stop,1.2,17.1,3,0.5
RAYNES PARK - GUILDFORD (2),4,CLAYGATE,OXSHOTT,stop,2.03,17.2,3,0.5
RAYNES PARK - GUILDFORD (2),5,OXSHOTT,COBHAM AND STOKE D'ABERNON,stop,2.02,17.4,4,0.5
RAYNES PARK - GUILDFORD (2),6,COBHAM AND STOKE D'ABERNON,EFFINGHAM JUNCTION,stop,2.57,17.4,4,0.5
RAYNES PARK - GUILDFORD (2),7,EFFINGHAM JUNCTION,HORSLEY,stop,1.23,17.6,2,2
RAYNES PARK - GUILDFORD (2),8,HORSLEY,CLANDON,stop,3.65,17.6,4,0.5
RAYNES PARK - GUILDFORD (2),9,CLANDON,LONDON ROAD GUILDFORD,stop,3.57,17.8,5,0.5
REDHILL - TONBRIDGE,1,REDHILL,NUTFIELD,stop,2.01,48,4,0.5
REIGATE - EAST CROYDON,1,REIGATE,REDHILL,stop,1.88,47.9,5,0.5
REIGATE - REDHILL,1,REIGATE,REDHILL,stop,1.88,47.9,5,0.5
SELHURST - EPSOM DOWNS,1,SUTTON (SURREY),BELMONT SURREY,stop,1.35,17.2,3,1
SELHURST - EPSOM DOWNS,2,BELMONT SURREY,BANSTEAD,stop,1.35,17.4,4,0.5
SELHURST - EPSOM DOWNS,3,BANSTEAD,EPSOM DOWNS,stop,1.59,17.4,3,0.5
SOUTHAMPTON CENTRAL - GUILDFORD,1,GUILDFORD,SURBITON,stop,18.46,36,21,1
STREATHAM - DORKING,1,CHEAM,EWELL EAST,stop,1.54,17.2,3,0.5
STREATHAM - DORKING,2,EWELL EAST,EPSOM,stop,1.65,42.6,4,0.5
STREATHAM - DORKING,3,EPSOM,ASHTEAD,stop,3,79,5,1
STREATHAM - DORKING,4,ASHTEAD,LEATHERHEAD,stop,2.2,76,3,0.5
STREATHAM - DORKING,5,LEATHERHEAD,DORKING,stop,4.26,39.9,6,0.5
STREATHAM - DORKING (2),1,CHEAM,EWELL EAST,stop,1.54,17.2,3,0.5
STREATHAM - DORKING (2),2,EWELL EAST,EPSOM,stop,1.65,42.6,4,0.5
STREATHAM - DORKING (2),3,EPSOM,ASHTEAD,stop,3,79,5,1
STREATHAM - DORKING (2),4,ASHTEAD,LEATHERHEAD,stop,2.2,76,3,0.5
STREATHAM - DORKING (2),5,LEATHERHEAD,BOX HILL & WESTHUMBLE,stop,3.31,39.9,5,1
STREATHAM - DORKING (2),6,BOX HILL & WESTHUMBLE,DORKING,stop,0.97,17.8,3,0.5
STREATHAM COMMON - EPSOM,1,CHEAM,EWELL EAST,stop,1.54,17.2,5,0.5
STREATHAM COMMON - EPSOM,2,EWELL EAST,EPSOM,stop,1.65,42.6,14,0.5
STREATHAM HILL - EPSOM DOWNS,3,SUTTON (SURREY),BELMONT SURREY,stop,1.35,17.2,3,3
STREATHAM HILL - EPSOM DOWNS,4,BELMONT SURREY,BANSTEAD,stop,1.35,17.4,4,0.5
STREATHAM HILL - EPSOM DOWNS,5,BANSTEAD,EPSOM DOWNS,stop,1.59,17.4,3,0.5
SURBITON - EARLSFIELD,1,SURBITON,NEW MALDEN,stop,6.5,13.5,5,0.5
SURBITON - GUILDFORD,1,SURBITON,HINCHLEY WOOD,stop,2.29,17.1,4,1
SURBITON - GUILDFORD,2,HINCHLEY WOOD,CLAYGATE,stop,1.2,17.1,3,0.5
SURBITON - GUILDFORD,3,CLAYGATE,OXSHOTT,stop,2.03,17.2,3,0.5
SURBITON - GUILDFORD,4,OXSHOTT,COBHAM AND STOKE D'ABERNON,stop,2.02,17.4,4,0.5
SURBITON - GUILDFORD,5,COBHAM AND STOKE D'ABERNON,EFFINGHAM JUNCTION,stop,2.57,17.4,4,0.5
SURBITON - GUILDFORD,6,EFFINGHAM JUNCTION,HORSLEY,stop,1.23,17.6,3,0.5
SURBITON - GUILDFORD,7,HORSLEY,CLANDON,stop,3.65,17.6,4,0.5
SURBITON - GUILDFORD,8,CLANDON,LONDON ROAD GUILDFORD,stop,3.57,17.8,5,0.5
SURBITON - PORTSMOUTH HARBOUR,1,SURBITON,EFFINGHAM JUNCTION,stop,9.88,17.2,11,1
SURBITON - PORTSMOUTH HARBOUR,2,EFFINGHAM JUNCTION,GUILDFORD,pass,9.06,36.2,12,0
SURBITON - PORTSMOUTH HARBOUR (2),1,SURBITON,EFFINGHAM JUNCTION,stop,9.88,17.2,12,1
SURBITON - PORTSMOUTH HARBOUR (2),2,EFFINGHAM JUNCTION,GUILDFORD,pass,9.06,36.2,13,0
SURBITON - PORTSMOUTH HARBOUR (4),1,SURBITON,GUILDFORD,stop,18.46,36,23,1
SURBITON - PORTSMOUTH HARBOUR (5),1,SURBITON,GUILDFORD,stop,18.46,36,25,1
SUTTON (SURREY) - DORKING,1,CHEAM,EWELL EAST,stop,1.54,17.2,5,0.5
SUTTON (SURREY) - DORKING,2,EWELL EAST,EPSOM,stop,1.65,42.6,14,0.5
SUTTON (SURREY) - DORKING,3,EPSOM,ASHTEAD,stop,3,79,10,1
SUTTON (SURREY) - DORKING,4,ASHTEAD,LEATHERHEAD,stop,2.2,76,11,0.5
SUTTON (SURREY) - EPSOM,1,CHEAM,EWELL EAST,stop,1.54,17.2,5,0.5
SUTTON (SURREY) - EPSOM,2,EWELL EAST,EPSOM,stop,1.65,42.6,14,0.5
TONBRIDGE - REDHILL,1,NUTFIELD,REDHILL,stop,2.01,48,4,1
WEYMOUTH - GUILDFORD,1,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,1
WEYMOUTH - GUILDFORD (2),1,GUILDFORD,SURBITON,stop,18.46,36,21,1
WEYMOUTH - GUILDFORD (3),1,GUILDFORD,EFFINGHAM JUNCTION,stop,9.06,36.2,11,1
WORCESTER PARK - DORKING,1,EWELL WEST,EPSOM,stop,1.36,42.6,8,0.5
WORCESTER PARK - DORKING,2,EPSOM,ASHTEAD,stop,3,79,10,1
WORCESTER PARK - DORKING,3,ASHTEAD,LEATHERHEAD,stop,2.2,76,11,0.5
WORCESTER PARK - DORKING,4,LEATHERHEAD,BOX HILL & WESTHUMBLE,stop,3.31,39.9,10,0.5
WORCESTER PARK - DORKING,5,BOX HILL & WESTHUMBLE,DORKING,stop,0.97,17.8,5,0.5
WORCESTER PARK - EFFINGHAM JUNCTION,1,EWELL WEST,EPSOM,stop,1.36,42.6,8,0.5
WORCESTER PARK - EFFINGHAM JUNCTION,2,EPSOM,ASHTEAD,stop,3,79,10,1
WORCESTER PARK - EFFINGHAM JUNCTION,3,ASHTEAD,LEATHERHEAD,stop,2.2,76,11,0.5
